,SP5448_04060
SRX1726505,-0.15274301070000001
SRX1726506,-0.0071188672
SRX1726507,0.159861878
SRX1726508,-1.3117038536
SRX1726509,-1.2199728495
SRX1726510,-0.1007553141
SRX1726511,-0.9947072336
SRX1726512,-0.9296548571000001
SRX1726513,-0.8741502052000001
SRX1081650,-0.0614633801
SRX1081651,-0.5559659011
SRX1081652,-0.6676220652
SRX1081653,-0.3410637227
SRX1081654,-0.3612028926
SRX1081655,-0.40787259340000004
SRX1081656,-0.2612487612
SRX1081657,-0.5342107879
SRX1081658,-0.5856112267
SRX1081659,-0.5168593988
SRX1081660,-0.5967446166
SRX1081661,-0.2573392337
SRX1081662,-0.42339910880000003
SRX1081663,-0.0511850863
SRX1081664,-0.0741181644
SRX1081665,2.7260948044
SRX1081666,2.1353296410000002
SRX1081668,2.1088292291
SRX1081669,-0.4073297395
SRX1081670,-0.27665987740000003
SRX1081671,-0.5903571181
SRX1081672,-0.6491504026
SRX1081673,-1.5556855003
SRX1081674,-1.061332009
SRX1081675,-0.7500722014000001
SRX1081676,-1.445265885
SRX1081677,-1.1332681856
SRX1081678,-0.49105002610000004
SRX1081679,-1.4490583785
SRX1081680,-1.2577285271
SRX1081681,-0.7548481832
SRX1081682,-1.0912566222
SRX1081683,-1.6856988597
SRX1081684,-0.9904428775
SRX1081685,-0.7957463068
SRX1081686,-1.0796892961
SRX1081687,0.2999005773
SRX1081688,0.2671236775
SRX1081689,0.1502965246
SRX1081690,-1.3686358864
SRX1081691,-1.2180956576
SRX1081692,-1.6730175642
SRX1962715,-0.16232113850000002
SRX1962716,0.054228694
SRX1962717,0.10809244450000001
SRX1962718,0.5528577684
SRX1962719,-0.0993751521
SRX1962720,-0.0007395808
SRX1962721,-0.033490408400000005
SRX4892146,-0.311334451
SRX4892147,0.2284528716
SRX4892148,0.013742953700000001
SRX4892149,0.0691386257
SRX4892150,0.1518458481
SRX4892151,0.5971476881000001
SRX4892152,0.3722166108
SRX4892153,0.3202256264
SRX4892154,0.5571424629
SRX4892155,0.1836176381
SRX4892156,0.5030580557000001
SRX4892157,0.4709417208
SRX4892158,0.0513603409
SRX4892159,-0.0447314974
SRX4892160,-0.1447296172
SRX4892161,-0.2055526866
SRX7620814,-0.23286975840000002
SRX7620815,-0.1390978772
SRX7620816,-0.13586466860000002
SRX7620817,-0.44952701440000004
SRX7620818,-0.3696062691
SRX7620819,-0.2692940539
SRX7620856,-0.012521551300000001
SRX7620857,-1.2613851472
SRX7620858,-0.0248939808
SRX7620859,-1.1978626643
SRX7620860,0.1241682078
SRX7620861,-1.5651090929
SRX7620862,0.365912893
SRX7620863,-0.47728049040000003
SRX7620864,0.0806519111
SRX7620865,-0.5671403306
SRX7620866,0.061267500200000005
SRX7620867,-1.2728636844
SRX2161502,0.0558243563
SRX2161503,0.1362616283
SRX2161504,-0.1920859846
SRX2161505,-0.42861733360000004
SRX2161506,-0.4924703177
SRX2161507,-0.3189768078
SRX2161508,0.0944149244
SRX2161509,-0.1538042678
SRX2161510,0.1403992682
SRX2161511,-0.2162535639
SRX2161512,-0.4946066712
SRX2161513,-0.3626257376
SRX2161514,-0.9278363041000001
SRX2161515,-1.0589442976
SRX2161516,-1.0100517178
SRX2161517,-0.3717551246
SRX2161518,-0.540626045
SRX2161519,-0.5321610705
SRX2161520,-0.6430199559
SRX2161521,-1.10259526
SRX2161522,-0.8846673686000001
SRX2161523,-0.0507029124
SRX2161524,-0.3660948095
SRX2161525,-0.5082843748
