,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
58,Stressors__LPh,4.2987565145,0.5004654570300254,3.0,134.0,4.8645278499,135.0,3.9139259072,136.0,4.1178157864,,,,,,,,,,
59,Stressors__LPhT,11.1357047978,0.7112724978007302,3.0,137.0,11.851085681,138.0,11.1274155727,139.0,10.4286131397,,,,,,,,,,
60,Stressors__SMMPr,5.9361722243666675,1.0862202328924062,3.0,140.0,4.8552427606,141.0,5.9256668889,142.0,7.0276070236,,,,,,,,,,
61,Stressors__HiTm,8.386570155100001,3.3451964770679266,3.0,143.0,12.247730003,144.0,6.3615289062,145.0,6.5504515561000005,,,,,,,,,,
62,Stressors__LoTm,6.276159736733334,0.5093683425177241,3.0,146.0,6.2062150943,147.0,6.8168858702,148.0,5.8053782457,,,,,,,,,,
63,Stressors__HiOs,7.420760141466666,1.8048552496683827,3.0,149.0,6.0140194564,150.0,9.4557884566,151.0,6.7924725114,,,,,,,,,,
64,Stressors__BMM,2.6365295356666665,0.7493758030666203,3.0,152.0,1.9228118959,153.0,2.5696910081,154.0,3.417085703,,,,,,,,,,
65,Stressors__Heat,2.2907111363333335,1.1112203481027279,3.0,155.0,1.7119789458999999,156.0,1.588304853,157.0,3.5718496101,,,,,,,,,,
66,Stressors__Cold,2.1340999005333336,2.055675747898092,3.0,158.0,0.25882288810000004,159.0,1.8114587253,160.0,4.3320180882,,,,,,,,,,
67,Stressors__Etha,7.466542426266666,1.7447118527890921,3.0,161.0,6.3944967128,162.0,9.4797443312,163.0,6.5253862348,,,,,,,,,,
68,Stress Time Course__SMM,6.782652513133333,0.501711324369575,3.0,164.0,6.2075205412,165.0,7.1304817893,166.0,7.0099552089,,,,,,,,,,
69,Stress Time Course__Salt,6.100162441766667,0.6324769117982004,3.0,167.0,5.7128946379,168.0,6.8300283644,169.0,5.757564323,,,,,,,,,,
70,Stress Time Course__Mt0,4.6511898124,3.694165159916438,2.0,170.0,7.2633590478,171.0,2.039020577,,,,,,,,,,,,
71,Stress Time Course__M0t45,5.912963823766667,3.6274418039415024,3.0,172.0,9.93652754,173.0,2.8929482095,174.0,4.9094157218,,,,,,,,,,
72,Stress Time Course__M0t90,9.7993660729,0.7091257585899852,3.0,175.0,9.7962885842,176.0,9.0917840671,177.0,10.5100255674,,,,,,,,,,
73,Stress Time Course__M40t45,6.638769340466667,4.278487691332368,3.0,178.0,5.0325467135,179.0,11.4879273145,180.0,3.3958339934,,,,,,,,,,
74,Stress Time Course__M40t90,9.957143521233332,1.324972966871015,3.0,181.0,8.926036929,182.0,9.4938363781,183.0,11.4515572566,,,,,,,,,,
75,Stress Time Course__dia0,2.626787573866667,1.3670122054350335,3.0,184.0,1.6259404248,185.0,4.1843067486,186.0,2.0701155482,,,,,,,,,,
76,Stress Time Course__dia5,6.7107230161,0.5528409836293503,3.0,187.0,6.7718757577,188.0,7.2304451187,189.0,6.1298481719,,,,,,,,,,
77,Stress Time Course__dia15,4.252032993499999,1.6599441240932262,3.0,190.0,2.5806741698,191.0,4.2751028699999996,192.0,5.9003219407,,,,,,,,,,
78,Stressors__Diami,0.4227375262,1.1641339904287662,3.0,193.0,1.5649989011,194.0,0.46531455520000004,195.0,-0.7621008777,,,,,,,,,,
79,Stressors__Paraq,-3.0046820647000003,0.9420555158174828,3.0,196.0,-4.089130717,197.0,-2.536261094,198.0,-2.3886543831,,,,,,,,,,
80,Stressors__H2O2,-2.6749105960999997,0.14094640719532445,3.0,199.0,-2.7364982321999998,200.0,-2.7745817619,201.0,-2.5136517942000003,,,,,,,,,,
81,Stressors__Oxctl,-2.5815638691333334,1.5763245361503901,3.0,202.0,-3.9651066619,203.0,-2.9140756605,204.0,-0.865509285,,,,,,,,,,
82,Carbon Transition__GM-0.1,4.958712941500001,0.9080694156347925,3.0,205.0,5.6594388036000005,215.0,3.9328298307000003,225.0,5.2838701902,,,,,,,,,,
83,Carbon Transition__GM-0.2,-1.5562112207999999,7.480937171733096,3.0,206.0,0.4083513294,216.0,-9.8233941052,226.0,4.7464091134,,,,,,,,,,
84,Carbon Transition__GM+5,6.307183946233334,0.7911029893310564,3.0,207.0,5.7574673227,217.0,5.9502173890000005,227.0,7.213867127,,,,,,,,,,
85,Carbon Transition__GM+15,6.136471384766668,1.549667711591923,3.0,208.0,6.2991585028,219.0,4.5118781076,229.0,7.5983775439,,,,,,,,,,
86,Carbon Transition__GM+25,3.8030884023,2.4611848792273348,3.0,209.0,2.2793016225000002,220.0,2.4874865703,230.0,6.6424770141,,,,,,,,,,
87,Carbon Transition__GM+45,3.257933932933333,1.8137264021289852,3.0,210.0,4.846532976,221.0,3.6455262305,231.0,1.2817425923,,,,,,,,,,
88,Carbon Transition__GM+60,4.9506121989,1.3543970139788426,3.0,211.0,5.3871663408,222.0,3.4317750054,232.0,6.0328952505,,,,,,,,,,
89,Carbon Transition__GM+90,-1.6382371675999998,7.608434760245154,3.0,212.0,2.3840383378,223.0,3.11481419,233.0,-10.4135640306,,,,,,,,,,
90,Carbon Transition__GM+120,1.54273863575,3.165845617961086,2.0,213.0,-0.6958522689000001,234.0,3.7813295404,,,,,,,,,,,,
91,Carbon Transition__GM+150,0.3756820329333337,9.757278204906301,3.0,214.0,3.7241898181,224.0,8.0178169084,235.0,-10.6149606277,,,,,,,,,,
92,Carbon Transition__GM+10,4.3063822428,1.8338787965291687,2.0,218.0,3.0096341099,228.0,5.6031303757,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,5.667200028666667,1.0272358345428885,3.0,236.0,5.6144747535,244.0,4.6673421764,254.0,6.7197831561,,,,,,,,,,
94,Carbon Transition__MG+5,4.196262684,1.6755753202350816,3.0,237.0,3.2098772149,246.0,3.2479855321,256.0,6.130925305,,,,,,,,,,
95,Carbon Transition__MG+10,3.1255838083666667,1.7310315644711647,3.0,238.0,1.8111975412999999,247.0,5.0869095398,257.0,2.478644344,,,,,,,,,,
96,Carbon Transition__MG+15,-0.6145770807000005,7.83826932555793,3.0,239.0,2.9738922551,248.0,-9.604687782100001,258.0,4.7870642849,,,,,,,,,,
97,Carbon Transition__MG+25,3.674886752066667,0.7292780063075964,3.0,240.0,2.9673735582000003,249.0,3.6331497070000003,259.0,4.424136991,,,,,,,,,,
98,Carbon Transition__MG+45,3.7643531010666664,0.8848526132993615,3.0,241.0,4.7439048085,250.0,3.0229366572,260.0,3.5262178375,,,,,,,,,,
99,Carbon Transition__MG+120,4.8708053448,0.6713030301055878,3.0,242.0,5.3463726662,253.0,4.1029041968,263.0,5.1631391714,,,,,,,,,,
100,Carbon Transition__MG+150,-2.73375130075,10.694173790217164,2.0,243.0,-10.295674107,264.0,4.8281715055,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,5.86168446795,0.18485437818975706,2.0,245.0,5.7309726836,255.0,5.9923962523,,,,,,,,,,,,
102,Carbon Transition__MG+60,3.0914952921000003,1.0847991717924614,2.0,251.0,3.8585641427,261.0,2.3244264415,,,,,,,,,,,,
103,Carbon Transition__MG+90,4.373988236200001,1.6818285863479212,2.0,252.0,5.5632206344,262.0,3.184755838,,,,,,,,,,,,
