,new_3809370_3809496_c
LBexp_1,15.731
LBexp_2,16.197400000000002
LBexp_3,16.0694
LBtran_1,15.5115
LBtran_2,15.6593
LBtran_3,16.1442
LBstat_1,15.1948
LBstat_2,14.5802
LBstat_3,13.9376
LBGexp_1,15.9293
LBGexp_2,16.211
LBGexp_3,16.1023
LBGtran_2,15.9435
LBGtran_3,15.6952
LBGstat_1,14.6585
LBGstat_2,14.3668
LBGstat_3,15.0495
S0_1,15.194
S0_2,15.4792
S0_3,15.7452
S1_1,14.8307
S1_2,14.943
S1_3,15.7345
S2_1,15.1071
S2_2,15.1406
S2_3,15.0092
S3_1,14.2394
S3_2,14.711
S4_1,14.9101
S4_2,14.3175
S4_3,14.2373
S5_1,13.3211
S5_2,14.04
S5_3,14.5188
S6_1,12.915
S6_2,9.2281
S6_3,13.588
S6/t_1,13.1393
S6/t_2,8.6361
S6_4,12.9941
S6_5,13.7336
S6_6,13.531
S7_4,13.7936
S7_5,12.9498
S7_6,13.1672
S8_4,12.4979
S8_5,10.4825
G135_1,15.6548
G135_3,14.4325
G150_1,15.8651
G150_2,16.0688
G150_3,15.3845
G180_1,15.2695
G180_2,15.6486
G180_3,15.2398
C30_1,14.6498
C30_2,15.1478
C90_1,15.2851
C90_2,15.8514
BI_1,15.3158
BI_2,15.4316
BC_2,15.0148
BC/t_1,14.5318
BC/t_2,15.0232
BC_1,14.5768
Sw_1,13.6793
Sw_2,14.2911
BT_1,14.1389
BT_2,13.4195
B36_1,14.9723
B36_2,14.5199
B60_1,14.3934
B60_2,14.7637
M9exp_1,15.9401
M9exp_2,15.6116
M9exp_3,15.4399
M9tran_1,15.2879
M9tran_2,15.0479
M9tran_3,15.4786
M9stat_1,13.5046
M9stat_2,12.975
M9stat_3,12.6487
M+G_1,15.4262
M+G_2,15.3551
M+G_3,15.4044
Glu_1,15.8564
Glu_2,15.5351
Glu_3,15.9106
Fru_1,15.9073
Fru_2,15.9141
Fru_3,15.0249
Mal_1,15.0854
Mal_2,15.1499
Mal_3,15.1328
G+S_2,15.0028
G+S_3,15.3785
Pyr_1,14.7457
Pyr_2,15.2306
Pyr_3,14.9295
Gly_1,14.012
Gly_2,14.6905
Gly_3,13.0702
Glucon_1,14.9789
Glucon_2,14.949
Glucon_3,13.8129
aero_1,16.0103
aero_2,15.5066
aero_3,16.1489
nit_1,15.3977
nit_2,15.767900000000001
nit_3,15.3889
ferm_1,15.4267
ferm_2,15.5069
ferm_3,15.4949
T-5.40H_1,15.825
T-4.40H_1,15.6653
T-3.40H_1,15.4973
T-2.40H_1,15.2207
T-1.40H_1,15.5414
T-1.10H_1,15.0911
T-0.40H_1,15.2639
T0.0H_1,15.3066
T0.30H_1,14.3666
T1.0H_1,14.6413
T1.30H_1,14.314
T2.0H_1,14.2686
T2.30H_1,15.1516
T3.0H_1,14.886
T3.30H_1,15.0742
T4.0H_1,14.8027
T5.0H_1,14.0356
HPh_1,15.5414
HPh_2,15.2372
HPh_3,15.6967
LPh_1,15.5998
LPh_2,15.51
LPh_3,16.1532
LPhT_1,15.1905
LPhT_2,15.2542
LPhT_3,15.3143
SMMPr_1,15.2204
SMMPr_2,15.2895
SMMPr_3,15.8096
HiTm_1,14.2912
HiTm_2,15.4291
HiTm_3,15.3974
LoTm_1,15.1559
LoTm_2,15.1685
LoTm_3,14.8869
HiOs_1,15.7739
HiOs_2,15.3795
HiOs_3,15.3086
BMM_1,15.468
BMM_2,15.7809
BMM_3,15.4487
Heat_1,15.5392
Heat_2,14.8762
Heat_3,15.3033
Cold_1,15.8919
Cold_2,15.1523
Cold_3,14.6389
