,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.016144822219418327,,1.0,0.0,0.016144822219418327
1,Cr__2,0.021854329019757538,,1.0,1.0,0.021854329019757538
2,Cr__3,0.07131557983091501,,1.0,2.0,0.07131557983091501
3,Cr__4,0.07602662327688907,,1.0,3.0,0.07602662327688907
4,Cr__5,0.11098893688020084,,1.0,4.0,0.11098893688020084
5,Cr__6,0.1044759166927524,,1.0,5.0,0.1044759166927524
6,Fe__1,-0.009365092513532278,,1.0,6.0,-0.009365092513532278
7,Fe__2,-0.03547846175648179,,1.0,7.0,-0.03547846175648179
8,Fe__3,-0.05424073980793672,,1.0,8.0,-0.05424073980793672
9,Fe__4,-0.07806503390588412,,1.0,9.0,-0.07806503390588412
10,Fe__5,-0.09204464804924,,1.0,10.0,-0.09204464804924
11,Fe__6,-0.09771123985467106,,1.0,11.0,-0.09771123985467106
12,Cd__1,0.0032047626485188115,,1.0,12.0,0.0032047626485188115
13,Cd__2,0.009009936837800173,,1.0,13.0,0.009009936837800173
14,Cd__3,0.00789598349594405,,1.0,14.0,0.00789598349594405
15,Cd__4,0.008274115947538213,,1.0,15.0,0.008274115947538213
16,Cd__5,0.010485749984797907,,1.0,16.0,0.010485749984797907
17,Cd__6,0.014600438168616472,,1.0,17.0,0.014600438168616472
18,Zn__1,-0.0020212820302816007,,1.0,18.0,-0.0020212820302816007
19,Zn__2,-0.003683459291742813,,1.0,19.0,-0.003683459291742813
20,Zn__3,0.003066537954703013,,1.0,20.0,0.003066537954703013
21,Zn__4,0.008868903626644602,,1.0,21.0,0.008868903626644602
22,Zn__5,0.02412221754849261,,1.0,22.0,0.02412221754849261
23,Zn__6,0.03596848415386264,,1.0,23.0,0.03596848415386264
24,Cu__1,0.3781711805272315,,1.0,24.0,0.3781711805272315
25,Cu__2,-0.1141754519490289,,1.0,25.0,-0.1141754519490289
26,Cu__3,-0.030271200010085358,,1.0,26.0,-0.030271200010085358
27,Cu__4,-0.06532188872258908,,1.0,27.0,-0.06532188872258908
28,Cu__5,0.6096732097194357,,1.0,28.0,0.6096732097194357
29,Cu__6,0.8121354923791084,,1.0,29.0,0.8121354923791084
30,Pb__1,0.0780254146988053,,1.0,30.0,0.0780254146988053
31,Pb__2,0.08247691464403399,,1.0,31.0,0.08247691464403399
32,Pb__3,0.14094204287453369,,1.0,32.0,0.14094204287453369
33,Pb__4,-0.12804552149504392,,1.0,33.0,-0.12804552149504392
34,Pb__5,0.11435934902592157,,1.0,34.0,0.11435934902592157
35,Pb__6,0.010539531387354452,,1.0,35.0,0.010539531387354452
