,ABUW_1574
SRX3737100,0.4568587757
SRX3737101,1.289514049
SRX3737103,0.6172742292
SRX3737104,0.099678258
SRX3737105,-0.0353668238
SRX3737106,0.0023404292000000003
SRX3737107,-0.0666518633
SRX3737108,1.5561230792
SRX3737109,1.3120960451
SRX3737110,2.1683133361
SRX3737111,1.7087237921
Abaum_0017,-0.0656436744
Abaum_0018,-4.4299480953
Abaum_0019,-4.7583852305
Abaum_0020,-4.8503132977
Abaum_0021,-1.5742504623
Abaum_0022,-0.3159970534
Abaum_0023,0.0656436744
Abaum_0024,-5.283404036
Abaum_0025,-1.9083733821000002
Abaum_0026,-0.0383703776
SRX3141471,-0.422964455
SRX3141472,-0.31338353280000003
SRX3141473,0.11324021420000001
SRX3141474,0.20014331870000002
SRX3141475,-0.0178352222
SRX3141476,-0.0211896993
SRX3141477,-0.0024506374
SRX3141478,-0.1685000272
SRX3141479,-0.5537583474000001
SRX8944518,0.2209938789
SRX8944519,0.0047460088
SRX8944520,-0.321715338
SRX8944521,-0.1302983715
SRX8944522,0.1007214592
SRX8944523,0.2086323881
SRX5930997,-0.30557845100000003
SRX5930998,0.5756415308
SRX5930999,-0.2700630798
SRX5931001,1.320364855
SRX5931002,1.1919372218
SRX4488546,0.7734526732
SRX4488547,-0.28676029610000003
SRX4488548,-0.5261866683
SRX4488549,-0.4866923771
SRX4488550,1.2565513354
SRX4488551,1.7429155425
SRX4488552,1.6920231266
SRX4488553,-1.0646748967
SRX4488554,-0.8712446083000001
SRX4488555,-0.31555994730000003
SRX4488556,-0.7028958095000001
SRX4488557,-0.8052135743000001
SRX2568047,-0.896542436
SRX2568048,-1.6539429572
SRX2568049,0.45523133730000004
SRX2568050,-0.23776213540000002
SRX2568051,-0.0183947508
SRX2568052,0.0565616793
SRX2568053,1.1279201767
SRX2568054,-1.7677312612
SRX2568055,-1.5322086148
SRX2568056,-0.27046785160000003
SRX2568057,-1.8833414446
SRX2568058,-0.5699887904000001
SRX2568059,1.4374483721
SRX2568060,1.6061668572999999
SRX2568061,1.6439126354
SRX2568062,0.24398639860000002
SRX2568063,0.6030927458
SRX2568064,-0.8470791444
Abaum_0001,-0.4365142272
Abaum_0002,0.0176195197
Abaum_0003,0.9515761096
Abaum_0004,-1.6966821365
Abaum_0005,-1.5211959356
Abaum_0006,-1.5759197855
Abaum_0007,-1.6025888773
Abaum_0008,0.5392844481
Abaum_0009,-0.442703665
Abaum_0010,0.005512069200000001
Abaum_0011,0.0072305043
Abaum_0012,-0.0072305043
Abaum_0013,-0.4330888585
Abaum_0014,-0.5756324786
Abaum_0015,-0.0429851414
Abaum_0016,0.23877385410000002
ERX1221046,0.044244683900000005
ERX1221048,-0.10675045970000001
ERX1221049,0.0625057758
ERX1221050,0.8976414383
ERX1221052,0.5211823941
ERX1221053,0.4836468257
ABNM035,-0.3420452605
ABNM036,0.3420452605
ABNM037,-0.3010722605
ABNM038,-0.6466148275
ABNM041,-0.8579790075
ABNM042,-1.4258674105
ABNM019,0.33622549700000004
ABNM020,-0.33622549700000004
ABNM021,-0.5408383462
ABNM022,-0.9997835943000001
ABNM023,-2.1720764591
ABNM024,-2.2722589233
ABNM025,-1.1427322718
ABNM026,-1.7312079397
ABNM027,0.6826986970000001
ABNM028,-0.6826986970000001
ABNM029,-0.0244303892
ABNM030,-1.2238371793
ABNM031,-0.4368647825
ABNM032,-0.9479078705
ABNM033,-0.1954207207
ABNM034,-0.5277430501
ABNM001,0.1739769055
ABNM002,-0.1739769055
ABNM003,2.1883784052
ABNM004,1.7627703755000002
ABNM005,1.0905220245
ABNM006,2.5483030856
ABNM007,1.9490239772
ABNM008,2.3914371383
ABNM009,2.0393315154
ABNM010,1.7035571323
ABNM043,0.3074599685
ABNM044,-0.3074599685
ABNM045,-0.0339800155
ABNM046,-0.5920198345000001
ABNM047,-0.0546011655
ABNM048,0.0274458685
ABNM011,-0.056415604700000004
ABNM012,0.056415604700000004
ABNM013,0.2616008561
ABNM014,-0.5037399425
ABNM015,-4.3516649566
ABNM016,-3.4928363813
ABNM017,-2.1528044403
ABNM018,-2.8156183101
