,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,0.6949682683374627,0.5242943607879368,2.0,0.0,0.32423617048644626,1.0,1.0657003661884792,,
1,Chrom__sac_sta,-0.24579842908301552,0.02599823345284595,2.0,2.0,-0.2274149019096372,3.0,-0.26418195625639385,,
2,Chrom__sac_MW001,0.0,0.08824731390644903,2.0,4.0,-0.06240027408474803,5.0,0.06240027408474803,,
3,Chrom__sac_fadR,-0.4170056333456871,0.07770990606176417,2.0,6.0,-0.4719548348873301,7.0,-0.362056431804044,,
4,FadR__wt_p,4.163336342344337e-16,0.6524262108147506,2.0,8.0,-0.4613349978909538,9.0,0.4613349978909546,,
5,FadR__ko_p,-0.2152006811326923,0.10474093240772663,2.0,10.0,-0.2892637047059976,11.0,-0.14113765755938698,,
6,GDGT__75_2.4_log,3.0531133177191805e-16,0.19163319616168525,3.0,12.0,-0.1932754824415115,27.0,0.0033279197313031967,50.0,0.1899475627102092
7,GDGT__80_3.5_stat,-1.9146105535022382,0.45673199389298447,3.0,13.0,-1.399039178363581,20.0,-2.0762519115524176,42.0,-2.268540570590716
8,GDGT__80_2.4_log,-0.7362731192629285,0.41774876481606765,3.0,14.0,-1.1755201313454542,37.0,-0.6893070118114171,41.0,-0.3439922146319141
9,GDGT__75_3.5_stat,-1.8784303603186387,0.4093881008006287,3.0,15.0,-1.4199885990631698,24.0,-2.0077914355696183,28.0,-2.2075110463231282
10,GDGT__80_1.6_stat,0.14674541391281734,0.61361145509751,3.0,16.0,-0.3413964234346887,17.0,0.8355715212017616,33.0,-0.05393885602862092
11,GDGT__75_2.4_stat,-1.1551749698813258,0.5330093126448138,3.0,18.0,-1.363766925752122,26.0,-0.5494151604230613,31.0,-1.552342823468794
12,GDGT__80_2.4_stat,-0.7957540312661049,0.5081843620419124,3.0,19.0,-0.2814223526814628,29.0,-1.2975594812660418,30.0,-0.8082802598508101
13,GDGT__80_1.6_log,0.15424981106071023,1.2848216912590267,2.0,21.0,1.0627559415655368,39.0,-0.7542563194441163,,
14,GDGT__65_3.5_stat,-1.468003501429422,0.7329597100026906,3.0,22.0,-0.7761417702686337,23.0,-1.3917668111701635,34.0,-2.2361019228494685
15,GDGT__75_1.6_stat,0.7507844276303871,0.9355503275580473,3.0,25.0,1.5689819498416426,32.0,-0.2691899561509956,38.0,0.9525612892005144
16,GDGT__75_1.6_log,0.4916531618398965,0.35277792661331564,2.0,35.0,0.7411048260011022,36.0,0.2422014976786908,,
17,GDGT__65_2.4_stat,0.5209505350641145,0.2821140825324117,3.0,40.0,0.19624006403785188,46.0,0.6607073620595783,49.0,0.7059041790949134
18,GDGT__65_2.4_log,-1.3765829636962474,0.24960797735452087,3.0,43.0,-1.5353936427298445,44.0,-1.0888785158575915,47.0,-1.5054767325013063
19,GDGT__80_3.5_log,-1.0750175245372668,0.5842104500832949,3.0,45.0,-0.4014978030243563,51.0,-1.4446443677594818,52.0,-1.3789104028279624
20,GDGT__65_1.6_log,-0.016376555935502246,0.15199312480095975,3.0,48.0,0.02037485224058244,53.0,0.11387112469287965,54.0,-0.1833756447399688
21,NutLim__t0,0.0,0.524399603107344,2.0,55.0,-0.37080651540873705,56.0,0.37080651540873705,,
22,NutLim__t05,-0.8832923722107463,0.3115669417286845,3.0,57.0,-0.7338820725463382,58.0,-1.2414254334133892,59.0,-0.6745696106725116
23,NutLim__t1,-0.7846450222235118,0.5000391344168681,3.0,60.0,-0.27280207194186623,61.0,-1.2719789681467155,62.0,-0.8091540265819539
24,NutLim__t15,-0.5936945790248709,0.3251491943585395,3.0,63.0,-0.3905997634470957,64.0,-0.9687129551194992,65.0,-0.4217710185080179
25,NutLim__t2,-0.6925049688891939,0.15108006589189812,3.0,66.0,-0.6481399141576549,67.0,-0.8608004414340301,68.0,-0.5685745510758968
26,NutLim__t4,-0.8220328244358095,0.22538001080847453,2.0,69.0,-0.6626650904492397,70.0,-0.9814005584223792,,
27,UV_irr__wt0,-2.9605947323337506e-16,0.3219543454949336,3.0,71.0,0.03800043012353793,72.0,-0.3392681904603263,73.0,0.3012677603367875
28,UV_irr__wt1,-0.6266155942659664,0.14674241530864363,3.0,74.0,-0.7503879881103259,75.0,-0.4645114730879829,76.0,-0.6649473215995902
29,UV_irr__wt2,-0.6309950883433556,0.30629859591479297,3.0,77.0,-0.5502273998354381,78.0,-0.3731738601569052,79.0,-0.9695840050377234
30,UV_irr__mut0,0.09704185314049628,0.25553124940563504,3.0,80.0,0.364975021693736,81.0,-0.14395314939300885,82.0,0.07010368712076165
31,UV_irr__mut1,-0.2856638140259922,0.25403887320183766,3.0,83.0,-0.10047338484843228,84.0,-0.5752720429144187,85.0,-0.18124601431512574
32,UV_irr__mut2,-0.3684941818462735,0.14002875225997005,3.0,86.0,-0.4438752938596222,87.0,-0.206923371467858,88.0,-0.4546838802113404
33,YtrA__overexpr,0.20426019656007485,0.1390946434502608,3.0,89.0,0.04433152872177182,90.0,0.2970477804243252,91.0,0.2714012805341275
34,YtrA__wt,-2.9605947323337506e-16,0.27178136494992505,3.0,92.0,-0.10509105578197177,93.0,0.3086353809309239,94.0,-0.20354432514895304
