k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.011608912432566286,,,
11,Chromium,False,-0.0052143810223788025,,,
3,Cadmium,False,-0.004963286109268665,,,
10,Copper,False,-0.00480588423088193,,,
7,Zinc - Steady,False,-0.0040042171766981475,,,
1,UC-2,False,0.002869920684024692,,,
13,UC-6,False,0.0025983830285258593,,,
6,Iron,False,-0.0015744734543841332,,,
4,UC-4,False,0.0015700905723497274,,,
12,Zinc - Intermediate,False,0.0009711108215372473,,,
8,Zinc - Fast,False,-0.0005723653975292109,,,
2,UC-3,False,0.0005639046151190996,,,
9,UC-5,False,-0.0004985587752871488,,,
14,UC-7,False,0.0004221466611488722,,,
0,UC-1,False,-6.347849877784028e-05,,,
