,PSPTOB0022
SRX1828913,-0.044095394100000004
SRX1828914,-0.5220965457
SRX1828915,0.1494231605
SRX1828916,-0.32608845670000003
SRX1828917,-0.10532776640000001
SRX1828918,-0.5781645163
SRX3983989,0.9878492780000001
SRX3983990,-0.11870237280000001
SRX3983993,-0.33037286790000003
SRX3983994,-0.692316142
SRX3983995,0.7206834677
SRX3983996,-0.3077058941
SRX3983997,-0.06560554090000001
SRX3983998,0.5384308465000001
SRX3983999,0.7399286453
SRX3984000,0.8561183807
SRX3984001,0.07796525600000001
SRX3984002,0.0712054434
SRX3984003,0.12943098050000001
SRX3984004,0.4494112369
SRX3984005,0.8813880131
SRX3984006,0.400516454
SRX3984007,-0.8321371465
SRX3984008,0.5061419527000001
SRX3984009,0.2849302859
SRX3984010,1.5328642757000002
SRX3984011,0.4098317595
SRX3984012,0.28903858990000003
SRX3984013,0.1943298436
SRX3984014,0.4519699227
SRX3984015,-0.2155233528
SRX3984016,0.4500616618
SRX3984017,1.4463855459000001
SRX3984019,0.032450156200000004
SRX3984020,0.9359709838
SRX3984021,0.9293162617
SRX3984022,1.207407375
SRX3984023,0.0259788102
SRX3984024,0.5564143299000001
SRX3984025,0.6712585755
SRX3984026,1.0102647214
SRX3984027,0.7629375181
SRX3984028,0.6242094467
SRX3984029,0.6603580752
SRX3984031,0.7602304698
SRX3984032,0.6704492362000001
SRX3984034,0.10727483730000001
SRX3984035,-1.5413426726
SRX3984036,1.2881135646
SRX3984037,1.0616590742
SRX3984038,1.3904969153
SRX3984039,1.2729350704
SRX3984040,0.8332268189
SRX3984041,1.3413168183
SRX3984042,-0.6295512146000001
SRX3984043,-1.4167539751
SRX3984045,0.22013148970000002
SRX3984046,0.09516046110000001
SRX3984047,0.7600165543
SRX3984048,0.18793567160000002
SRX3984049,-0.0706525756
SRX3984050,-0.4916856846
SRX3984051,0.8887077134
SRX3984052,0.41520324940000003
SRX3984056,0.5769962657000001
SRX3984057,0.5139723861000001
SRX3984058,0.8103413623
SRX3984059,0.2898852082
SRX3984061,-0.0107287968
SRX3984062,0.3686992395
SRX3984063,0.4264512596
SRX3984064,0.4628278806
SRX3984065,0.4301177684
SRX3984066,0.49151079900000005
SRX3984067,0.2959327257
SRX3984068,0.3801683219
SRX3984069,-0.3698090208
SRX3984070,0.1516623018
SRX3984071,-0.022573072700000002
SRX3984073,0.9007727209
SRX3984074,0.7901431161
SRX3984077,0.1211466062
SRX3984078,-0.0758012114
SRX3984079,0.3956564866
SRX3984080,-0.2284141087
SRX3984082,0.3751676604
SRX3984084,0.7115674972
SRX6997963,0.3934733178
SRX6997964,0.042049507300000004
SRX6997965,0.0675326371
SRX6997967,0.2490248015
SRX6997968,0.0975570152
SRX6997969,-0.2044385484
SRX6997971,-0.6424981193
SRX6997972,-0.5356714364
SRX6997973,-0.3841746965
SRX3159100,-0.0836844483
SRX3159101,0.0019011546000000002
SRX3159102,0.13971980920000002
SRX3159103,-0.0579365156
SRX3159000,0.1788710721
SRX3159001,0.0465328532
SRX3159002,0.41403560380000004
SRX3159003,0.06350049690000001
SRX3159004,0.2921431418
SRX3159005,0.1693870603
SRX3159006,-0.0576708682
SRX3159007,-0.0327260667
SRX3159008,-0.2227275646
SRX3159009,-0.23937881400000002
SRX3159010,0.1521030304
SRX3159012,0.4190718269
SRX3159013,0.2559456388
SRX3159014,0.3396839554
SRX3159015,0.3645245512
SRX3159016,0.09032873100000001
SRX3159017,-0.021567713500000002
SRX3159018,0.1822968241
SRX3159019,0.3128730475
SRX3159020,0.2432088789
SRX3159021,0.1934373507
SRX3159022,-0.35496349600000004
SRX3159023,-0.0764729941
SRX3159024,0.3314889991
SRX3159025,0.1568514226
SRX3159026,-0.0089027581
SRX3159027,-0.1771439802
SRX3159028,0.0307063009
SRX3159029,0.1962753297
SRX3159030,0.0899074805
SRX3159034,0.22011004
SRX3159036,-0.0183491478
SRX3159037,-0.3153631532
SRX3159041,-0.0754470438
SRX3159042,0.209238732
SRX3159043,0.0037319922
SRX3159045,0.2690864666
SRX3159047,-0.30790513010000004
SRX3159048,-2.02547752
SRX3159049,-0.36170896410000003
SRX3159050,0.0006527328
SRX3159051,-0.0184596642
