,0
gene_id,ymgC
name,ymgC
operon,ycgZ-ymgA-ariR-ymgC
gene_product,Function unknown
cog,<i>Not Available</i>
regulator,"['bluR', 'fur', 'rpoD', 'rpoS', 'soxS']"
link,<i>Not Available</i>
