,SACI_RS01585
SRX5495523,-0.2873809127763289
SRX5495524,-0.4415772344142033
SRX5495525,0.08651817544640394
SRX5495526,0.0492827634855999
SRX6762909,-0.20535156722188488
SRX6762910,0.20535156722188488
SRX6762911,0.0892697279813941
SRX6762912,-0.0957423874720842
SRX3467357,0.292014034208834
SRX3467358,-0.292014034208834
SRX3467359,-0.7413983631509247
SRX3467360,-0.5393835284976594
SRX3565164,0.42318195535045744
SRX3565165,-0.7313111114458435
SRX3565166,0.46475220292705105
SRX3565167,-1.1981051898272306
SRX3565168,0.6174303862645152
SRX3565169,1.0988006337087732
SRX3565170,-0.5665994231575882
SRX3565171,-0.04052979534067402
SRX3565172,-0.609417875245668
SRX3565173,0.06707155905566653
SRX3565174,0.632239227611572
SRX3565176,-0.1303311709033288
SRX3565177,-0.5442980112097948
SRX3565178,0.4230745903660993
SRX3565179,-0.9094152862601586
SRX3565180,0.4574459490224534
SRX3565181,-0.6652195108529293
SRX3565182,-1.6605024144256646
SRX3565183,-0.8931161520521573
SRX3565184,0.11590540674658813
SRX3565185,0.1985272330330714
SRX3565186,1.1445439139691094
SRX3565187,0.20540782292630946
SRX3565188,0.4322507989065443
SRX3565191,-0.11149773480861792
SRX3565192,0.18473066751969205
SRX3565193,0.042150646527137965
SRX3565194,0.18803797414223355
SRX3565195,1.8916430645408813
SRX3565197,0.4918257872894234
SRX3565198,-0.6825749385939854
SRX3565199,3.930719548145582
SRX3565200,3.0288219008098203
SRX3565201,0.8125588026175352
SRX3565202,1.2227941253498575
SRX3565203,3.5841498994697174
SRX3565204,0.6224808047746815
SRX3565205,1.5851602357425991
SRX3565206,-0.8806279043729106
SRX3565208,1.1130213239116222
SRX3565209,0.8951777532597895
SRX3565210,2.006040870650512
SRX3565211,-0.03826799975839057
SRX4001511,0.09106020133396077
SRX4001513,-0.09106020133396164
SRX4001514,1.6069296440390994
SRX4001515,-0.9092876829565828
SRX4001516,0.1943435040474668
SRX4001517,0.7247997543181528
SRX4001518,-0.36369913905986095
SRX4001519,-0.0992617765927033
SRX4001520,0.21063555199690853
SRX4001521,-1.4793122196801023
SRX4001522,-0.3492470876719862
SRX4001523,-0.191779355567955
SRX4001524,-1.0308065767549817
SRX4001525,-0.1512588038979672
SRX4001526,-0.2947733689769372
SRX4001528,-0.7137078552852225
SRX3823521,-0.21152249482983976
SRX3823522,0.09455715848941626
SRX3823523,0.1169653363404244
SRX3823524,1.196423259830195
SRX3823525,1.0556938801209004
SRX3823526,1.3722472953309666
SRX3823527,1.2065033140439088
SRX3823528,0.4804970748802209
SRX3823529,0.7209570839031523
SRX3823530,-1.0426464631683867
SRX3823531,-1.4163562239519916
SRX3823532,-0.6460683891316501
SRX3823533,-0.4945983830907919
SRX3823534,-1.0742705111197322
SRX3823536,0.5242756523131842
SRX3823537,-0.4552266889673406
SRX3823538,0.0031569967809277344
SRX3823539,-0.27078726978413226
SRX5653264,-0.15884992996298353
SRX5653265,0.4886193636039042
SRX5653266,1.1005692137658585
SRX5653267,0.009101995579183342
SRX5653268,0.003204007996765234
SRX5653269,-0.012306003575949465
