,Value,list
TF,CcpA,
reg_genes,262,"['araD' 'gmuG' 'ilvB' 'egsA' 'hutH' 'araN' 'ywdA' 'pelA' 'etfA' 'aimP'
 'abbA' 'resD' 'sucC' 'rbsB' 'levG' 'ypiF' 'xylB' 'qcrA' 'hutM' 'yneN'
 'sacC' 'rapF' 'citM' 'pta' 'yozM' 'acoL' 'mmgD' 'yesN' 'exuT' 'ctaF'
 'phoR' 'acoB' 'mdh' 'nagR' 'abnA' 'ctaE' 'abfA' 'leuA' 'deoC' 'mmgB'
 'kdgT' 'rapG' 'araQ' 'icd' 'malR' 'rsbW' 'ganA' 'cydA' 'galT' 'resA'
 'qcrC' 'xynP' 'gmuR' 'exuR' 'resB' 'levF' 'dprA' 'nagA' 'glpT' 'yfkN'
 'uxaB' 'rsbX' 'cydB' 'rsbT' 'glpQA' 'iolI' 'uxuA' 'uxuB' 'yslB' 'yjmD'
 'mgfK' 'phrG' 'araE' 'yqxI' 'sigB' 'ylbP' 'ltdD' 'yvnA' 'leuC' 'degU'
 'nagBA' 'araL' 'odhA' 'fadA' 'acsA' 'cydC' 'iolG' 'fadN' 'rsbRA' 'hutG'
 'kduI' 'levE' 'yvcN' 'yxiE' 'uxaC' 'gmuD' 'iolF' 'degS' 'yobO' 'mmgA'
 'ackA' 'yvcI' 'malA' 'fadE' 'acoA' 'gntZ' 'kdgK' 'ctaD' 'scoA' 'exuM'
 'rsbS' 'etfB' 'pchE' 'xylA' 'ilvH' 'phrF' 'pdp' 'phrA' 'pupG' 'hutI'
 'cimH' 'kduD' 'phrC' 'ctaB' 'yxkF' 'gmuE' 'rsbV' 'mleN' 'gmuA' 'gmuB'
 'glpD' 'rapC' 'hutU' 'yhaR' 'phoP' 'ykuK' 'sucD' 'ykuJ' 'licH' 'yflN'
 'pchR' 'fadB' 'sigL' 'ganB' 'leuB' 'yvcJ' 'iolJ' 'mleA' 'topA' 'kdgR'
 'fadR' 'refZ' 'odhB' 'yqxJ' 'ctaC' 'serA' 'tyrS' 'melA' 'iolE' 'resE'
 'yxjC' 'galK' 'araP' 'citB' 'scoB' 'gmuF' 'mmgC' 'lcfB' 'whiA' 'kdgA'
 'deoB' 'rsbU' 'xynB' 'ctaG' 'crh' 'ykuL' 'rocG' 'mmgF' 'citZ' 'ysfE'
 'pftB' 'acoC' 'pftA' 'resC' 'mmgE' 'levD' 'iolH' 'uxaA' 'cwlS' 'phrE'
 'ilvC' 'yjmC' 'rhaR' 'ccpC' 'araA' 'qcrB' 'gmuC' 'cydD' 'araB' 'wprA'
 'yxjF' 'leuD' 'rapA']"
comp_genes,82,"['rgpA' 'yncC' 'yerC' 'cidB' 'ykoM' 'yqaO' 'vbfA' 'yhaX' 'yjdB' 'yjcZ'
 'yrpDX' 'yrbE' 'yxeI' 'dhaS' 'yerA' 'ywcE' 'yerB' 'yydK' 'yugN' 'glcR'
 'ytcP' 'ykzK' 'cidA']"
both_genes,59,"['yesL' 'licA' 'licC' 'msmF' 'hutP' 'bglH' 'iolA' 'ganQ' 'cstA' 'acuA'
 'acuB' 'gntP' 'ganS' 'gntK' 'treA' 'acoR' 'gntR' 'rhaA' 'abfB' 'sacA'
 'abnB' 'yesM' 'rhaM' 'nupC' 'manR' 'rbsR' 'mtlR' 'sacP' 'glpF' 'licB'
 'rhaE' 'malP' 'msmE' 'msmG' 'cccA' 'bglP' 'rbsD' 'msmX' 'amyE' 'treP'
 'bofC' 'opuE' 'csbX' 'rbsA' 'bglS' 'iolC' 'lcfA' 'rbsC' 'rbsK' 'ganP'
 'treR' 'msmR' 'rhaB' 'dctP' 'sspH' 'glpK' 'iolB' 'acuC' 'iolD']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
