,A,CcpA
R2,,0.07169258377698917
xmin,,-2.8020653207242923
xmid,,-0.2831503305990611
xmax,,1.611548133796779
ystart,,-2.214612404636846
yend,,13.304524456326646
SRX8138083,-6.363354759099492,-0.19891176247426048
SRX8138084,0.17117116400764207,0.09815840170332636
SRX8138085,6.192183595091773,0.10075336077093232
SRX8138086,-6.469150334973851,-0.12837106780823682
SRX8138087,0.8821555651462945,0.04459366712527313
SRX8138088,6.302319172098692,-0.13287074834494386
ERX4111143,-1.1066606888315675,-0.09478961348119874
ERX4111144,-12.451805012250386,-0.29078522747791524
ERX4111145,-3.852555697592847,0.010471152283356487
ERX4111146,-9.00951176835234,0.044776703230796855
ERX4111148,0.5558246837619151,0.043591833940357816
ERX4111149,-2.5393590796723102,0.04620700351416929
ERX4111150,-1.7134323841144568,0.12089302737672547
ERX4111151,1.1066606888316013,0.09478961348119874
ERX4111152,-4.225836626191213,-0.00530376156275203
ERX4111153,-2.6815602454811533,0.07813787828682807
ERX4111154,-7.807409112208368,-0.021276489697889645
ERX4111156,-2.9346286883213857,-0.014300545733332726
ERX4111157,-2.62636073857995,0.0742658316179945
ERX4111158,-0.2325638624954781,0.14729135156906992
SRX5577041,-0.5815807655804929,0.15841078897052974
SRX5577042,0.05968853299649252,-0.10750775666200953
SRX5577043,0.17782379918420016,-0.061114773045680686
SRX5577044,0.3440684333997928,0.0102117407371658
SRX5577045,4.017808413353826,-0.15665545811309126
SRX5577046,5.780091905187381,-0.4077530027234699
SRX5577047,6.200328932282624,-0.2435165908502732
SRX5577048,7.307178661946762,-0.27655415924380833
SRX5577049,9.995514114598404,-0.23788537375883045
SRX5577050,8.945777512993311,-0.2704633269809253
SRX5577051,12.846076152009385,-0.2935396967238741
SRX5577052,13.032381249540279,-0.3459638157808431
SRX5577053,9.508099169770317,-0.746456812606004
SRX5577054,3.906227731077952,-0.7397071756089159
SRX5577055,10.620967316276378,-0.8149365758426788
SRX5577056,6.253298238651805,-0.8088838078632126
SRX5577057,7.91532882361313,-0.6064143145462664
SRX5577058,5.923191932531763,-1.048102395522973
SRX5577059,3.594317287682573,-0.9667777704909436
SRX5577060,5.504879597739283,-0.8475245043610631
SRX5577061,14.449425460608854,-1.0517632994633646
SRX5577062,5.618377147125863,-1.3886660992858442
SRX5577063,10.334593276273447,-1.4180700025272222
SRX5577064,10.404929741230022,-1.3824738256241789
SRX5577065,20.22541903637445,-1.1338222243644722
SRX5577066,13.713550266212444,-1.202999439137157
SRX5577067,18.140665679899566,-1.0743832475805242
SRX5577068,17.415128995992394,-1.2748109016647753
SRX533166,0.15212987683793633,0.11319546046194162
SRX533171,-0.15212987683796594,-0.11319546046193985
SRX533786,0.4729802973532816,0.02881883579242661
SRX533787,-1.6522137367397882,-0.3072176494121361
SRX533789,-0.6022738955876327,0.1262229231958969
SRX533791,-1.6889789730961615,-0.16279226192037122
SRX533792,-1.9156682017332485,0.0436944868679614
SRX533793,-1.0176209582711018,-0.27718835398357555
SRX533794,-1.2076489625089533,-0.09148908016750036
SRX533795,-1.4745361122216984,-0.2911512713277613
SRX4703435,0.19444607298313507,-0.12001988501446005
SRX4703436,1.4950340892033396,0.20288968572359245
SRX4703437,-1.6894801621864353,-0.08286980070913419
SRX4703438,8.578183895199809,0.02503263949733636
SRX4703439,6.6686688614340754,-0.02455242714183914
SRX4703440,8.03679839798169,0.09979717343853968
SRX6902408,1.0493082514783951,0.06927782364269319
SRX6902409,0.35593235218836994,0.2087746612483823
SRX6902410,1.4667818468191598,0.07207388540823167
SRX6902411,-2.7456706695941997,-0.07160222930649772
SRX6902412,-1.2669536899278078,0.10637745200680193
SRX6902413,-2.0376696153975016,0.03152138866087206
SRX6902414,-0.15935323467267526,-0.010010962387656974
SRX6902415,0.1593532346726881,0.010010962387656974
SRX5278698,1.7798755491158331,-0.00916280743116715
SRX5278699,1.8171313999472796,0.08517483159890205
SRX5278700,-3.5970069490631635,-0.07601202416773313
SRX5278701,-14.18551494610784,-0.030846659295379556
SRX5278702,-13.186782820027052,-0.09337715933178536
SRX5278703,-20.836104937132703,-0.5640951382849142
SRX5278704,-2.9541878469267884,-1.8005175560851017
SRX5278705,-1.7230740239221531,-1.9834017447368717
SRX5278707,-21.917385884984146,-0.0573712644714508
SRX5278708,-20.733873657081087,-0.4662846701884256
SRX5278709,-26.480768378973462,-0.4982630990411661
SRX5278710,-18.20050077081527,-0.8970905953624566
SRX5278711,-19.372810404889826,-0.6666745300838635
SRX5278713,-22.529050922984148,-0.8259729971791945
SRX5278714,-21.605580768257575,-0.8483849011406672
SRX5278715,-7.354938504738,-1.0053963523582397
SRX5278716,-14.035362091798765,-0.6441327672411017
SRX5278717,-0.5162017171073752,-0.3191582159165627
SRX5278718,-12.405488421619134,-0.3578661127726441
SRX5278719,-11.722490418249947,-0.4469460149713882
SRX5278720,-0.12285340515961475,-0.4927063214556835
SRX5278721,-7.1754669606030825,-0.4598136215927813
SRX1254783,-1.0591596859735066,-2.3279163129731453
SRX1254784,3.180417046121239,-2.6686628466082967
SRX1254785,-0.353310445880334,-2.5391199781281597
SRX1254786,4.8113328917746445,-2.675246152234899
SRX1473807,1.8116250982300155,0.15384340562475352
SRX1473808,-4.153299595117328,-0.21584334079681256
SRX1473809,2.3416744968873253,0.06199993517206081
SRX7520944,0.6693377151900072,0.13143226306251865
SRX7520945,0.20909137560945826,0.13022860677537285
SRX7520946,-0.2369775495971974,-0.08949140327202443
SRX7520947,-0.6414515412022765,-0.17216946656586707
SRX7520948,-13.183704345140873,0.9523385102862924
SRX7520949,-13.517084731115466,0.9012520409802028
SRX7520950,-9.24195176926076,0.0638174848269939
SRX7520951,-9.581188337050529,0.05921440217407081
SRX959206,-2.2661015252621293,0.1970291599588876
SRX959207,0.6152669630628271,0.5241708187639862
SRX959208,-0.7530862568703316,0.30584266210315997
SRX959209,-2.1804823611095685,0.0937535642270202
SRX959210,-0.4905433698036359,-0.2566756259974925
SRX959211,-1.2396669581107376,-0.34598792304573056
SRX959212,-0.4200462056455141,0.05816657256628144
SRX959213,-0.32964572794494895,0.2097356561640371
SRX959214,0.9807482192243846,-0.21599105837503615
SRX959215,-0.20532001789602305,0.21949381300819934
SRX959216,-0.646794877819428,-0.1541509743960905
SRX959217,0.6210586100815683,-0.11725400896739213
SRX3269802,-2.614353091853944,-0.08845957073660582
SRX3269803,2.61435309185395,0.08845957073660671
SRX3269804,-4.585973003121948,-0.9590630336660873
SRX3269805,-13.075069270606955,-0.9831849733969422
SRX3269806,-3.8800615300494736,-0.5676314241287947
SRX3269807,16.62320373888522,0.09571986331898152
SRX3269808,10.263165313292854,-0.4678213767567918
SRX3269809,9.935102575911651,-0.8665697579970706
SRX3269810,3.972297514600573,-0.506774822690776
SRX3269811,1.6182928648256238,-1.8141812012617209
SRX2529102,9.16254180560216,0.11629175182472196
SRX2529103,-9.162541805602187,-0.11629175182472196
SRX2529104,20.90446361902545,0.3665994108728032
SRX2529105,18.827070320456336,0.3210262490230509
ERX1981712,21.510972694943852,1.611548133796779
ERX1981713,21.477851699553327,1.4243739467692789
ERX1981714,22.95479968565424,1.3358343656422242
ERX1981715,-3.5702947380309515,-0.1824319983806504
ERX1981716,1.2887370238685072,0.1534250828333228
ERX1981717,2.2815577141624326,0.029006915547327594
ERX2274784,-11.637996312847195,-0.6951579469914453
ERX2274785,9.859130605849481,0.031516209080589164
ERX2274786,6.50839850301344,0.007988393000747607
ERX2274787,7.9079766395810545,-0.099023017397311
ERX2274788,6.291502775153532,-0.10830682798604664
ERX2274789,7.581897082467724,-0.23905832191740475
ERX2274790,-13.02262717482949,-0.922737178416356
ERX2274791,4.839564508113405,0.020658708121892744
ERX2274792,6.200921181346189,0.2908810726533062
ERX2274793,5.667150008909072,-0.0578422981094171
ERX2274794,0.7011385207590037,-0.21658448594999055
ERX2274795,5.690880197756942,0.03035977482584506
ERX2274796,-3.7666485712466993,-0.15827037275070846
ERX2274797,-3.1148964729075916,-0.05102492884063636
ERX2274798,6.881545044154308,0.20929530159134654
ERX2274799,6.682716954674932,0.07914843379686509
ERX2274800,6.15431634869055,-0.36914095270278224
ERX2274801,9.192821529548453,-0.18660884626454965
ERX1819430,-4.729535327165786,-0.7422001605681707
ERX1819431,-3.2172131560301738,-0.7933233109849338
ERX1819432,-1.5952467031806168,-0.6726844358532755
ERX1819433,-2.2391519548584418,-0.6600160124563388
ERX1819434,-0.11434527780785783,-0.4027164360074433
ERX1819435,-10.647992459076024,-0.3405679825360988
ERX1819436,-1.378755449086882,-0.3820929776383668
ERX1819437,-7.966709002233612,-0.4355851005822817
ERX1819438,13.278360200129061,0.17774620449352518
ERX1819439,-7.2172694717732275,-0.3055353930545888
ERX1819440,13.102987890825707,0.09186195675587427
ERX1819441,-4.629587287355641,-0.32421598833036924
ERX1819442,-13.164014922321188,0.2249702315139164
ERX1819443,2.527085409670755,-0.2091724517682412
ERX1819444,-13.452272797731966,0.14877280809704274
ERX1819445,3.6190080692238737,-0.15531612884306156
ERX3440914,-0.10025441533819404,0.33851314402238764
ERX3440915,-1.6693006622233364,0.21884266217202608
ERX3440916,-0.05150904885652237,-0.1532910424229046
ERX3440917,-1.0506226003756158,-0.02419746106358378
ERX3440918,10.318947810829373,-1.0312376158905945
ERX3440919,11.017332686882328,-1.1634470073865524
ERX3440920,11.524743829223482,-1.1831903699448256
ERX3440921,-1.269613743213816,-0.7134263970034995
ERX3440922,-1.503499132800069,-0.9414717010756356
ERX3440923,-4.282111673816631,-0.5983046141933732
ERX3440924,-4.0539081787991,-0.6205492320759314
ERX3440925,-0.6133961178359957,-0.1030472378853684
ERX3440926,-4.1767941205917944,-1.0719820076459845
ERX3440927,-3.0341483198596637,-0.9698642933040712
ERX3440928,-5.349848836807784,-1.0150896887426841
ERX3440929,-9.538358311311669,-0.9982347591610914
ERX3440930,-7.7728538434902275,-0.8136864962740633
ERX3440931,2.3717611762687625,-0.5891611034653249
ERX3440932,-1.818002543258548,-0.7619242412826308
ERX3440933,2.7179225637881945,-0.7972523260819813
ERX3440934,-1.2298522132820835,-1.1705241203657586
ERX3440935,-0.7400212398825319,-1.1065399997786871
ERX3440936,0.7136505331741899,-0.23546590613701926
ERX3440937,-1.039062098441509,-0.9695813954101924
ERX3440938,0.2797066322111384,0.2909257703778785
ERX3440939,1.5918544512487174,0.1144351557043164
ERX3440940,-0.035437970778664576,-0.2716322871495267
ERX3440941,-3.5989104506804863,0.14470068925423885
ERX3440942,-3.6400015325842894,-0.4071931093852657
ERX3440943,-2.39323591324485,-0.3494240217248885
SRX5347612,0.0858343258508906,0.18600119315611965
SRX5347613,-1.4222392515808446,-0.05273997185009094
SRX5347614,1.3364049257299575,-0.13326122130603044
SRX5347615,-7.0131378232486234,0.06842515955001005
