,USA300HOU_RS00165
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,10.3987830611
USA300_LAC_U01-Set001_CAMHB_Control_1,10.6837501743
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,10.5572835581
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,10.6258282921
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,10.6240264402
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,10.4820767855
USA300_LAC_U01-Set001_CAMHB_Control_2,10.8182029745
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,10.6226935767
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,10.624324259
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,10.7307935256
USA300_TCH1516_U01-Set000_CAMHB_Control_1,8.4321622235
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,9.9990073792
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,10.2002121621
USA300_LAC_U01-Set001_R10LB_PreCulture_1,11.1471016193
USA300_LAC_U01-Set001_R10LB_PreCulture_2,11.1894640523
USA300_LAC_U01-Set001_R10LB_Control_1,10.7648939863
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,10.8500672887
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,10.8808123458
USA300_LAC_U01-Set001_R10LB_Control_2,10.579212738
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,10.759285197
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,10.8513362096
USA300_TCH1516_U01-Set000_R10LB_Control_1,8.986013476
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,10.6158107492
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,10.7298986957
USA300_TCH1516_U01-Set000_R10LB_Control_2,9.0062671963
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,10.5853290391
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,10.7690677487
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,7.6869898742
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,7.5980085482
USA300_TCH1516_U01-Set000_CAMHB_Control_2,8.1652782379
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,10.0171394427
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,9.8175420402
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,10.4205036762
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,10.2885474822
USA300_LAC_U01-Set004_CAMHB_Control_1,10.5936395576
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,10.7072457637
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,10.7236191169
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,10.3662948214
USA300_LAC_U01-Set004_CAMHB_Control_2,10.6413617132
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,10.7744010238
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,10.6584678545
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,10.3674167639
USA300_LAC_U01-Set004_R10LB_Control_1,10.6611713425
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,10.5868416379
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,10.6386338292
USA300_LAC_U01-Set004_R10LB_Control_2,10.6942124936
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,10.5401788659
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,10.5618906572
USA300_TCH1516_U01-Set003_CAMHB_Control_2,6.7052418013
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,7.8024992233
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,7.6609891592
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,7.8115490279
USA300_TCH1516_U01-Set003_CAMHB_Control_3,7.637882387
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,7.5787038959
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,7.2530845705
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,7.8251803334000005
USA300_LAC_ICA-Set001_R10LB_Control_1,10.539470079600001
USA300_LAC_ICA-Set001_R10LB_Control_2,10.4978750249
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,10.5353884315
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,10.4781103029
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,10.7958923452
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,10.7902559469
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,10.9044157014
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,11.0596658208
USA300_TCH1516_BK-Set001_THB_Control_1,4.3420530827
USA300_TCH1516_BK-Set001_THB_Control_2,4.8705922707
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,8.0856604453
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,6.9360170121
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,8.8613392951
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,6.9592642812
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,5.339239508
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,4.60793985
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,10.6391902331
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,10.4901143985
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,10.8603832697
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,10.9155957155
USA300_LAC_ICA-Set002_CAMHB_Control_1,11.030690912
USA300_LAC_ICA-Set002_CAMHB_Control_2,10.1611085338
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,10.8840536591
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,10.8659103472
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,10.7918922264
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,10.8297728778
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,7.9160877393
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,7.8250768682
USA300_SNFM1_ICA-Set002_R10LB_Control_1,8.4140546263
USA300_SNFM1_ICA-Set002_R10LB_Control_2,8.2377476378
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,9.8227056363
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,10.061374710700001
USA300_SNFR19_ICA-Set002_R10LB_Control_1,10.608920229
USA300_SNFR19_ICA-Set002_R10LB_Control_2,10.5225280226
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,8.0406745227
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,7.8407942567
USA300_TCH1516_ICA-Set002_R10LB_Control_1,8.347985037
USA300_TCH1516_ICA-Set002_R10LB_Control_2,8.0882646336
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,9.2097622366
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,9.3473632294
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,9.0471755555
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,9.3599209248
USA300_TCH1516_ICA-Set003_250nMParaquat_1,7.3878308417
USA300_TCH1516_ICA-Set003_250nMParaquat_2,7.1903894827
USA300_TCH1516_ICA-Set003_2gLGalactose_1,7.3671333206
USA300_TCH1516_ICA-Set003_2gLGalactose_2,7.3291127492
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,7.467716592
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,7.2127879341
USA300_TCH1516_ICA-Set003_Control_1,8.0076459383
USA300_TCH1516_ICA-Set003_Control_2,7.7188208248
USA300_TCH1516_ICA-Set003_StationaryPhase_1,7.9999271767
USA300_TCH1516_ICA-Set003_StationaryPhase_2,7.7790654999
