,BSU_40410
SRX8138083,-0.1035328115183276
SRX8138084,-0.1209930884087802
SRX8138085,0.22452589992710514
SRX8138086,-0.16904926034780754
SRX8138087,0.2728376837375146
SRX8138088,0.6342622429428237
ERX4111143,-0.006143345265582134
ERX4111144,-0.18833454720648035
ERX4111145,0.18297374417177714
ERX4111146,0.0313241832270279
ERX4111148,-0.06367312755416066
ERX4111149,0.20459870237455569
ERX4111150,0.022788569310581156
ERX4111151,0.006143345265582134
ERX4111152,-0.0728989697053235
ERX4111153,0.053218999428259466
ERX4111154,0.1833602685621125
ERX4111156,0.13766201164429948
ERX4111157,0.08312262702976714
ERX4111158,0.033633859427237844
SRX5577041,0.05072737033298047
SRX5577042,-0.03700503021073942
SRX5577043,-0.036092014996294886
SRX5577044,0.02236967487405206
SRX5577045,-0.3054706654203949
SRX5577046,-0.5049662990151598
SRX5577047,-0.3780941984647104
SRX5577048,-0.5174898434442499
SRX5577049,-0.22304527043870606
SRX5577050,-0.4518467905575969
SRX5577051,-0.2688066025440108
SRX5577052,-0.17695500324423466
SRX5577053,-0.0006124156788542834
SRX5577054,-0.34783707906657924
SRX5577055,0.13689039048480467
SRX5577056,-0.20963139112518456
SRX5577057,-0.2802006929570497
SRX5577058,-0.1619947963634445
SRX5577059,-0.4497084823838096
SRX5577060,-0.4052828021306221
SRX5577061,0.4679672416400464
SRX5577062,-0.10730501711999453
SRX5577063,-0.22385892251659006
SRX5577064,-0.06184619795671509
SRX5577065,-0.2822026845968466
SRX5577066,0.01154986107782463
SRX5577067,0.32006170674097056
SRX5577068,0.13741200238796747
SRX533166,0.2179855767194816
SRX533171,-0.2179855767194807
SRX533786,0.2480651744539664
SRX533787,-0.1570335537290255
SRX533789,0.3604663056057973
SRX533791,-0.17829286012248868
SRX533792,0.2301030762280103
SRX533793,-0.3340321713185261
SRX533794,-0.31832070785983024
SRX533795,-0.1357258408295534
SRX4703435,0.276906985099143
SRX4703436,-0.06609743457085404
