,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.00140334546830669,,1.0,0.0,-0.00140334546830669
1,Cr__2,-0.00010095261494001497,,1.0,1.0,-0.00010095261494001497
2,Cr__3,0.0031762733178723732,,1.0,2.0,0.0031762733178723732
3,Cr__4,0.005856164017556342,,1.0,3.0,0.005856164017556342
4,Cr__5,0.008446772403474623,,1.0,4.0,0.008446772403474623
5,Cr__6,0.009018138819679448,,1.0,5.0,0.009018138819679448
6,Fe__1,0.011083674897676268,,1.0,6.0,0.011083674897676268
7,Fe__2,0.00808248976491981,,1.0,7.0,0.00808248976491981
8,Fe__3,0.003673987701691624,,1.0,8.0,0.003673987701691624
9,Fe__4,-0.002982058369549177,,1.0,9.0,-0.002982058369549177
10,Fe__5,-0.0048248103171099855,,1.0,10.0,-0.0048248103171099855
11,Fe__6,-0.009187810095624782,,1.0,11.0,-0.009187810095624782
12,Cd__1,-0.0023944706426271486,,1.0,12.0,-0.0023944706426271486
13,Cd__2,-0.006090336523983879,,1.0,13.0,-0.006090336523983879
14,Cd__3,-0.012028163450114976,,1.0,14.0,-0.012028163450114976
15,Cd__4,-0.015967354578974597,,1.0,15.0,-0.015967354578974597
16,Cd__5,-0.020469810942913915,,1.0,16.0,-0.020469810942913915
17,Cd__6,-0.020160568825010536,,1.0,17.0,-0.020160568825010536
18,Zn__1,-0.005731414750049782,,1.0,18.0,-0.005731414750049782
19,Zn__2,-0.01385196219949895,,1.0,19.0,-0.01385196219949895
20,Zn__3,-0.02506835411170252,,1.0,20.0,-0.02506835411170252
21,Zn__4,-0.03172536062102028,,1.0,21.0,-0.03172536062102028
22,Zn__5,-0.03406680934191165,,1.0,22.0,-0.03406680934191165
23,Zn__6,-0.033300999971707324,,1.0,23.0,-0.033300999971707324
24,Cu__1,0.002416981879700997,,1.0,24.0,0.002416981879700997
25,Cu__2,0.006163033564477682,,1.0,25.0,0.006163033564477682
26,Cu__3,0.0033207752828574807,,1.0,26.0,0.0033207752828574807
27,Cu__4,-0.0004626767227662958,,1.0,27.0,-0.0004626767227662958
28,Cu__5,-0.003574023014956464,,1.0,28.0,-0.003574023014956464
29,Cu__6,-0.007381006512476525,,1.0,29.0,-0.007381006512476525
30,Pb__1,-0.013162809988198977,,1.0,30.0,-0.013162809988198977
31,Pb__2,-0.025407801763350883,,1.0,31.0,-0.025407801763350883
32,Pb__3,-0.03344621050772068,,1.0,32.0,-0.03344621050772068
33,Pb__4,-0.04008878063083176,,1.0,33.0,-0.04008878063083176
34,Pb__5,-0.04431777604333802,,1.0,34.0,-0.04431777604333802
35,Pb__6,-0.04343682100026515,,1.0,35.0,-0.04343682100026515
