sample,BSU26558
LBexp_1,9.8586
LBexp_2,9.8345
LBexp_3,9.3344
LBtran_1,9.0895
LBtran_2,8.5834
LBtran_3,8.4297
LBstat_1,8.8838
LBstat_2,8.3147
LBstat_3,8.2319
LBGexp_1,9.492
LBGexp_2,9.7025
LBGexp_3,9.6721
LBGtran_2,9.1652
LBGtran_3,9.4844
LBGstat_1,10.6885
LBGstat_2,9.9906
LBGstat_3,9.8002
S0_1,9.4817
S0_2,9.5132
S0_3,9.2077
S1_1,10.7561
S1_2,10.2906
S1_3,10.8873
S2_1,9.7203
S2_2,8.9861
S2_3,8.7704
S3_1,10.1256
S3_2,9.8539
S4_1,10.0263
S4_2,9.0911
S4_3,8.9971
S5_1,12.6011
S5_2,12.7708
S5_3,12.9055
S6_1,14.1574
S6_2,10.8697
S6_3,14.2717
S6/t_1,13.5906
S6/t_2,9.6917
S6_4,12.444
S6_5,13.0645
S6_6,13.1123
S7_4,12.5505
S7_5,12.294
S7_6,12.4634
S8_4,11.6837
S8_5,11.2689
G135_1,9.3087
G135_3,8.2454
G150_1,9.1254
G150_2,9.6326
G150_3,8.9075
G180_1,10.1228
G180_2,10.3131
G180_3,9.4232
C30_1,9.6206
C30_2,9.4917
C90_1,9.4583
C90_2,8.8823
BI_1,10.0723
BI_2,9.6736
BC_2,11.5643
BC/t_1,10.4842
BC/t_2,11.3901
BC_1,10.9698
Sw_1,10.5209
Sw_2,11.1244
BT_1,10.7841
BT_2,10.4269
B36_1,10.3061
B36_2,10.3258
B60_1,9.9862
B60_2,10.5294
M9exp_1,9.7238
M9exp_2,9.5629
M9exp_3,9.2424
M9tran_1,9.0061
M9tran_2,8.9221
M9tran_3,9.4885
M9stat_1,10.1759
M9stat_2,10.2017
M9stat_3,9.8067
M+G_1,9.4769
M+G_2,9.3148
M+G_3,9.2293
Glu_1,9.757
Glu_2,9.634
Glu_3,9.8427
Fru_1,9.6868
Fru_2,9.8151
Fru_3,9.2811
Mal_1,8.3358
Mal_2,8.8708
Mal_3,9.0077
G+S_2,10.526
G+S_3,11.0797
Pyr_1,9.4811
Pyr_2,11.0092
Pyr_3,10.6893
Gly_1,8.1633
Gly_2,8.7442
Gly_3,8.323
Glucon_1,9.4934
Glucon_2,9.777
Glucon_3,8.5701
aero_1,10.1096
aero_2,8.6149
aero_3,9.6707
nit_1,10.8922
nit_2,9.8887
nit_3,9.854
ferm_1,10.6613
ferm_2,9.1949
ferm_3,9.683
T-5.40H_1,9.6896
T-4.40H_1,9.2731
T-3.40H_1,9.4831
T-2.40H_1,9.168
T-1.40H_1,9.2252
T-1.10H_1,9.574
T-0.40H_1,9.4491
T0.0H_1,9.2618
T0.30H_1,9.7174
T1.0H_1,9.4777
T1.30H_1,9.456
T2.0H_1,9.2865
T2.30H_1,10.0208
T3.0H_1,9.7065
T3.30H_1,9.9994
T4.0H_1,9.9382
T5.0H_1,9.3523
HPh_1,10.0112
HPh_2,9.6206
HPh_3,10.1393
LPh_1,9.7354
LPh_2,9.9079
LPh_3,9.6944
LPhT_1,10.6701
LPhT_2,10.5716
LPhT_3,10.9438
SMMPr_1,9.6481
SMMPr_2,9.454
SMMPr_3,9.5882
HiTm_1,8.2371
HiTm_2,9.8704
HiTm_3,10.0046
LoTm_1,11.0154
LoTm_2,10.9774
LoTm_3,11.1605
HiOs_1,8.8921
HiOs_2,8.846
HiOs_3,8.8534
BMM_1,9.563
BMM_2,9.5479
BMM_3,9.7928
Heat_1,10.2873
Heat_2,9.643
Heat_3,10.0895
Cold_1,9.3706
Cold_2,8.8173
Cold_3,8.5615
Etha_1,8.2826
Etha_2,8.5652
Etha_3,8.3531
SMM_1,9.5307
SMM_2,9.4265
SMM_3,9.6403
Salt_1,8.7979
Salt_2,8.7987
Salt_3,8.7664
Mt0_1,9.7861
Mt0_3,10.1003
M0t45_1,9.0825
M0t45_2,9.555
M0t45_3,9.5691
M0t90_1,8.3306
M0t90_2,10.0486
M0t90_3,8.8065
M40t45_1,8.4786
M40t45_2,9.0562
M40t45_3,9.8239
M40t90_1,8.0645
M40t90_2,9.52
M40t90_3,9.0622
dia0_1,9.3387
dia0_2,9.8816
dia0_3,9.6109
dia5_1,10.7559
dia5_2,12.2598
dia5_3,11.6149
dia15_1,15.1046
dia15_2,13.5718
dia15_3,11.4782
Diami_1,14.668
Diami_2,15.5114
Diami_3,14.9362
Paraq_1,8.6332
Paraq_2,9.8061
Paraq_3,8.5746
H2O2_1,9.1774
H2O2_2,9.6611
H2O2_3,9.2211
Oxctl_1,8.8895
Oxctl_2,9.9778
Oxctl_3,9.5106
GM-0.1_1,9.4506
GM-0.2_1,8.9451
GM+5_1,9.4492
GM+15_1,9.4462
GM+25_1,9.9939
GM+45_1,9.8368
GM+60_1,9.4795
GM+90_1,9.3768
GM+120_1,8.2826
GM+150_1,9.7379
GM-0.1_2,9.7476
GM-0.2_2,10.0139
GM+5_2,9.2976
GM+10_2,9.2309
GM+15_2,9.4864
GM+25_2,9.8619
GM+45_2,8.3209
GM+60_2,8.4403
GM+90_2,9.595
GM+150_2,8.4633
GM-0.1_3,9.9039
GM-0.2_3,9.7297
GM+5_3,9.2559
GM+10_3,8.2974
GM+15_3,9.359
GM+25_3,9.1397
GM+45_3,8.861
GM+60_3,8.5154
GM+90_3,9.4681
GM+120_3,9.3057
GM+150_3,9.1108
MG-0.1_1,8.9608
MG+5_1,8.9107
MG+10_1,9.443
MG+15_1,8.9512
MG+25_1,9.3723
MG+45_1,9.1906
MG+120_1,8.2301
MG+150_1,9.0832
MG-0.1_2,8.2498
MG-0.2_2,8.8946
MG+5_2,8.6126
MG+10_2,9.0329
MG+15_2,10.0006
MG+25_2,9.0002
MG+45_2,8.2955
MG+60_2,8.8243
MG+90_2,8.4458
MG+120_2,9.3733
MG-0.1_3,9.6989
MG-0.2_3,9.3184
MG+5_3,9.0575
MG+10_3,7.9395
MG+15_3,9.6604
MG+25_3,9.6656
MG+45_3,9.7183
MG+60_3,8.7719
MG+90_3,9.638
MG+120_3,9.3821
MG+150_3,9.7586
