,BSU00010
M9exp_1,13.8058
M9exp_2,13.4113
M9exp_3,13.3547
M9tran_1,13.0112
M9tran_2,13.1424
M9tran_3,13.2688
M9stat_1,10.1624
M9stat_2,10.3575
M9stat_3,9.9452
MG-0.1_1,13.2703
MG-0.1_2,12.6448
MG-0.1_3,13.9475
MG-0.2_2,13.2055
MG-0.2_3,13.4707
MG+5_1,13.3015
MG+5_2,13.3216
MG+5_3,13.3288
MG+10_1,13.8139
MG+10_2,13.5099
MG+10_3,12.9465
MG+15_1,13.0804
MG+15_2,14.299
MG+15_3,13.9258
MG+25_1,13.4611
MG+25_2,13.179
MG+25_3,13.8584
MG+45_1,13.3786
MG+45_2,12.7528
MG+45_3,14.2102
MG+60_2,13.3601
MG+60_3,13.4807
MG+90_2,12.8871
MG+90_3,13.7928
MG+120_1,12.706
MG+120_2,13.4384
MG+120_3,13.3771
MG+150_1,13.2925
MG+150_3,13.2473
GM-0.1_1,12.9473
GM-0.1_2,13.5883
GM-0.1_3,13.3438
GM-0.2_1,13.0292
GM-0.2_2,13.7333
GM-0.2_3,13.3405
GM+5_1,12.8819
GM+5_2,13.3501
GM+5_3,13.224
GM+10_2,13.2845
GM+10_3,12.2249
GM+15_1,13.1887
GM+15_2,13.1303
GM+15_3,13.0024
GM+25_1,13.763
GM+25_2,13.5113
GM+25_3,12.7371
GM+45_1,13.6408
GM+45_2,12.8253
GM+45_3,12.7523
GM+60_1,13.5861
GM+60_2,12.743
GM+60_3,12.6762
GM+90_1,13.6616
GM+90_2,13.5096
GM+90_3,13.4984
GM+120_1,12.5849
GM+120_3,13.2657
GM+150_1,13.1833
GM+150_2,12.691
GM+150_3,13.5296
BT_1,10.6559
BT_2,10.2755
B36_1,11.6304
B36_2,11.8157
B60_1,12.115
B60_2,12.2289
S0_1,12.4189
S0_2,12.6172
S0_3,12.5975
S1_1,14.1691
S1_2,13.9568
S1_3,14.0152
S2_1,12.8722
S2_2,12.629
S2_3,12.5543
S3_1,12.3263
S3_2,12.3666
S4_1,12.1547
S4_2,11.3164
S4_3,11.2247
S5_1,11.1255
S5_2,11.24
S5_3,11.3956
S6_1,10.2529
S6_2,7.5174
S6_3,10.6312
S6/t_1,10.2056
S6/t_2,7.6629999999999985
S6_4,9.9273
S6_5,10.3676
S6_6,10.4591
S7_4,10.359000000000002
S7_5,10.2278
S7_6,10.4656
S8_4,9.9736
S8_5,9.1421
G135_1,14.2828
G135_3,12.3514
G150_1,14.1114
G150_2,14.362
G150_3,14.5082
G180_1,14.1651
G180_2,14.5084
G180_3,13.4558
T-5.40H_1,13.822
T-4.40H_1,13.6691
T-3.40H_1,13.5729
T-2.40H_1,13.3636
T-1.40H_1,13.2556
T-1.10H_1,13.3463
T-0.40H_1,13.4761
T0.0H_1,13.2183
T0.30H_1,12.8105
T1.0H_1,12.48
T1.30H_1,12.2602
T2.0H_1,12.2248
T2.30H_1,12.9663
T3.0H_1,12.1668
T3.30H_1,12.3025
T4.0H_1,12.255
T5.0H_1,11.3154
LBexp_1,14.3735
LBexp_2,13.6524
LBexp_3,13.4978
LBtran_1,11.9048
LBtran_2,11.8616
LBtran_3,11.9176
LBstat_1,12.6096
LBstat_2,12.1886
LBstat_3,11.8923
LBGexp_1,14.1589
LBGexp_2,13.7993
LBGexp_3,13.9371
LBGtran_2,12.3564
LBGtran_3,13.486
LBGstat_1,13.9846
LBGstat_2,13.2035
LBGstat_3,12.9061
Mt0_1,14.1817
Mt0_3,14.2956
M0t45_1,13.3034
M0t45_2,13.4643
M0t45_3,13.9349
M0t90_1,11.407
M0t90_2,13.0626
M0t90_3,11.7299
M40t45_1,13.0226
M40t45_2,12.7173
M40t45_3,14.2002
M40t90_1,11.2709
M40t90_2,12.5871
M40t90_3,11.9394
dia0_1,13.6832
dia0_2,14.0305
dia0_3,14.213
dia5_1,12.1755
dia5_2,12.7126
dia5_3,12.9466
dia15_1,13.9831
dia15_2,14.3874
dia15_3,13.6804
C30_1,12.8739
C30_2,12.9815
C90_1,12.539
C90_2,13.0122
SMM_1,13.3262
SMM_2,13.2237
SMM_3,13.3072
Salt_1,12.3451
Salt_2,12.1473
Salt_3,12.362
M+G_1,13.1056
M+G_2,13.2652
M+G_3,13.1852
Glu_1,13.6407
Glu_2,13.5357
Glu_3,13.6089
Fru_1,13.527
Fru_2,13.5504
Fru_3,13.0123
Mal_1,12.2744
Mal_2,12.9783
Mal_3,13.2141
G+S_2,12.5451
G+S_3,12.8668
Pyr_1,11.8032
Pyr_2,12.5333
Pyr_3,12.3998
Gly_1,11.1005
Gly_2,11.8051
Gly_3,10.1954
Glucon_1,12.3034
Glucon_2,12.828
Glucon_3,11.9262
BI_1,12.84
BI_2,12.991
BC_2,11.9794
BC/t_1,11.5258
BC/t_2,11.8215
BC_1,11.7242
Sw_1,11.4736
Sw_2,11.9018
BMM_1,13.7045
BMM_2,13.6631
BMM_3,13.6438
Heat_1,14.7696
Heat_2,14.3358
Heat_3,14.3953
Cold_1,13.1183
Cold_2,12.7855
Cold_3,12.4454
Etha_1,9.7416
Etha_2,9.9702
Etha_3,10.0651
SMMPr_1,13.0353
