,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,0.5057491885,0.5856056383806008,2.0,0.0,0.9198349065,1.0,0.0916634705,,,,
1,ALE__GalactoseA6,1.0120467825000001,0.13500881697076317,2.0,2.0,0.9165811325,3.0,1.1075124325,,,,
2,ALE__GalactoseA8,0.4385305525,0.1274452902979945,2.0,4.0,0.5286479815,5.0,0.3484131235,,,,
3,ALE__IL_Control,2.0816681711721685e-17,0.38988148045056786,4.0,6.0,-0.0190777225,7.0,-0.4208035215,8.0,0.5214662335,9.0,-0.0815849894999999
4,ALE__IL_TEOH_OAc,-0.18457446150000006,0.33407834047864754,2.0,10.0,-0.4208035215,11.0,0.0516545984999999,,,,
5,ALE__IL_TEA_HS,-0.21994694949999996,0.2840540882141681,2.0,12.0,-0.0190903774999999,13.0,-0.4208035215,,,,
6,ALE__IL_Mixed,0.008045640999999992,0.6064843018198434,2.0,14.0,0.4368948035,15.0,-0.4208035215,,,,
7,ALE__IL_PP5350,0.3668953525,0.6732970615853817,2.0,16.0,0.8429882704999999,17.0,-0.1091975654999999,,,,
8,ALE__IL_T8,0.07682373949999996,0.26760633193542893,2.0,18.0,0.2660499914999999,19.0,-0.1124025125,,,,
9,ALE__IL_T9,0.5558591355,0.21090445455741763,2.0,20.0,0.4067271655,21.0,0.7049911055000001,,,,
10,ALE__IL_Control2,0.7090404495,0.7513272904956654,2.0,22.0,0.1777718274999999,23.0,1.2403090715,,,,
11,ALE__IL_Glc+Ace,0.3035770970000001,0.5784239104788,2.0,24.0,0.7125845665,25.0,-0.1054303724999999,,,,
12,ALE__XyloseA1,0.15318457850000006,0.4112160903224157,2.0,26.0,0.4439582645,27.0,-0.1375891074999999,,,,
13,ALE__XyloseA2,0.2974490055,0.19831432498029594,2.0,28.0,0.4376784095,29.0,0.1572196015,,,,
14,ALE__XyloseA3,1.082710076,0.10121736688750303,2.0,30.0,1.1542815625,31.0,1.0111385894999998,,,,
15,ALE__XyloseA4,0.68601165,0.3564110884032272,2.0,32.0,0.4339909524999999,33.0,0.9380323475,,,,
16,Aromatic__Coumarate,0.13135276666666665,0.07291524233610787,3.0,34.0,0.2134495640000001,35.0,0.0741266219999999,36.0,0.1064821139999999,,
17,Aromatic__Coumarate+ferulate,1.040977738,0.25897855975086104,3.0,37.0,1.327833159,38.0,0.970730421,39.0,0.8243696340000001,,
18,Aromatic__Ferulate,0.482453828,0.2732534084189065,3.0,40.0,0.3984276750000001,41.0,0.2610810099999999,42.0,0.787852799,,
19,Aromatic__Glucose,-3.700743415417188e-17,0.6038806667673832,3.0,43.0,-0.673772955,44.0,0.1813411029999999,45.0,0.492431852,,
20,Bioreactor1__24h,0.0,0.20206167484385346,2.0,46.0,-0.1428791805,47.0,0.1428791805,,,,
21,Bioreactor2__S_0min,4.0766001685454967e-17,0.27106172049327387,3.0,48.0,-0.2689365293333333,60.0,0.2731380656666667,72.0,-0.0042015363333333,,
22,Bioreactor2__S_15min,-0.019601010333333262,0.2447678142633673,3.0,49.0,-0.0101943983333332,61.0,0.2203278966666667,73.0,-0.2689365293333333,,
