k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.012880230173468591,,,
6,Iron,False,-0.010542784463614223,,,
11,Chromium,False,-0.008449600264430045,,,
14,UC-7,False,-0.007761993212625384,,,
10,Copper,False,-0.007604626640677452,,,
7,Zinc - Steady,False,-0.003948423129040748,,,
1,UC-2,False,0.0025432584271766244,,,
13,UC-6,False,0.00232575015630573,,,
0,UC-1,False,0.0012118625617586075,,,
3,Cadmium,False,-0.0011310146760661155,,,
12,Zinc - Intermediate,False,0.000822615154277858,,,
8,Zinc - Fast,False,0.0006165647006127984,,,
9,UC-5,False,-0.00045227495267835066,,,
4,UC-4,False,0.0001930819562403485,,,
2,UC-3,False,2.5481952343398005e-05,,,
