,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.003291402365481725,,1.0,0.0,0.003291402365481725
1,Cr__2,0.0031789105738951515,,1.0,1.0,0.0031789105738951515
2,Cr__3,0.003972335370201145,,1.0,2.0,0.003972335370201145
3,Cr__4,-0.0051596837009697276,,1.0,3.0,-0.0051596837009697276
4,Cr__5,-0.009491669552833213,,1.0,4.0,-0.009491669552833213
5,Cr__6,-0.013883671084981359,,1.0,5.0,-0.013883671084981359
6,Fe__1,-0.009990521431705892,,1.0,6.0,-0.009990521431705892
7,Fe__2,-0.035654334765563164,,1.0,7.0,-0.035654334765563164
8,Fe__3,-0.05440867595153902,,1.0,8.0,-0.05440867595153902
9,Fe__4,-0.07161617764012404,,1.0,9.0,-0.07161617764012404
10,Fe__5,-0.08420707758359029,,1.0,10.0,-0.08420707758359029
11,Fe__6,-0.09849626292020637,,1.0,11.0,-0.09849626292020637
12,Cd__1,0.00023649780351329888,,1.0,12.0,0.00023649780351329888
13,Cd__2,-6.013792058573231e-05,,1.0,13.0,-6.013792058573231e-05
14,Cd__3,0.001812911603276061,,1.0,14.0,0.001812911603276061
15,Cd__4,0.0021366245536365825,,1.0,15.0,0.0021366245536365825
16,Cd__5,0.0008711119304032543,,1.0,16.0,0.0008711119304032543
17,Cd__6,0.0015164984495587475,,1.0,17.0,0.0015164984495587475
18,Zn__1,0.0006249281317964701,,1.0,18.0,0.0006249281317964701
19,Zn__2,0.002522117989706821,,1.0,19.0,0.002522117989706821
20,Zn__3,0.01296956161697714,,1.0,20.0,0.01296956161697714
21,Zn__4,0.03335596663611638,,1.0,21.0,0.03335596663611638
22,Zn__5,0.059936603464852474,,1.0,22.0,0.059936603464852474
23,Zn__6,0.08798841522828896,,1.0,23.0,0.08798841522828896
24,Cu__1,-0.0024133411561312675,,1.0,24.0,-0.0024133411561312675
25,Cu__2,-0.002033346373098595,,1.0,25.0,-0.002033346373098595
26,Cu__3,-0.0005549760518938434,,1.0,26.0,-0.0005549760518938434
27,Cu__4,-0.004324259967428282,,1.0,27.0,-0.004324259967428282
28,Cu__5,-0.01177871195466926,,1.0,28.0,-0.01177871195466926
29,Cu__6,-0.013555068183452316,,1.0,29.0,-0.013555068183452316
30,Pb__1,-0.00025896477823019224,,1.0,30.0,-0.00025896477823019224
31,Pb__2,-0.002129082644920313,,1.0,31.0,-0.002129082644920313
32,Pb__3,-0.004545000953011091,,1.0,32.0,-0.004545000953011091
33,Pb__4,-0.011368636963362698,,1.0,33.0,-0.011368636963362698
34,Pb__5,-0.01696733611625036,,1.0,34.0,-0.01696733611625036
35,Pb__6,-0.021625231276007267,,1.0,35.0,-0.021625231276007267
