,new_1094651_1095022
M9exp_1,9.9526
M9exp_2,9.7014
M9exp_3,9.142
M9tran_1,10.1639
M9tran_2,10.017
M9tran_3,10.4484
M9stat_1,9.2235
M9stat_2,8.9567
M9stat_3,8.6489
MG-0.1_1,8.5936
MG-0.1_2,8.0643
MG-0.1_3,9.4405
MG-0.2_2,8.7486
MG-0.2_3,8.8657
MG+5_1,9.4324
MG+5_2,8.7355
MG+5_3,8.9862
MG+10_1,9.1377
MG+10_2,8.9404
MG+10_3,8.3492
MG+15_1,8.6013
MG+15_2,9.7938
MG+15_3,9.068
MG+25_1,8.772
MG+25_2,8.5832
MG+25_3,9.1085
MG+45_1,9.0743
MG+45_2,8.3356
MG+45_3,9.3363
MG+60_2,8.7782
MG+60_3,8.8595
MG+90_2,8.7266
MG+90_3,9.3325
MG+120_1,9.3372
MG+120_2,10.2538
MG+120_3,10.0686
MG+150_1,9.7995
MG+150_3,9.5005
GM-0.1_1,9.5794
GM-0.1_2,9.5441
GM-0.1_3,9.4275
GM-0.2_1,9.5332
GM-0.2_2,9.5349
GM-0.2_3,9.265
GM+5_1,9.4167
GM+5_2,9.2173
GM+5_3,9.6393
GM+10_2,9.0912
GM+10_3,8.7309
GM+15_1,9.7277
GM+15_2,8.8113
GM+15_3,9.2891
GM+25_1,9.6772
GM+25_2,8.657
GM+25_3,8.7703
GM+45_1,9.4952
GM+45_2,7.9619
GM+45_3,8.6339
GM+60_1,9.5449
GM+60_2,8.0869
GM+60_3,8.5214
GM+90_1,9.5431
GM+90_2,9.187
GM+90_3,9.0394
GM+120_1,8.8464
GM+120_3,9.2685
GM+150_1,9.8356
GM+150_2,10.0091
GM+150_3,9.5542
BT_1,9.6886
BT_2,9.8919
B36_1,7.104
B36_2,6.9139
B60_1,8.1179
B60_2,8.1557
S0_1,10.63
S0_2,9.9149
S0_3,10.0694
S1_1,10.1917
S1_2,10.4381
S1_3,10.4016
S2_1,10.9538
S2_2,11.2505
S2_3,10.7238
S3_1,10.7278
S3_2,10.3971
S4_1,10.188
S4_2,10.1202
S4_3,9.556
S5_1,9.6906
S5_2,9.3007
S5_3,9.7781
S6_1,8.6005
S6_2,7.8869
S6_3,8.9731
S6/t_1,8.7843
S6/t_2,8.6034
S6_4,8.6986
S6_5,8.9749
S6_6,8.8145
S7_4,9.5368
S7_5,9.4444
S7_6,9.8533
S8_4,9.223
S8_5,10.4913
G135_1,8.5905
G135_3,8.3493
G150_1,8.0286
G150_2,8.2022
G150_3,8.2235
G180_1,7.9333
G180_2,7.9964
G180_3,8.0407
T-5.40H_1,10.8321
T-4.40H_1,10.832
T-3.40H_1,10.7421
T-2.40H_1,10.8042
T-1.40H_1,10.6806
T-1.10H_1,10.8052
T-0.40H_1,10.4218
T0.0H_1,10.3915
T0.30H_1,9.2853
T1.0H_1,9.805
T1.30H_1,9.6037
T2.0H_1,9.4118
T2.30H_1,10.2765
T3.0H_1,9.5979
T3.30H_1,9.765
T4.0H_1,9.6565
T5.0H_1,9.1142
LBexp_1,8.3377
LBexp_2,9.0985
LBexp_3,8.7643
LBtran_1,10.3651
LBtran_2,9.745
LBtran_3,9.787
LBstat_1,10.6029
LBstat_2,10.5253
LBstat_3,10.3834
LBGexp_1,7.6804
LBGexp_2,7.7064
LBGexp_3,7.8065
LBGtran_2,9.1675
LBGtran_3,9.309
LBGstat_1,7.252999999999999
LBGstat_2,7.5413
LBGstat_3,8.2602
Mt0_1,8.6488
Mt0_3,8.7167
M0t45_1,9.4023
M0t45_2,9.3531
M0t45_3,10.0029
M0t90_1,9.6699
M0t90_2,10.8665
M0t90_3,10.773
M40t45_1,9.1646
M40t45_2,10.4916
M40t45_3,10.0102
M40t90_1,10.1875
M40t90_2,10.7631
M40t90_3,11.2249
dia0_1,8.5206
dia0_2,8.8245
dia0_3,8.9863
dia5_1,9.1173
dia5_2,9.1077
dia5_3,9.3025
dia15_1,8.7774
dia15_2,8.6637
dia15_3,8.3366
C30_1,9.2019
C30_2,9.2346
C90_1,9.5577
C90_2,9.5661
SMM_1,9.6386
SMM_2,9.7901
SMM_3,9.6862
Salt_1,9.1808
Salt_2,8.8984
Salt_3,9.1329
M+G_1,10.1831
M+G_2,9.5228
M+G_3,9.7977
Glu_1,9.7929
Glu_2,9.5907
Glu_3,9.9644
Fru_1,9.3774
Fru_2,10.7299
Fru_3,9.5997
Mal_1,9.6493
Mal_2,10.4769
Mal_3,9.7638
G+S_2,11.2674
G+S_3,9.9401
Pyr_1,9.7886
Pyr_2,10.6833
Pyr_3,9.6505
Gly_1,8.8785
Gly_2,9.7247
Gly_3,8.7258
Glucon_1,9.5417
Glucon_2,9.343
Glucon_3,9.0468
BI_1,10.0214
BI_2,10.0541
BC_2,9.518
BC/t_1,9.2567
BC/t_2,10.065
BC_1,9.1249
Sw_1,8.8516
Sw_2,9.2673
BMM_1,8.9129
BMM_2,8.8012
BMM_3,8.9174
Heat_1,8.3871
Heat_2,7.8555
Heat_3,8.2095
Cold_1,10.4931
Cold_2,10.0184
Cold_3,9.7819
Etha_1,9.8701
Etha_2,9.6314
Etha_3,9.71
SMMPr_1,10.7203
SMMPr_2,11.1209
SMMPr_3,10.7896
HiTm_1,10.7007
HiTm_2,9.6707
HiTm_3,10.3466
LoTm_1,9.1711
LoTm_2,8.8316
LoTm_3,8.5781
HiOs_1,10.9301
HiOs_2,10.7117
HiOs_3,10.9616
Oxctl_1,8.2843
Oxctl_2,8.3294
Oxctl_3,8.4233
Diami_1,7.9946
Diami_2,8.3006
Diami_3,8.3476
Paraq_1,8.2548
Paraq_2,8.5089
Paraq_3,7.7208
H2O2_1,8.0619
H2O2_2,8.4284
H2O2_3,8.3446
