,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.35046172513496987,3.0,0.0,-0.2829439729,1.0,0.3920322625,2.0,-0.1090882896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,0.10652654696666665,0.44084841649763185,3.0,3.0,0.1253907245,4.0,-0.34345115060000003,5.0,0.537640067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.6851506090999999,0.754111379938627,3.0,6.0,-1.2081205051000001,7.0,-1.0266257255,8.0,0.17929440330000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.761905155906529e-12,0.5241344347110385,21.0,9.0,0.3621259643,10.0,0.3937126838,11.0,-0.5604364269000001,12.0,0.4181404078,13.0,0.1665484995,14.0,-0.7917329573,15.0,0.1199891428,16.0,-0.2246620882,17.0,-0.8696691729,18.0,0.4563660171,19.0,0.0850387653,20.0,0.4543780692,21.0,0.3190508776,22.0,-0.0425452632,23.0,0.2260210946,24.0,0.8755209308,25.0,0.38705502950000004,26.0,0.3287548151,27.0,-0.4949450875,28.0,-1.0318017824,29.0,-0.5769095189
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.5120161132190477,0.47730947825912895,21.0,30.0,-1.3439485493,31.0,-1.0801808163,32.0,-1.5283980732,33.0,-1.2079522885,34.0,-0.8119828723,35.0,-1.2519372185,36.0,-1.1455908113,37.0,-1.3615997812,38.0,-1.6714632150000002,39.0,-0.846219362,40.0,-0.5945260158,41.0,-1.4763260824,42.0,-1.6182476096,43.0,-1.7208393373000002,44.0,-1.8591336087,45.0,-1.6609584847,46.0,-2.1500316543,47.0,-1.8770847476,48.0,-2.0825970515,49.0,-1.9832248324,50.0,-2.4800959657
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.0820893899189079,3.0,51.0,-0.059710304500000005,52.0,-0.0338996718,53.0,0.09360997630000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,6.5130940125,0.2083225158485712,4.0,54.0,6.8087334066,55.0,6.3911241004,56.0,6.5063684362,57.0,6.3461501068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-2.5000002068509275e-11,0.17351989800794232,4.0,58.0,-0.250515945,59.0,0.0219208166,60.0,0.1362160241,61.0,0.0923791042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.8646049548250001,0.11659171084152767,4.0,62.0,0.8151830132000001,63.0,0.7295016310000001,64.0,0.9177481685000001,65.0,0.9959870066000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.7123060574,0.2697743520559329,4.0,66.0,0.5978756595,67.0,0.3911261827,68.0,0.9901346075,69.0,0.8700877799000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.08965373825000002,0.5126038790112142,4.0,70.0,0.5726482740000001,71.0,0.4916264568,72.0,-0.3225074408,73.0,-0.383152337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.666672355682408e-11,0.8597369670522812,6.0,74.0,-0.6463322251,75.0,-1.017601045,76.0,-0.6596276491,86.0,0.7465482237000001,88.0,0.7312629037,90.0,0.8457497919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-1.4821381731333334,0.8239251807177113,6.0,77.0,-0.8564715807000001,78.0,-0.7506477764,79.0,-0.6672201188,87.0,-1.8689131219,89.0,-2.2010180831,91.0,-2.5485583579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.1248589924,0.1816421930853023,3.0,80.0,-0.1658406748,82.0,0.07377297990000001,84.0,-0.2825092823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-1.7581762721333334,0.13009466393633998,3.0,81.0,-1.6081166199,83.0,-1.8392225061,85.0,-1.8271896904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
