k,name,in_iM,gene_weight,regulator,function,category
12,Zinc - Intermediate,False,0.03951095924319991,,,
8,Zinc - Fast,False,-0.033936097174882884,,,
1,UC-2,False,-0.02233594862744212,,,
3,Cadmium,False,0.01920606076717377,,,
9,UC-5,False,-0.013390861658508474,,,
6,Iron,False,0.01144073330797255,,,
7,Zinc - Steady,False,-0.008513431674800813,,,
11,Chromium,False,-0.007994698472321033,,,
13,UC-6,False,-0.005794046581722796,,,
10,Copper,False,0.0045805668458342545,,,
4,UC-4,False,-0.0038676248094998296,,,
2,UC-3,False,-0.0032430334365926685,,,
14,UC-7,False,0.0017980913468636575,,,
5,Lead,False,0.0014970815856941045,,,
0,UC-1,False,0.0002753113256767392,,,
