,b1717
SRX1125282,-0.07405083970000001
SRX1125283,-0.2310289621
SRX1125284,-0.1456181383
SRX1125285,-0.2795963349
SRX1125286,-0.2405960795
SRX1125287,-0.3569234579
SRX1125288,-0.1032880198
SRX1125289,-0.022651233200000002
SRX1125290,-0.1068448152
SRX1125291,-0.275965152
SRX1125292,-0.2878362411
SRX1125293,-0.444765868
SRX1125294,0.1773388595
SRX1125295,0.1666307329
SRX1125296,-0.08798964220000001
SRX1125297,0.058826927
SRX1125298,-0.018727192400000002
SRX1125299,-0.3145383178
SRX5694250,-1.0089301083
SRX5694251,1.6268040341
SRX5694252,-0.8289995654000001
SRX5694253,-0.2050359866
SRX5694254,0.19688274960000002
SRX5694255,1.8051782129
SRX5694256,0.2191883335
SRX5694257,-0.0169207345
SRX5694258,-0.4234674189
SRX5694259,1.2508285004
SRX5694260,-0.5119309233
SRX5694261,-0.1600710338
SRX5694262,-0.2055443959
SRX5694263,-0.4332921837
SRX5694264,0.1302224172
SRX5694265,0.043114178100000004
SRX5694267,-0.0780273937
SRX5694268,-0.4945699529
SRX5694269,-0.1843019109
SRX5694271,-0.0914337147
SRX5694273,1.4079894427
SRX5694274,-0.6665244179
SRX5694275,0.4287300462
SRX5694276,1.7657271103
SRX5694277,-0.6687347179
SRX5694278,1.6237048639
SRX5694279,0.4098471164
SRX5694280,0.065048987
SRX5694281,-0.3503491137
SRX5694282,0.7526254386
SRX5694283,0.393475889
SRX5694284,0.30674280530000003
SRX5694285,0.6317638241
SRX5694286,0.6348085475
SRX5694287,-1.2959444188
SRX5694288,-0.0841394119
SRX5694289,0.17369760180000002
SRX5694290,0.1416095648
SRX5694291,1.8349830148000001
SRX5694292,-0.4117707517
SRX5694293,-0.1567871085
SRX5694294,-0.70387199
SRX5694295,0.6497830661
SRX5694296,-0.2115647918
SRX5694297,-1.0734940042
SRX5694298,0.2228416208
SRX5694299,-0.3879346429
SRX5694300,0.42256875320000004
SRX5694301,-0.4060740136
SRX5694302,-0.42571693320000004
SRX5694303,-0.6478563862000001
SRX5694304,0.4676018886
SRX5694305,1.6829870492999999
SRX5694306,-1.7472371556000001
SRX5694307,0.5476900532
SRX5694308,0.1003370824
SRX5694309,1.2616381509
SRX5694310,0.3280611861
SRX5694311,1.2603278536
SRX5694312,-0.49919037510000003
SRX5694313,0.5272323242
SRX5694315,-0.0192347395
SRX5694317,-0.4707810995
SRX5694319,0.3139692512
SRX5694320,1.5532106823
SRX5694321,0.5512063277
SRX5694322,0.2810812045
SRX5694323,0.3269082319
SRX5694324,1.589108753
SRX5694325,0.4380208048
SRX5694326,-0.1282444894
SRX5694327,0.17153310630000002
SRX5694328,-0.2267063934
SRX5694329,-0.40293490470000004
SRX5694330,-1.2988616103
SRX5694331,-0.0145620042
SRX5694332,0.22226748100000002
SRX5694334,-0.3112180044
SRX5694335,0.9603961908
SRX5694336,1.668433325
SRX5694337,0.0330029042
SRX5694338,-0.27874153290000003
SRX5694339,0.1093404182
SRX5694340,0.3372578653
SRX5694341,0.6707175922
SRX5694342,-0.9778327936000001
SRX5694343,0.025673254000000003
SRX5694344,-0.5480194717
SRX5694345,0.2509311281
SRX5694346,0.0282525235
SRX5694347,0.12976417440000002
SRX5694348,-0.5301254141
SRX5694349,-0.0900002817
SRX5694350,0.5258953541
SRX5694351,0.5862812112
SRX5694352,-0.4518078519
SRX5694353,0.38606648920000003
SRX5694354,-0.2991562548
SRX5694356,0.3629857187
SRX5694357,-0.7605123263
SRX5694358,1.8883607745000002
SRX5694359,0.8524210378
SRX5694360,0.46380623
SRX5694361,-0.333118344
SRX5694362,-1.1788898215
SRX5694363,0.0197669465
SRX5694364,1.855067149
SRX5694365,-0.6653409815
SRX5694366,0.22919736370000002
SRX5694367,0.4587187857
SRX5694368,-0.090940791
SRX5694369,-0.4052139213
SRX5694370,0.1399355222
SRX5694371,1.2825314218
SRX5694372,0.46732103810000003
SRX5694373,0.3960381403
SRX5694374,1.9416771541000002
SRX5694375,-0.3608081556
SRX5694376,-0.4394795185
SRX5694377,1.8967085742
SRX5694378,0.3388733029
SRX5694379,-0.0894088416
SRX5694380,0.2033028228
SRX5694381,-0.7441901142
SRX5694382,-0.2115723381
SRX5694383,-0.17233653340000002
SRX5694384,0.0919890756
SRX5694385,-1.303107113
SRX5694386,1.1021500189
SRX5694387,0.1414647057
SRX5694388,1.7361232052000002
SRX5694389,-0.3955782839
SRX5694390,-0.2805879086
SRX5694391,-0.9090131943
SRX5694392,-0.1042629501
SRX5694393,-0.014686884
SRX5694394,-0.3497422532
SRX5694395,-0.0183571012
SRX5694396,0.755975511
SRX5694397,0.0119118055
SRX5694398,0.1447373139
SRX5694399,-0.6117628883
SRX5694400,0.7560377343
SRX5694401,-0.8820028291
SRX5694402,0.9073348913
SRX5694403,1.224106834
SRX5694404,-0.1925078429
SRX5694405,0.1047203008
SRX5694406,0.5611240394
SRX5694407,0.15896524480000002
SRX5694408,-0.7284432947
SRX5694409,0.4091733417
SRX5694410,-0.5618613226
SRX5694411,0.410527379
SRX5694412,0.3810568861
SRX5694413,-0.8493623204
SRX5694414,-0.8082130582
SRX5694415,-0.24898643650000002
SRX5694416,-0.007706348500000001
