,0
name,Anr-3
TF,Dnr/NarL
regulator,"<a href=""https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=Dnr&e1=1&assembly=complete"" target=""_blank"">Dnr</a> or <a href=""https://www.pseudomonas.com/primarySequenceFeature/list?strain_ids=107&term=Pseudomonas+aeruginosa+PAO1+%28Reference%29&c1=name&v1=NarL&e1=1&assembly=complete"" target=""_blank"">NarL</a>"
function,Nitrate reductases
category,Amino Acid and Nucleotide Biosynthesis
has_venn,True
scatter,2
exp_var,0.0026935435361044036
precision,0.8
recall,0.32
