,-0.0740946822857143,-0.04939645485714286,-0.02469822742857143,0.0,0.02469822742857143,0.04939645485714286,0.0740946822857143,0.09879290971428574,0.12349113714285716,0.14818936457142856,0.17288759200000003,0.19758581942857145,0.22228404685714287,0.2469822742857143,0.27168050171428576,0.2963787291428572,0.3210769565714286,0.345775184,0.37047341142857143,0.3951716388571429
thresh,-0.086443796,0.086443796,3,,,,,,,,,,,,,,,,,
unreg,0,7,460,4647,425,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0
Dnr,0,0,0,11,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
NarL,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['moaA1'],[],[],['PA3871'],[],[],[],[],[]
Dnr_genes,[],[],[],"['PA0515' 'nirC' 'nirF' 'PA0522' 'PA0513' 'moaE' 'nirS' 'moaC' 'nirQ'
 'nirM' 'moaD']",['nirL' 'PA0521' 'PA0512' 'moaB1'],['nirJ'],[],['PA0510' 'moeA1' 'nirN'],[],[],[],[],[],[],[],[],[],[],[],[]
NarL_genes,[],[],[],[],[],[],['narK1'],[],['narK2'],[],[],['narG'],[],['narH'],['narJ'],['narI'],[],[],[],[]
