,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.36191720372632946,3.0,0.0,0.1656966721,1.0,0.2494053652,2.0,-0.4151020373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,1.2809151974,0.20944762332039626,3.0,3.0,1.4557484015,4.0,1.338216666,5.0,1.0487805247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,2.2750532943,0.16898705854544066,3.0,6.0,2.1252784589,7.0,2.2416252008,8.0,2.4582562232000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-4.229421046191072e-17,1.2376851450201667,21.0,9.0,1.3044375652,10.0,-0.2458077176,11.0,0.6847861630000001,12.0,0.9699773774,13.0,0.1947526176,14.0,0.5929373662,15.0,-0.41138265420000003,16.0,-0.20643058290000002,17.0,-0.1360985563,18.0,0.6927295655,19.0,0.7226145939,20.0,-0.5066576111000001,21.0,0.1925995574,22.0,1.4571662232,23.0,0.8569870860000001,24.0,0.1652217236,25.0,1.0729249773,26.0,0.5556061255,27.0,-2.3892665045,28.0,-2.7835486576,29.0,-2.7835486576
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.9708297328380953,1.563225316007612,21.0,30.0,1.7773555638,31.0,1.3761510348,32.0,1.4567345775,33.0,1.8990501674,34.0,0.6506780219,35.0,1.7137740613,36.0,0.8425587794,37.0,0.4893745719,38.0,1.1031959698,39.0,1.7820376756,40.0,1.7905012056,41.0,1.4958999586,42.0,1.4947847383,43.0,1.953516172,44.0,2.4199118812,45.0,1.6536988512000002,46.0,2.425823207,47.0,1.7702398466,48.0,-2.7835486576,49.0,-2.7835486576,50.0,-2.1407645791
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.3414983527254833,3.0,51.0,-0.1435124815,52.0,0.38983524140000003,53.0,-0.24632275990000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.7035920253999999,1.352845100777641,4.0,54.0,2.6663606411,55.0,-0.3820281138,56.0,0.0715712186,57.0,0.4584643557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,6.938893903907228e-18,0.2267842526262643,4.0,58.0,0.22891142590000002,59.0,-0.297528613,60.0,-0.0399053407,61.0,0.1085225278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.894920124725,0.47957333914714395,4.0,62.0,-1.2873399173,63.0,-1.2104327887,64.0,-0.8457866757,65.0,-0.2361211172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-1.2037219389750002,0.4003008124684156,4.0,66.0,-0.7500175163,67.0,-1.5515433747,68.0,-0.9843684053,69.0,-1.5289584596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.41020423445,0.1929606887870527,4.0,70.0,0.1389040145,71.0,0.4055998487,72.0,0.5508765387,73.0,0.5454365359000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.666666804567285e-11,0.7939105003403452,6.0,74.0,-0.8879397443,75.0,-0.4611037515,76.0,-0.5092529332,86.0,0.1410146032,88.0,0.4132962989,90.0,1.303985527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.6566636494333333,0.9027385559497367,6.0,77.0,-0.1298311624,78.0,0.12635268260000002,79.0,-0.4381570724,87.0,1.3220174961,89.0,1.5962019583,91.0,1.4633979944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.4612407018,0.3029609081777975,3.0,80.0,0.2021161675,82.0,0.7943371643,84.0,0.3872687736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,1.4307858493333334,0.07387759670107864,3.0,81.0,1.4400869026,83.0,1.3526981584,85.0,1.499572487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-1.850371707708594e-17,0.4519806810561419,3.0,92.0,0.5171719628,93.0,-0.197870195,94.0,-0.3193017678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,1.1989112303666667,0.1807183499083942,3.0,95.0,1.3765951758,96.0,1.2048344076,97.0,1.0153041077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,2.689336314466667,0.3070319683292185,3.0,98.0,2.3545862549,99.0,2.7555904869,100.0,2.9578322016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,2.2510713206666666,0.36291717955386465,3.0,101.0,2.6675255396,102.0,2.083258217,103.0,2.0024302054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,1.3263009381000002,0.22349007398256932,3.0,104.0,1.5689079214000001,105.0,1.2811827594,106.0,1.1288121335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,2.3354447288333335,0.4397085492352828,3.0,107.0,2.8334974512,108.0,2.1718655594,109.0,2.0009711759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,3.9543770999000003,0.29528995906275834,3.0,110.0,3.6343901466,111.0,4.0123783111,112.0,4.216362842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,3.5906655929,0.1706105870699542,3.0,113.0,3.7069021905,114.0,3.670296205,115.0,3.3947983832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
