,PSPTO_5412
SRX1828913,0.0701709831
SRX1828914,0.17685879999999998
SRX1828915,0.13193187550000002
SRX1828916,-0.4119270265
SRX1828917,-0.2021028587
SRX1828918,0.3937778967
SRX3983989,0.7640858363
SRX3983990,0.5160486416
SRX3983993,1.2885091547
SRX3983994,0.9516047306000001
SRX3983995,0.3261656758
SRX3983996,1.8355981794
SRX3983997,1.6083295616000002
SRX3983998,0.4141443369
SRX3983999,0.4742621957
SRX3984000,0.5513592809
SRX3984001,1.4991903668
SRX3984002,1.5460585965
SRX3984003,0.5970654451
SRX3984004,0.4871762356
SRX3984005,0.5890131308000001
SRX3984006,1.1005225053
SRX3984007,0.5473240675000001
SRX3984008,0.3436192844
SRX3984009,0.0706267636
SRX3984010,1.7240156297
SRX3984011,0.1656638188
SRX3984012,-0.0179020766
SRX3984013,0.0875380343
SRX3984014,0.2805841986
SRX3984015,0.7982223374
SRX3984016,0.1646353921
SRX3984017,2.2075614061
SRX3984019,0.38797380670000003
SRX3984020,1.5423088777
SRX3984021,2.3856884169
SRX3984022,2.2869793036
SRX3984023,-0.1318592015
SRX3984024,-0.00046494120000000003
SRX3984025,0.8957258593
SRX3984026,0.41752416000000003
SRX3984027,0.6488053563
SRX3984028,0.1828959346
SRX3984029,0.703013538
SRX3984031,1.8256086284
SRX3984032,1.6272829341000001
SRX3984034,-0.1510973055
SRX3984035,0.7313302213
SRX3984036,1.9842635135000002
SRX3984037,2.3430256496
SRX3984038,1.9718977547
SRX3984039,2.2215701965
SRX3984040,0.3678002195
SRX3984041,2.001635602
SRX3984042,1.507946242
SRX3984043,0.7624642635000001
SRX3984045,0.6494867654
SRX3984046,0.22559880770000001
SRX3984047,1.5020893452
SRX3984048,1.1284373543
SRX3984049,1.4278139753999999
SRX3984050,0.9735187844000001
SRX3984051,1.5107188569
SRX3984052,0.4547520715
SRX3984056,1.6619556601
SRX3984057,1.7963291321
SRX3984058,1.7472699134
SRX3984059,-0.2383820921
SRX3984061,0.3041859797
SRX3984062,-0.10832776570000001
SRX3984063,0.6496909805000001
SRX3984064,0.39035680370000003
SRX3984065,0.350236196
SRX3984066,-0.16458801350000002
SRX3984067,0.21594561040000002
SRX3984068,0.3592197286
SRX3984069,1.222354007
SRX3984070,1.3419321944
SRX3984071,1.1500404722
SRX3984073,0.520765255
SRX3984074,0.4065056205
SRX3984077,0.7242836293
SRX3984078,0.2838863407
SRX3984079,2.3376002982
SRX3984080,0.0573576993
SRX3984082,0.1051903359
SRX3984084,1.7074817368000001
SRX6997963,0.42166171610000003
SRX6997964,0.688120925
SRX6997965,0.44795854230000004
SRX6997967,0.1115709181
SRX6997968,0.5233578202
SRX6997969,0.5526405475
SRX6997971,-0.5332326342
SRX6997972,0.7174695071
SRX6997973,0.7327459509
SRX3159100,0.6834268265
SRX3159101,-1.8047076639
SRX3159102,0.5778335317000001
SRX3159103,0.5434473056
SRX3159000,-1.7693082069
SRX3159001,-0.9620981218
SRX3159002,-0.7216848796
SRX3159003,-0.3120879212
SRX3159004,0.5796646932
SRX3159005,0.4284175551
SRX3159006,-1.7693082069
SRX3159007,0.6842068147
SRX3159008,0.3266432523
SRX3159009,0.7065445805
SRX3159010,0.6463289708000001
SRX3159012,0.5111736629
SRX3159013,0.6342400153000001
SRX3159014,0.1395043022
SRX3159015,0.5997976373
SRX3159016,0.8216410796
SRX3159017,-1.0735707286
SRX3159018,-0.16169353020000002
SRX3159019,0.21204042950000002
SRX3159020,1.0335916392
SRX3159021,-0.0206947943
SRX3159022,-0.0460156206
SRX3159023,-0.5698161009
SRX3159024,0.5291552782
SRX3159025,1.1925908536
SRX3159026,-1.7693082069
SRX3159027,-1.7693082069
SRX3159028,0.5943003092
SRX3159029,-0.7746125238
SRX3159030,-0.5319305562000001
SRX3159034,0.0539245932
SRX3159036,0.42707728100000003
SRX3159037,0.43420754440000003
SRX3159041,0.6957905891
SRX3159042,0.9929254829
SRX3159043,-0.0676926606
SRX3159045,-0.5624209101000001
SRX3159047,0.5423869570000001
SRX3159048,-0.5903753931
SRX3159049,0.7115108910000001
SRX3159050,-0.1159524007
SRX3159051,0.5545858065
SRX3159052,-0.49406945150000003
SRX3159053,0.3454304549
SRX3159054,0.0671845071
SRX3159055,-1.7693082069
SRX3159056,-0.23692565410000002
SRX3159057,-1.7693082069
SRX3159058,0.2417898052
SRX3159060,-1.7693082069
SRX3159061,-0.2947101044
SRX3159062,0.5435664231
SRX3159063,1.6878617075
SRX3159066,-1.7693082069
SRX3159069,0.5162241257
SRX3159070,-1.7693082069
SRX3159071,1.1032654389
SRX3159073,0.0054308663
SRX3159074,0.8767596312
SRX3159075,-0.2108425623
SRX3159076,-0.0506823776
SRX3159080,0.0015563907
SRX3159082,0.4457631333
SRX3159083,0.4894323525
SRX3159086,0.07084929999999999
SRX3159087,0.4960711716
SRX3159088,-1.7693082069
SRX3159089,0.6322257752
SRX3159090,0.8254644099
SRX3159091,-1.7693082069
SRX3159092,1.2640298477
SRX3159093,0.8504890987
SRX3159094,1.1493856108
SRX3159095,0.6341663652
SRX3159096,-0.3930694436
SRX3159097,0.34891992920000003
SRX3159098,-0.3094649607
SRX3159099,-0.4824984237
SRX3158988,0.715354837
SRX3158989,-1.1127238726
SRX3158990,1.9828587764
SRX3158991,-1.1127238726
SRX3158992,-1.1127238726
SRX3158996,0.39736903560000003
SRX3644656,-0.2287364195
SRX3644657,0.2045152156
SRX3644658,0.024221203900000002
SRX3644659,-0.40620123080000003
SRX3644660,-0.0519608237
SRX3644661,0.0247329758
SRX3644662,-0.3538425477
SRX3644663,-0.0824847464
SRX3644664,0.0111200007
SRX3644665,-0.261918433
SRX3644666,-0.3089759325
SRX3644667,0.19393426330000002
SRX3644668,-0.3492409138
SRX3644669,0.0823049794
SRX3644670,0.2627269597
SRX3644671,-0.2203984233
SRX3644672,-0.4657640843
SRX3644673,-0.1139422917
