,PSPTO_RS23645
SRX1828913,0.027630815000000003
SRX1828914,0.1376351179
SRX1828915,0.14550671980000002
SRX1828916,0.1108284469
SRX1828917,-0.1731375347
SRX1828918,-0.11023682430000001
SRX3983989,1.1739997113
SRX3983990,0.7226750576000001
SRX3983993,2.3101061367
SRX3983994,2.284214565
SRX3983995,0.7585337916
SRX3983996,2.3941731828
SRX3983997,2.5704459051
SRX3983998,0.6969496689
SRX3983999,0.7070607438000001
SRX3984000,1.2501430902
SRX3984001,2.4081451608
SRX3984002,2.347759428
SRX3984003,1.7901606989
SRX3984004,0.8944591609
SRX3984005,1.0131625047
SRX3984006,1.5740847445
SRX3984007,1.9442624734
SRX3984008,1.1135557359
SRX3984009,0.238408169
SRX3984010,1.7909565773
SRX3984011,0.4161944222
SRX3984012,0.5984727344
SRX3984013,0.4306476925
SRX3984014,0.8753989337
SRX3984015,1.6550814644
SRX3984016,0.950656645
SRX3984017,1.8931563586
SRX3984019,0.6178163037000001
SRX3984020,1.5345793102
SRX3984021,2.7122793282
SRX3984022,2.293278301
SRX3984023,0.050882015
SRX3984024,0.8877721943
SRX3984025,0.8734122945
SRX3984026,0.8630163695
SRX3984027,1.1392437531
SRX3984028,0.9764581225000001
SRX3984029,1.1910633020999999
SRX3984031,2.3100465166
SRX3984032,1.9969348822000001
SRX3984034,0.127272554
SRX3984035,1.1960766713
SRX3984036,2.5657649549
SRX3984037,3.0746509799
SRX3984038,2.2868892081
SRX3984039,2.7445647677
SRX3984040,1.1253942794
SRX3984041,2.1610852975
SRX3984042,2.0874399693
SRX3984043,1.6088719913
SRX3984045,0.32405055650000003
SRX3984046,0.016627467
SRX3984047,1.9005610667
SRX3984048,1.7580984320000002
SRX3984049,1.9355380668
SRX3984050,1.7720294104
SRX3984051,2.070378432
SRX3984052,0.5598750182000001
SRX3984056,2.5554706182
SRX3984057,2.604794627
SRX3984058,2.1529522651
SRX3984059,0.41126003310000003
SRX3984061,0.5514813623
SRX3984062,0.4838264504
SRX3984063,0.7517240885
SRX3984064,0.6955143347
SRX3984065,0.6648557048
SRX3984066,0.6854899631
SRX3984067,0.6999344769
SRX3984068,0.7333986323
SRX3984069,1.788788925
SRX3984070,2.0005228015
SRX3984071,2.0887602064
SRX3984073,0.7683321550000001
SRX3984074,0.9878357606
SRX3984077,0.8508047559
SRX3984078,0.7831894038
SRX3984079,2.7116174968999998
SRX3984080,-0.19478203600000002
SRX3984082,0.6497955937000001
SRX3984084,2.1321705882
SRX6997963,0.3888825363
SRX6997964,0.19047287440000002
SRX6997965,-0.1594921722
SRX6997967,-0.0267292813
SRX6997968,0.0487967901
SRX6997969,-0.0578168788
SRX6997971,-0.362153255
SRX6997972,0.5657809532
SRX6997973,0.4020800926
SRX3159100,0.0537406973
SRX3159101,-0.1553365194
SRX3159102,0.1193186002
SRX3159103,-0.0177227781
SRX3159000,-0.5497683465000001
SRX3159001,-0.1768150159
SRX3159002,0.4375570523
SRX3159003,-0.0268331058
SRX3159004,-0.6233785959
SRX3159005,-0.5594704688000001
SRX3159006,-0.5266651622
SRX3159007,-0.5918553508000001
SRX3159008,-0.3822195411
SRX3159009,0.19992117
SRX3159010,-0.0816498143
SRX3159012,-1.1692160013
SRX3159013,-0.49371076960000004
SRX3159014,-0.8781666872
SRX3159015,-0.0596601285
SRX3159016,-0.3037867419
SRX3159017,-0.0742821151
SRX3159018,0.23280671690000002
SRX3159019,-0.7577506976
SRX3159020,0.015168471900000001
SRX3159021,-0.4530452
SRX3159022,-0.451696454
SRX3159023,-0.6500783332
SRX3159024,0.2758872543
SRX3159025,-0.3045282353
SRX3159026,0.0388709706
SRX3159027,-0.31656731260000004
SRX3159028,-1.1246891768
SRX3159029,-0.8567394254
SRX3159030,-0.6374088431
SRX3159034,0.0053018580000000004
SRX3159036,0.22740939970000001
SRX3159037,-0.18996856210000002
SRX3159041,-0.6298377825
SRX3159042,0.1610223965
SRX3159043,-0.3086027572
SRX3159045,-0.21867705680000002
SRX3159047,-0.3662832425
SRX3159048,0.5111346991
SRX3159049,-0.4849471079
SRX3159050,-0.1914718624
SRX3159051,-0.17052670790000002
SRX3159052,-0.9340495162
SRX3159053,-1.3460169793
SRX3159054,-0.6365976757
SRX3159055,-0.17880414590000002
SRX3159056,-0.601614317
SRX3159057,-0.37731382410000003
SRX3159058,-0.3554228003
SRX3159060,-0.48619651620000004
SRX3159061,-0.25615124240000003
SRX3159062,-0.1015054311
SRX3159063,-0.0147330581
SRX3159066,0.09247053320000001
SRX3159069,-0.0571630952
SRX3159070,-0.1282110363
SRX3159071,0.1398843039
SRX3159073,-0.0353997449
SRX3159074,-0.2702107255
SRX3159075,-0.5272509609
SRX3159076,-0.749353292
SRX3159080,-0.056457866700000005
SRX3159082,-0.4229629285
SRX3159083,-0.4060455806
SRX3159086,0.1306915623
SRX3159087,-0.1336720885
SRX3159088,-0.3900544333
SRX3159089,-0.6625942890000001
SRX3159090,-1.1353007461
SRX3159091,-0.0975694909
SRX3159092,-0.4732778258
SRX3159093,0.0662724174
SRX3159094,-0.5106340488000001
SRX3159095,-0.21231344770000002
SRX3159096,-0.23435126790000002
SRX3159097,-0.2925552393
SRX3159098,-0.0116498185
SRX3159099,-0.2885886093
SRX3158988,-0.5057590707
SRX3158989,-0.8853926291
SRX3158990,-0.40832587670000003
SRX3158991,0.4954699569
SRX3158992,0.11922789260000001
SRX3158996,0.38653117810000004
SRX3644656,-0.0901253662
