,BSU27360
M9exp_1,12.5952
M9exp_2,12.3463
M9exp_3,12.1483
M9tran_1,11.7175
M9tran_2,11.4898
M9tran_3,11.8253
M9stat_1,9.7494
M9stat_2,9.7579
M9stat_3,9.4973
MG-0.1_1,12.3785
MG-0.1_2,11.4633
MG-0.1_3,12.8714
MG-0.2_2,11.9658
MG-0.2_3,12.2531
MG+5_1,12.123
MG+5_2,11.8638
MG+5_3,11.8156
MG+10_1,12.5556
MG+10_2,12.2401
MG+10_3,11.6722
MG+15_1,11.7832
MG+15_2,13.0663
MG+15_3,12.5424
MG+25_1,12.3689
MG+25_2,12.079
MG+25_3,12.7469
MG+45_1,12.2546
MG+45_2,11.735
MG+45_3,13.0699
MG+60_2,12.0009
MG+60_3,12.4476
MG+90_2,11.7436
MG+90_3,12.5047
MG+120_1,10.85
MG+120_2,11.413
MG+120_3,11.3983
MG+150_1,12.2077
MG+150_3,12.099
GM-0.1_1,11.7198
GM-0.1_2,12.0762
GM-0.1_3,11.9042
GM-0.2_1,11.6677
GM-0.2_2,12.3373
GM-0.2_3,11.8787
GM+5_1,11.5538
GM+5_2,12.1383
GM+5_3,11.932
GM+10_2,12.1545
GM+10_3,11.027
GM+15_1,12.2724
GM+15_2,12.038
GM+15_3,12.0114
GM+25_1,12.6374
GM+25_2,12.5358
GM+25_3,11.844
GM+45_1,12.6251
GM+45_2,11.6011
GM+45_3,11.6717
GM+60_1,12.403
GM+60_2,11.5392
GM+60_3,11.6309
GM+90_1,12.6835
GM+90_2,12.3965
GM+90_3,12.2672
GM+120_1,11.6334
GM+120_3,12.0916
GM+150_1,12.1992
GM+150_2,11.5133
GM+150_3,12.5776
BT_1,9.9078
BT_2,9.3668
B36_1,11.0636
B36_2,10.8636
B60_1,11.5735
B60_2,11.6809
S0_1,11.1313
S0_2,11.7824
S0_3,11.5443
S1_1,10.7756
S1_2,10.6013
S1_3,10.9192
S2_1,10.3506
S2_2,10.1489
S2_3,9.973
S3_1,11.1837
S3_2,11.4362
S4_1,11.3999
S4_2,10.5966
S4_3,10.6005
S5_1,10.6069
S5_2,10.6269
S5_3,10.9715
S6_1,9.69
S6_2,7.8822
S6_3,10.1191
S6/t_1,9.5003
S6/t_2,7.6826
S6_4,9.6638
S6_5,10.2335
S6_6,10.3677
S7_4,10.0695
S7_5,9.7464
S7_6,10.3195
S8_4,9.4849
S8_5,9.1733
G135_1,14.2712
G135_3,12.0831
G150_1,13.7136
G150_2,14.5041
G150_3,14.1266
G180_1,14.1487
G180_2,14.5635
G180_3,13.3603
T-5.40H_1,12.5236
T-4.40H_1,12.3346
T-3.40H_1,12.1855
T-2.40H_1,12.0052
T-1.40H_1,12.0432
T-1.10H_1,12.1509
T-0.40H_1,11.8756
T0.0H_1,11.5297
T0.30H_1,10.9095
T1.0H_1,10.51
T1.30H_1,10.5066
T2.0H_1,10.1936
T2.30H_1,10.8567
T3.0H_1,10.1834
T3.30H_1,10.4876
T4.0H_1,10.5994
T5.0H_1,10.1995
LBexp_1,14.0042
LBexp_2,12.9402
LBexp_3,12.6936
LBtran_1,9.3029
LBtran_2,9.9036
LBtran_3,10.2224
LBstat_1,10.404000000000002
LBstat_2,9.9416
LBstat_3,9.7165
LBGexp_1,13.906
LBGexp_2,14.1936
LBGexp_3,13.7682
LBGtran_2,12.5671
LBGtran_3,12.9415
LBGstat_1,13.9544
LBGstat_2,12.5168
LBGstat_3,12.6413
Mt0_1,13.2986
Mt0_3,13.9964
M0t45_1,11.0895
M0t45_2,13.0381
M0t45_3,12.0542
M0t90_1,9.4754
M0t90_2,11.3002
M0t90_3,9.6286
M40t45_1,10.7316
M40t45_2,9.6757
M40t45_3,12.2571
M40t90_1,9.3755
M40t90_2,10.7051
M40t90_3,9.7523
