,new_2221793_2222297
M9exp_1,10.9545
M9exp_2,10.6167
M9exp_3,10.824000000000002
M9tran_1,10.7792
M9tran_2,10.4975
M9tran_3,10.9224
M9stat_1,10.1861
M9stat_2,10.6527
M9stat_3,10.2792
MG-0.1_1,11.2423
MG-0.1_2,10.344
MG-0.1_3,11.8804
MG-0.2_2,10.6961
MG-0.2_3,11.144
MG+5_1,11.4192
MG+5_2,10.5497
MG+5_3,11.066
MG+10_1,11.9211
MG+10_2,11.3197
MG+10_3,10.5499
MG+15_1,11.2413
MG+15_2,11.8391
MG+15_3,11.6782
MG+25_1,11.331
MG+25_2,10.8394
MG+25_3,11.2455
MG+45_1,11.2368
MG+45_2,10.2351
MG+45_3,11.5378
MG+60_2,10.545
MG+60_3,11.114
MG+90_2,10.3067
MG+90_3,11.407
MG+120_1,9.9215
MG+120_2,10.4423
MG+120_3,10.4484
MG+150_1,11.1473
MG+150_3,11.1551
GM-0.1_1,11.1225
GM-0.1_2,11.4091
GM-0.1_3,11.8469
GM-0.2_1,10.0661
GM-0.2_2,11.515
GM-0.2_3,11.4972
GM+5_1,10.6559
GM+5_2,11.2173
GM+5_3,11.4762
GM+10_2,10.8796
GM+10_3,10.4352
GM+15_1,11.511
GM+15_2,11.0619
GM+15_3,11.4837
GM+25_1,11.4673
GM+25_2,11.7602
GM+25_3,11.215
GM+45_1,11.3774
GM+45_2,10.437
GM+45_3,10.993
GM+60_1,10.8867
GM+60_2,9.9125
GM+60_3,10.4409
GM+90_1,11.1737
GM+90_2,11.1297
GM+90_3,11.2983
GM+120_1,9.7308
GM+120_3,11.4053
GM+150_1,11.0812
GM+150_2,10.7777
GM+150_3,11.3892
BT_1,8.8037
BT_2,7.7032
B36_1,9.2382
B36_2,9.061
B60_1,10.2228
B60_2,11.5493
S0_1,8.8028
S0_2,9.664
S0_3,9.1949
S1_1,10.3858
S1_2,10.1505
S1_3,10.6692
S2_1,9.924
S2_2,9.7989
S2_3,9.1707
S3_1,9.5766
S3_2,10.4214
S4_1,11.056
S4_2,9.6278
S4_3,9.5143
S5_1,9.5139
S5_2,9.3736
S5_3,10.0609
S6_1,8.9219
S6_2,8.6402
S6_3,9.1294
S6/t_1,9.9541
S6/t_2,8.2576
S6_4,9.2206
S6_5,9.7536
S6_6,9.7856
S7_4,10.7372
S7_5,10.6851
S7_6,11.3287
S8_4,10.1427
S8_5,11.4999
G135_1,9.0254
G135_3,7.8652
G150_1,8.1834
G150_2,8.259
G150_3,8.6162
G180_1,8.1763
G180_2,7.8042
G180_3,7.9631
T-5.40H_1,12.2727
T-4.40H_1,11.924
T-3.40H_1,11.7407
T-2.40H_1,11.6908
T-1.40H_1,11.8282
T-1.10H_1,11.7786
T-0.40H_1,11.7861
T0.0H_1,11.3351
T0.30H_1,10.8367
T1.0H_1,11.0933
T1.30H_1,11.3476
T2.0H_1,11.2919
T2.30H_1,11.8949
T3.0H_1,11.0702
T3.30H_1,11.358
T4.0H_1,11.5213
T5.0H_1,11.1946
LBexp_1,8.9939
LBexp_2,10.6122
LBexp_3,8.6606
LBtran_1,10.0943
LBtran_2,9.5707
LBtran_3,8.2235
LBstat_1,9.1962
LBstat_2,8.7315
LBstat_3,8.7117
LBGexp_1,8.8186
LBGexp_2,9.2629
LBGexp_3,8.8687
LBGtran_2,8.8756
LBGtran_3,9.2591
LBGstat_1,11.2111
LBGstat_2,10.7985
LBGstat_3,10.4312
Mt0_1,8.4605
Mt0_3,7.8939
M0t45_1,8.7751
M0t45_2,8.9981
M0t45_3,9.274
M0t90_1,8.7082
M0t90_2,10.6407
M0t90_3,8.8691
M40t45_1,7.978
M40t45_2,8.5097
M40t45_3,9.8156
M40t90_1,8.6395
M40t90_2,10.5713
M40t90_3,9.1922
dia0_1,8.9783
dia0_2,9.5707
dia0_3,9.5297
dia5_1,8.7249
dia5_2,9.8954
dia5_3,10.4439
dia15_1,10.7029
dia15_2,11.2072
dia15_3,11.2176
C30_1,11.3686
C30_2,11.3731
C90_1,11.0046
C90_2,10.1931
SMM_1,10.8619
SMM_2,10.8727
SMM_3,11.2538
Salt_1,11.1151
Salt_2,10.9898
Salt_3,10.8682
M+G_1,10.9847
M+G_2,10.6762
M+G_3,10.3536
Glu_1,11.562
Glu_2,10.1952
Glu_3,10.9351
Fru_1,11.4444
Fru_2,10.9195
Fru_3,10.4747
Mal_1,7.9192
Mal_2,9.9037
Mal_3,9.4763
G+S_2,9.81
G+S_3,10.673
Pyr_1,11.448
Pyr_2,10.9341
Pyr_3,11.0116
Gly_1,9.1042
Gly_2,9.1984
Gly_3,8.5755
Glucon_1,10.6337
Glucon_2,10.0738
Glucon_3,9.6044
BI_1,9.5398
BI_2,10.0076
BC_2,10.0964
BC/t_1,10.0954
BC/t_2,11.2084
BC_1,9.5308
Sw_1,8.1929
Sw_2,9.2625
BMM_1,11.4247
BMM_2,11.336
BMM_3,11.5139
Heat_1,12.4436
Heat_2,12.0525
Heat_3,11.9155
Cold_1,10.8636
Cold_2,10.4289
Cold_3,10.447
Etha_1,8.7421
Etha_2,8.8957
Etha_3,8.5737
SMMPr_1,10.6651
SMMPr_2,10.3979
SMMPr_3,10.0214
HiTm_1,8.314
HiTm_2,11.0995
HiTm_3,12.0625
LoTm_1,12.1188
LoTm_2,11.9279
LoTm_3,11.7723
HiOs_1,12.1875
HiOs_2,12.0388
HiOs_3,11.8493
Oxctl_1,8.876
Oxctl_2,9.7361
Oxctl_3,10.8628
Diami_1,8.9513
Diami_2,9.1493
Diami_3,9.1264
Paraq_1,9.1618
Paraq_2,10.7207
Paraq_3,10.0326
H2O2_1,10.198
H2O2_2,10.385
H2O2_3,9.5624
HPh_1,10.6644
HPh_2,10.0318
HPh_3,10.1588
LPh_1,10.3442
LPh_2,10.8322
LPh_3,10.4059
LPhT_1,12.6038
LPhT_2,12.7806
LPhT_3,13.1995
aero_1,10.8972
aero_2,8.5719
aero_3,9.462
nit_1,11.1736
nit_2,11.4547
nit_3,11.0415
ferm_1,10.8015
ferm_2,10.1079
ferm_3,11.5489
