,-0.05692979602722413,-0.04066414001944581,-0.024398484011667484,-0.008132828003889161,0.008132828003889161,0.024398484011667484,0.04066414001944581,0.05692979602722413,0.07319545203500245,0.08946110804278078,0.1057267640505591,0.12199242005833742,0.13825807606611573,0.15452373207389408,0.17078938808167238,0.18705504408945073,0.20332070009722902,0.21958635610500732,0.23585201211278567,0.252117668120564
thresh,-0.06506262403111329,0.06506262403111329,2,,,,,,,,,,,,,,,,,
unreg,2,20,264,2689,2307,228,25,8,3,4,2,1,0,0,0,0,3,0,0,0
Sfa2,0,0,0,0,0,0,0,1,0,11,3,1,0,0,0,0,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],['PA3291' 'PA5265' 'PA5352'],['PA3486' 'PA3292' 'PA3293' 'PA3488'],['pldA' 'PA3294'],['PA5266'],[],[],[],[],['hcpA' 'hcpC' 'hcpB'],[],[],[]
Sfa2_genes,[],[],[],[],[],[],[],['PA1656'],[],"['PA1659' 'PA1667' 'PA1660' 'stp1' 'PA1662' 'PA1664' 'PA1669' 'PA1658'
 'PA1657' 'PA1661' 'PA1668']",['stk1' 'PA1665' 'sfa2'],['PA1666'],[],[],[],[],[],[],[],[]
