,A,Fur
ytf__wt_glc__2,3.8068953292588974,-0.1210782900000016
ytf__delyafC__1,-6.748974613499037,-0.4094248800000013
ytf__delyafC__2,-4.579521883114706,-0.3174967990000006
ytf__delyeiE__1,-5.371392695996506,-0.1314328350000018
ytf__delyeiE__2,-14.120399461677096,-0.20114180800000087
ytf__delyiaJ__1,-14.283525575920962,-0.3271542600000004
ytf__delyiaJ__2,-14.039477361430457,-0.17777180500000078
ytf__delyieP__1,-3.899401798876069,0.06414507799999923
ytf__delyieP__2,-2.0518958146147592,-0.029952843000000232
ytf__wt_ph5__1,0.4537214291681504,-0.025970420000001937
ytf__wt_ph5__2,0.087888226335169,0.10481537499999938
ytf__wt_ph8__1,15.675998263166209,-0.058305663000000514
ytf__wt_ph8__2,15.75372003165463,-0.05677098400000169
ytf__delybaO__1,-10.924506587254092,-0.3997751760000003
ytf__delybaO__2,-7.058697128971097,-0.10475038000000048
ytf__delybaQ__1,-1.1247664346725097,0.017150948999999468
ytf__delybaQ__2,-1.2586251377957631,0.02647256199999859
ytf__delybiH__1,14.057030840895628,-0.2131587270000015
ytf__delybiH__2,11.309401938661578,-0.1544316410000004
ytf__delydcI_ph5__1,1.4085603416564454,-0.04089952800000063
ytf__delydcI_ph5__2,1.2593504322077036,0.1184700439999986
ytf__delydcI_ph8__1,16.419267998398688,0.05858912999999965
ytf__delydcI_ph8__2,15.04291726790252,0.01611578499999844
ytf__delyddM__1,-14.984069741827511,0.07278404099999848
ytf__delyddM__2,-13.092506898805944,0.20655213399999892
ytf__delyheO__1,-11.13732805685608,-0.4506232780000019
ytf__delyheO__2,-7.239265884273403,-0.24639368900000136
fps__bw_glc__1,-2.824553344251652,0.17435339399999886
fps__bw_glc__2,-2.984204631761433,-0.02308595200000063
fps__fps_thrA_ale1__1,-5.299120069873138,0.06200734299999944
fps__fps_thrA_ale1__2,-4.902528707146699,-0.03002282900000175
fps__fps_thrA_ale2__1,-6.343032216758705,-0.0995452780000008
fps__fps_thrA_ale2__2,-5.730998563056698,-0.1557737930000016
fps__fps_serB_ale1__1,-6.112757678879095,0.08586028899999931
fps__fps_serB_ale1__2,-5.515283890662037,0.13728517399999873
fps__fps_serB_ale4__1,-4.508388028400871,0.5084345939999988
fps__fps_serB_ale4__2,-4.041934900160051,0.5725869639999992
fps__fps_ptsI_ale1__1,-4.708728847025958,0.17870008399999904
fps__fps_ptsI_ale1__2,-4.143528885199976,0.1307615739999992
fps__fps_ptsI_ale3__1,-5.0348631950484455,0.00041805399999894627
fps__fps_ptsI_ale3__2,-5.100466530584213,-0.00036063200000135964
pal__lyx_ale2_f6__1,-4.503647425068903,0.06253873999999904
pal__lyx_ale2__1,-3.2653377692017624,-0.03838113500000162
pal__lyx_ale2__2,-3.74994351596776,-0.015371658000001174
pal__lyx_ale4__1,-2.4095838843543955,-0.08324728000000192
pal__lyx_ale4__2,-0.4444790499209413,-0.229196840000002
pal__5drib_ale10_f18__1,-4.819351146803805,-0.08356470700000074
pal__5drib_ale10_f18__2,-4.251521668086497,-0.02488686700000109
pal__5drib_ale10__1,-4.4621612395169565,0.25859974399999963
pal__arab_ale14_f9__1,-6.454029629340197,0.2474113139999989
pal__arab_ale14_f9__2,-5.547623190509244,0.2338587039999993
pal__arab_ale14__1,-6.2686072189327176,0.04384751699999967
pal__arab_ale14__2,-4.961775687133698,0.0018530729999994835
pal__arab_ale16__1,-0.5054289506629686,-0.14171461900000182
pal__arab_ale16__2,-1.1161367813204757,-0.2253245200000009
pal__tartr_ale26_f10__1,-4.189648766447678,0.04959195299999841
pal__tartr_ale26_f10__2,-4.6714659971762895,0.07991116299999845
pal__tartr_ale26__1,-5.535444131212206,-0.06977634000000066
pal__tartr_ale26__2,-3.356182558912087,-0.1154569710000004
pal__tartr_ale28_f10__1,-4.624507350192743,0.2345239539999984
pal__tartr_ale28_f10__2,-5.459930803665262,0.2468413939999987
pal__tartr_ale28__1,-7.034747590865735,0.18696500399999927
pal__tartr_ale28__2,-10.059864309802649,0.3870080939999987
efeU__delmenFentC_citr__1,-0.2218875014449769,-0.018641953000001262
efeU__delmenFentC_citr__2,-1.0049589970666066,-0.015026150000000628
efeU__delmenFentC__1,11.801177071418625,0.24310651399999905
efeU__delmenFentC__2,12.069967816652468,0.3571426039999981
efeU__menFentC_ale39__1,-8.664283419230765,-0.0828205250000007
efeU__menFentC_ale39__2,-8.523241071276416,-0.10374983700000052
efeU__menFentC_ale29__1,2.690827767085568,2.274600604
efeU__menFentC_ale29__2,2.093163455742911,2.295301693999999
efeU__menFentC_ale30__1,-4.334179254457908,1.0912831439999984
efeU__menFentC_ale30__2,-1.7850316527082646,1.1775376039999994
efeU__menFentCubiC_ale36__1,11.82425273387756,-0.05668788900000087
efeU__menFentCubiC_ale36__2,11.40197329681751,-0.09964408500000133
efeU__menFentCubiC_ale37__1,12.124026812604347,0.041715499999998684
efeU__menFentCubiC_ale37__2,11.615317546915035,-0.010025734000000952
efeU__menFentCubiC_ale38__1,-6.855853387426809,0.21933836399999865
efeU__menFentCubiC_ale38__2,-2.5025689528045514,0.12443500399999866
misc2__salc_glc__1,-12.136452919842627,-0.020682337000001997
misc2__salc_glc__2,-11.783961461930044,0.057284293999998674
misc2__dbcn_glc__1,7.261115228962542,-0.24272402800000134
misc2__dbcn_glc__2,-2.9972713231822063,-0.08124758500000162
misc2__tyr_glc__1,10.614658948893952,0.062323276999999073
misc2__tyr_glc__2,8.782983639729327,0.037503943999999116
misc2__arg_cytd__1,-3.861785883329957,-0.22358577800000035
misc2__arg_cytd__2,-3.7218873941450488,-0.2022521260000012
misc2__delyheO_pyr__1,-8.741112781487306,0.017324415999999232
misc2__delyheO_pyr__2,-10.109207162869705,0.17024843399999945
misc2__dellon_glc__1,12.92712152628469,-0.7450976670000014
misc2__dellon_glc__2,12.113313742076102,-1.4322114770000012
nquinone__delubiC__1,4.987691474396778,-0.14495148600000185
nquinone__delubiC__2,6.710120311729884,-0.015093440000001125
nquinone__ubiC_ale1__1,-4.192760310838916,-0.136174362000002
nquinone__ubiC_ale1__2,-4.435765114358851,-0.015491682000000397
nquinone__ubiC_ale2__1,-5.394125543168732,-0.05968262600000074
nquinone__ubiC_ale2__2,-5.313762616567541,-0.08582724400000075
nquinone__ubiC_ale3__1,11.047784973190614,-0.13988984100000046
nquinone__ubiC_ale3__2,9.284903236895705,-0.14976956100000116
nquinone__ubiC_ale4__1,-6.094193910341453,0.04909562799999812
nquinone__ubiC_ale4__2,-5.624305855743602,-0.014408758000001853
nquinone__delpdhR__1,-5.971805282844644,-0.2576093960000012
nquinone__delpdhR__2,-4.794489812177891,-0.2324781680000019
quinone__glu_ale4__1,-12.375435955307204,-0.018799261000001618
quinone__glu_ale4__2,-13.792079043525796,-0.16800786000000126
quinone__delmenF__1,-3.9172485673376234,0.09755469099999914
quinone__delmenF__2,-4.78690100958901,-0.09873353000000053
quinone__menF_ale5__1,-4.838486504668498,0.2006682439999992
quinone__menF_ale5__2,-4.699544244285736,0.19868789399999895
quinone__menF_ale6__1,-2.7970627028481174,0.14727105399999907
quinone__menF_ale6__2,-2.917554432115129,0.19961309399999827
quinone__menF_ale7__1,-8.610558202710482,0.3146592239999997
quinone__menF_ale7__2,-8.007648538353743,0.21482785399999926
quinone__menF_ale8__1,-11.869599741272149,0.12081600399999814
quinone__menF_ale8__2,-7.5559885645271345,0.3693812939999983
quinone__delmenFubiC__1,8.773665514834986,-0.13553742700000093
quinone__delmenFubiC__2,6.5431747953142425,-0.14460247700000115
quinone__menFubiC_ale1__1,-7.609524895061815,-0.41454796100000013
quinone__menFubiC_ale1__2,-7.911993225762137,-0.4222239380000019
quinone__menFubiC_ale2__1,-7.451724656822867,-0.4048786460000002
quinone__menFubiC_ale2__2,-6.558058476530847,-0.4823518850000017
quinone__menFubiC_ale3__1,-1.5461412899233948,-0.2358772930000015
quinone__menFubiC_ale3__2,-1.2993076959204393,-0.18887362300000102
quinone__menFubiC_ale4__1,-5.268890468229402,-0.06039287000000115
quinone__menFubiC_ale4__2,-3.1674136319208155,0.059578160999999234
oxyR__wt_glc__1,-2.917734150513802,-0.3983962260000009
oxyR__wt_glc__2,-8.289899468902647,-0.4186049400000016
oxyR__wt_h2o2__1,-3.4007234980114647,-0.4021795170000004
oxyR__wt_h2o2__2,-10.870563486154913,-0.2028386890000018
oxyR__glu_ale4__1,-12.543346750851512,-0.04196264200000144
oxyR__glu_ale4__2,-14.148332613073942,-0.4953129990000011
oxyR__glu_ale4_h2o2__1,-11.400987151928724,-0.2418919940000013
oxyR__glu_ale4_h2o2__2,-10.856103073809974,-0.4572638210000015
oxyR__oxyR_ale17__1,-15.25405256798448,1.6546413639999995
oxyR__oxyR_ale17__2,-14.14389628002158,1.5135585539999994
oxyR__oxyR_ale17_h2o2__1,-14.067763791292936,1.5791859239999992
oxyR__oxyR_ale17_h2o2__2,-15.796983005756765,1.9148086839999987
oxyR__oxyR_ale18__1,0.0800620241406994,0.5838107339999983
oxyR__oxyR_ale18__2,-6.034420329822495,1.0031549439999985
oxyR__oxyR_ale18_h2o2__1,-12.81447351690734,0.988247563999998
oxyR__oxyR_ale18_h2o2__2,-14.397440814501795,0.8505376139999985
oxyR__oxyR_ale19__1,0.379373666330164,1.385596603999998
oxyR__oxyR_ale19__2,-3.811973755817226,1.4068350439999993
oxyR__oxyR_ale19_h2o2__1,1.9181184664192408,1.3610378139999997
oxyR__oxyR_ale19_h2o2__2,2.5017163484246665,1.3919784140000004
oxyR__oxyR_ale20__1,-14.658138295844967,1.9791220039999988
oxyR__oxyR_ale20__2,-14.51884078823442,2.012504234
oxyR__oxyR_ale20_h2o2__1,-13.581974292595806,1.9179022939999992
oxyR__oxyR_ale20_h2o2__2,-14.689905422707795,1.9063552639999983
svns_pgi__BmePgi24_15__1,-7.01390381758514,-0.2782863770000006
svns_pgi__BmePgi24_15__2,-4.894268872162883,-0.1766230050000015
svns_pgi__BmePgi24_26__1,-6.311834242929274,-0.1717227990000012
svns_pgi__BmePgi24_26__2,-3.414227558076296,-0.06031378500000172
svns_pgi__BmePgi24_41__1,-14.397556930254703,0.132826623999998
svns_pgi__BmePgi24_41__2,-2.8743769449942804,-0.08904284000000118
svns_pgi__BmePgi24_52__1,-6.119198244220748,-0.2508988010000017
svns_pgi__BmePgi24_52__2,-2.2770585052535317,-0.17881162000000114
svns_pgi__PaePgi2_34__1,-5.82108140438344,0.09023732399999852
svns_pgi__PaePgi2_34__2,-5.795093460390125,0.1865937339999988
svns_pgi__PaePgi2_63__1,-4.641008892813325,0.18353557399999865
svns_pgi__PaePgi2_63__2,-6.171236086966935,0.17828213399999804
svns_pgi__PaePgi24_54__1,-3.970601684886119,0.07998653999999839
svns_pgi__PaePgi24_54__2,-4.449223932718622,0.18050919399999896
svns_pgi__PaePgi24_90__1,-5.285572652091632,0.2377002439999991
svns_pgi__PaePgi24_90__2,-5.207971894747077,0.3981239339999991
abx_media__m9_ctrl__1,0.9673319156777396,-0.21254789600000026
abx_media__m9_ctrl__2,0.6419230016521819,-0.06090287300000164
abx_media__rpmi_ctrl__1,-13.589213301886204,-0.2426648790000012
abx_media__rpmi_ctrl__2,-12.728851333460977,-0.3419071470000006
abx_media__camhb_ctrl__1,5.633957388660342,-0.6408365990000018
abx_media__camhb_ctrl__2,4.872000718667681,-0.7140885460000009
abx_media__m9_mero__1,0.617372914269789,0.3345905639999991
abx_media__m9_mero__2,2.081364637773044,-0.07330109200000122
abx_media__rpmi_mero__1,-11.020210664753977,-0.20541939900000195
abx_media__rpmi_mero__2,-12.175731107877748,-0.1735802520000007
abx_media__camhb_mero__1,6.989532329303598,-0.6069420020000003
abx_media__camhb_mero__2,8.04293237121864,-0.7505141150000014
abx_media__m9_trisulf__1,1.1509141996529673,-0.044335219000000585
abx_media__m9_trisulf__2,1.1436267864411094,-0.22299615200000036
abx_media__rpmi_trisulf__1,-12.213996764490515,-0.1166374740000009
abx_media__rpmi_trisulf__2,-12.327087825553615,-0.12997402200000074
abx_media__camhb_trisulf__1,8.32436936173337,-0.4509043930000018
abx_media__camhb_trisulf__2,8.983295177541908,-0.5406521110000018
abx_media__m9_cef__1,2.663440275911165,-0.12820725300000113
abx_media__m9_cef__2,2.513070017356858,-0.27800079400000044
abx_media__rpmi_cef__1,-11.093994360091015,-0.490879382000001
abx_media__rpmi_cef__2,-11.654363859155303,-0.5004817240000019
abx_media__camhb_cef__1,8.405689372752885,-0.9149892780000021
abx_media__camhb_cef__2,7.575154555956127,-0.959574002000002
abx_media__m9_cipro__1,0.8614721167597602,-0.3600965120000019
abx_media__m9_cipro__2,1.224341813249954,-0.4255198310000008
abx_media__rpmi_cipro__1,-12.493039171077092,-0.7925083110000006
abx_media__rpmi_cipro__2,-11.44242274151906,-0.17774475100000053
abx_media__camhb_cipro__1,12.070606864590456,-0.393128615000002
abx_media__camhb_cipro__2,11.608868330932856,-0.4311371650000009
hot_tale__42c_ale3_30c__1,-1.9035764496371623,0.05590779799999801
hot_tale__42c_ale3_30c__2,-2.207443530615955,0.07758779799999971
hot_tale__42c_ale3_37c__1,-2.758860750329592,0.3167372739999994
hot_tale__42c_ale3_37c__2,-3.223758599351953,0.2638063639999988
hot_tale__42c_ale3_44c__1,-7.358198330257067,-0.2092092990000012
hot_tale__42c_ale3_44c__2,-7.421346162740806,-0.206083523000002
hot_tale__hot_ale3_mid_30c__1,-12.810175815080026,0.058708175999999675
hot_tale__hot_ale3_mid_30c__2,-5.230234230603016,0.21249558399999915
hot_tale__hot_ale3_mid_37c__1,-4.737641610555165,0.3805558439999981
hot_tale__hot_ale3_mid_37c__2,-4.7956957970621445,0.1530671839999993
hot_tale__hot_ale3_mid_44c__1,-12.542436964397222,-0.5012744500000004
hot_tale__hot_ale3_mid_44c__2,-15.031758912246852,-0.4220442130000013
hot_tale__hot_ale3_30c__1,-10.887465566227384,0.22775462399999924
hot_tale__hot_ale3_30c__2,-9.150139851018748,0.2521345939999993
hot_tale__hot_ale3_37c__1,-3.9042738723275927,0.047784551999999536
hot_tale__hot_ale3_37c__2,-5.244483815203167,-0.009955428000001376
hot_tale__hot_ale3_44c__1,-9.764078949619456,-0.2915744430000018
hot_tale__hot_ale3_44c__2,-7.173280013481653,-0.2565714690000007
hot_tale__hot_ale4_30c__1,-0.2347929998882873,0.09634283599999804
hot_tale__hot_ale4_30c__2,-0.8245926468478852,0.1015686409999983
hot_tale__hot_ale4_37c__1,-1.7956568834926103,0.06422082999999823
hot_tale__hot_ale4_37c__2,-0.3628293019941491,-0.02041578600000093
hot_tale__hot_ale4_44c__1,-4.072755041223998,-0.08707913400000145
hot_tale__hot_ale4_44c__2,-5.931971880198042,-0.20283691000000026
hot_tale__hot_ale8_30c__1,0.1222791908832952,0.1437334339999996
hot_tale__hot_ale8_30c__2,0.495874788407295,0.09538878899999936
hot_tale__hot_ale8_37c__1,-3.444474759307641,-0.09880672000000068
hot_tale__hot_ale8_37c__2,-3.825495658173669,-0.04519326700000192
hot_tale__hot_ale8_44c__1,-2.1536064790775677,-0.23776727700000144
hot_tale__hot_ale8_44c__2,-3.0348308698898068,-0.14652969900000026
hot_tale__hot_ale9_mid_30c__1,-3.838510273969149,0.2535456839999988
hot_tale__hot_ale9_mid_30c__2,-3.750375950233435,0.10742565399999826
hot_tale__hot_ale9_30c__1,-2.484673028379137,0.08920444399999816
hot_tale__hot_ale9_30c__2,-3.102459619766577,0.1383410139999981
hot_tale__hot_ale9_mid_37c__1,-2.480473828330752,0.0128152609999983
hot_tale__hot_ale9_mid_37c__2,-3.4324359078608184,0.14727485399999907
