,-0.33562974987846056,-0.27969145823205044,-0.22375316658564032,-0.1678148749392302,-0.11187658329282008,-0.055938291646409954,1.6653345369377348e-16,0.05593829164641029,0.11187658329282041,0.16781487493923058,0.22375316658564065,0.2796914582320507,0.3356297498784609,0.39156804152487107,0.44750633317128113,0.5034446248176911,0.5593829164641013,0.6153212081105115,0.6712594997569217,0.7271977914033316
thresh,-0.3635988957016656,0.3635988957016656,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,57,4092,61,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ymgF'],[]
