,new_2432172_2432238_c
LBexp_1,9.3987
LBexp_2,9.8512
LBexp_3,9.402
LBtran_1,9.5821
LBtran_2,9.0277
LBtran_3,8.714
LBstat_1,9.0445
LBstat_2,9.0863
LBstat_3,8.9094
LBGexp_1,8.9618
LBGexp_2,9.9962
LBGexp_3,9.1421
LBGtran_2,9.2263
LBGtran_3,9.4302
LBGstat_1,8.1927
LBGstat_2,8.3352
LBGstat_3,9.1208
S0_1,8.0085
S0_2,7.999
S0_3,8.4833
S1_1,9.6645
S1_2,9.3422
S1_3,9.3606
S2_1,10.0116
S2_2,9.4722
S2_3,9.2472
S3_1,9.2944
S3_2,8.9377
S4_1,8.8942
S4_2,8.4663
S4_3,8.2868
S5_1,8.4801
S5_2,9.108
S5_3,9.2638
S6_1,8.437
S6_2,8.3942
S6_3,8.3983
S6/t_1,9.7188
S6/t_2,8.3732
S6_4,9.8392
S6_5,9.0876
S6_6,9.0707
S7_4,10.4764
S7_5,10.5189
S7_6,10.9172
S8_4,10.3474
S8_5,10.0984
G135_1,9.6617
G135_3,8.8084
G150_1,9.0866
G150_2,10.1903
G150_3,9.4786
G180_1,9.4769
G180_2,9.901299999999999
G180_3,9.4944
C30_1,10.1998
C30_2,10.251
C90_1,9.6171
C90_2,8.8908
BI_1,8.6046
BI_2,8.1901
BC_2,10.5858
BC/t_1,9.517900000000001
BC/t_2,10.5452
BC_1,8.985
Sw_1,7.7997
Sw_2,7.9167000000000005
BT_1,8.0745
BT_2,7.7367
B36_1,8.1325
B36_2,8.2507
B60_1,9.5528
B60_2,10.2664
M9exp_1,11.1461
M9exp_2,10.7433
M9exp_3,10.924
M9tran_1,9.1743
M9tran_2,9.7613
M9tran_3,9.2127
M9stat_1,10.1582
M9stat_2,10.163
M9stat_3,9.9488
M+G_1,10.4253
M+G_2,9.7872
M+G_3,9.4954
Glu_1,9.981
Glu_2,10.1277
Glu_3,10.1149
Fru_1,10.104
Fru_2,10.0888
Fru_3,9.6458
Mal_1,9.1801
Mal_2,9.751
Mal_3,9.5999
G+S_2,9.9312
G+S_3,9.5855
Pyr_1,9.4721
Pyr_2,10.0478
Pyr_3,9.9342
Gly_1,9.2093
Gly_2,9.4689
Gly_3,10.1161
Glucon_1,9.7581
Glucon_2,9.6949
Glucon_3,8.9356
aero_1,9.7582
aero_2,8.4849
aero_3,8.4041
nit_1,10.5306
nit_2,10.6282
nit_3,10.3029
ferm_1,10.4033
ferm_2,11.2226
ferm_3,11.7082
T-5.40H_1,8.7913
T-4.40H_1,8.9601
T-3.40H_1,10.296
T-2.40H_1,10.2198
T-1.40H_1,10.3013
T-1.10H_1,10.3071
T-0.40H_1,11.1089
T0.0H_1,10.1177
T0.30H_1,11.2159
T1.0H_1,10.2972
T1.30H_1,10.8569
T2.0H_1,10.1814
T2.30H_1,11.2263
T3.0H_1,10.547
T3.30H_1,10.4998
T4.0H_1,9.8665
T5.0H_1,9.5022
HPh_1,9.432
HPh_2,9.0065
HPh_3,9.3978
LPh_1,9.4007
LPh_2,9.0793
LPh_3,9.2447
LPhT_1,8.6827
LPhT_2,8.133
LPhT_3,9.0623
SMMPr_1,9.315
SMMPr_2,9.4905
SMMPr_3,9.0257
HiTm_1,9.6991
