,BSU04150
M9exp_1,12.7662
M9exp_2,12.0667
M9exp_3,12.0691
M9tran_1,12.3504
M9tran_2,12.4848
M9tran_3,12.4904
M9stat_1,11.4943
M9stat_2,11.1963
M9stat_3,11.033
MG-0.1_1,12.2001
MG-0.1_2,11.1808
MG-0.1_3,12.5703
MG-0.2_2,11.9615
MG-0.2_3,12.0049
MG+5_1,12.1319
MG+5_2,12.2002
MG+5_3,12.0073
MG+10_1,12.7014
MG+10_2,12.3782
MG+10_3,11.4653
MG+15_1,11.8455
MG+15_2,12.8494
MG+15_3,12.4031
MG+25_1,12.4064
MG+25_2,11.9979
MG+25_3,12.4172
MG+45_1,11.856
MG+45_2,11.9418
MG+45_3,12.8837
MG+60_2,12.4519
MG+60_3,12.3475
MG+90_2,12.2656
MG+90_3,12.5712
MG+120_1,12.2585
MG+120_2,12.8287
MG+120_3,12.4526
MG+150_1,12.2816
MG+150_3,12.1035
GM-0.1_1,12.423
GM-0.1_2,12.7222
GM-0.1_3,12.4254
GM-0.2_1,12.428
GM-0.2_2,12.5269
GM-0.2_3,12.5656
GM+5_1,12.1167
GM+5_2,12.39
GM+5_3,12.5321
GM+10_2,12.4505
GM+10_3,11.4489
GM+15_1,12.4996
GM+15_2,12.0577
GM+15_3,12.0848
GM+25_1,12.6604
GM+25_2,12.3442
GM+25_3,11.6944
GM+45_1,12.67
GM+45_2,11.4836
GM+45_3,11.619000000000002
GM+60_1,12.5749
GM+60_2,11.3826
GM+60_3,11.5691
GM+90_1,12.7035
GM+90_2,12.5231
GM+90_3,11.905
GM+120_1,11.7858
GM+120_3,12.1687
GM+150_1,12.4546
GM+150_2,12.4457
GM+150_3,12.429
BT_1,12.8295
BT_2,12.2492
B36_1,12.6485
B36_2,12.6516
B60_1,12.873
B60_2,12.6129
S0_1,13.2055
S0_2,13.0837
S0_3,13.2058
S1_1,13.2846
S1_2,13.2726
S1_3,13.2784
S2_1,13.4464
S2_2,13.2468
S2_3,13.3255
S3_1,12.8033
S3_2,12.5643
S4_1,12.1211
S4_2,12.3054
S4_3,11.5939
S5_1,11.83
S5_2,11.883
S5_3,12.0063
S6_1,11.5081
S6_2,10.2728
S6_3,11.5392
S6/t_1,11.2619
S6/t_2,9.8861
S6_4,10.6435
S6_5,11.3423
S6_6,11.3128
S7_4,10.9164
S7_5,10.7871
S7_6,10.887
S8_4,10.5663
S8_5,9.8978
G135_1,12.1172
G135_3,10.5592
G150_1,11.8171
G150_2,12.4092
G150_3,12.2999
G180_1,11.8144
G180_2,12.1017
G180_3,11.1499
T-5.40H_1,13.1342
T-4.40H_1,13.319
T-3.40H_1,13.065
T-2.40H_1,12.772
T-1.40H_1,12.5435
T-1.10H_1,12.6867
T-0.40H_1,12.5089
T0.0H_1,12.3354
T0.30H_1,12.1546
T1.0H_1,11.6612
T1.30H_1,11.6318
T2.0H_1,11.7456
T2.30H_1,12.628
T3.0H_1,12.1062
T3.30H_1,12.6541
T4.0H_1,12.6047
T5.0H_1,12.2158
LBexp_1,12.6797
LBexp_2,12.812
LBexp_3,12.8622
LBtran_1,13.3655
LBtran_2,13.2874
LBtran_3,13.0623
LBstat_1,13.1256
LBstat_2,13.1557
LBstat_3,12.9484
LBGexp_1,12.4552
LBGexp_2,12.5249
LBGexp_3,12.719
LBGtran_2,12.7957
LBGtran_3,13.2597
LBGstat_1,13.5354
LBGstat_2,12.8575
LBGstat_3,12.3395
Mt0_1,12.9025
Mt0_3,13.1586
M0t45_1,13.175
M0t45_2,13.3159
M0t45_3,13.5341
M0t90_1,11.8866
M0t90_2,13.2273
M0t90_3,12.7532
M40t45_1,12.9087
M40t45_2,13.8592
M40t45_3,13.6032
M40t90_1,12.4377
M40t90_2,13.1965
M40t90_3,13.404000000000002
dia0_1,12.5201
dia0_2,12.9081
dia0_3,13.0548
dia5_1,12.304
dia5_2,11.7931
dia5_3,11.6204
dia15_1,10.3993
dia15_2,11.0962
dia15_3,11.1171
C30_1,12.2265
C30_2,12.7579
C90_1,12.4226
C90_2,12.6498
SMM_1,12.4373
SMM_2,12.3348
SMM_3,12.48
Salt_1,11.2832
Salt_2,11.0353
Salt_3,11.302
M+G_1,12.2071
M+G_2,12.307
M+G_3,12.3268
Glu_1,12.7033
Glu_2,12.7585
Glu_3,12.8025
Fru_1,12.7328
Fru_2,12.923
Fru_3,12.3365
Mal_1,12.2801
Mal_2,12.2915
Mal_3,12.3419
G+S_2,12.8105
G+S_3,12.5286
Pyr_1,12.055
Pyr_2,12.4874
Pyr_3,12.4835
Gly_1,12.0798
Gly_2,13.0482
Gly_3,11.4943
Glucon_1,11.6716
Glucon_2,12.3267
Glucon_3,11.5418
BI_1,13.2161
BI_2,13.3752
BC_2,13.6834
BC/t_1,13.3598
BC/t_2,13.3617
BC_1,13.1757
Sw_1,13.3352
Sw_2,13.4603
BMM_1,12.0573
BMM_2,11.7072
BMM_3,11.6638
Heat_1,11.6842
Heat_2,11.1323
Heat_3,11.079
Cold_1,13.1497
Cold_2,12.5194
Cold_3,11.9166
Etha_1,12.0097
Etha_2,11.402
Etha_3,11.9693
SMMPr_1,12.7598
SMMPr_2,12.7596
SMMPr_3,13.1109
HiTm_1,12.135
HiTm_2,11.7781
HiTm_3,11.9058
LoTm_1,13.043
LoTm_2,12.5934
LoTm_3,12.6664
HiOs_1,12.2341
HiOs_2,12.1263
HiOs_3,12.3913
Oxctl_1,12.3519
Oxctl_2,12.1915
Oxctl_3,12.9222
Diami_1,10.8563
Diami_2,11.2573
Diami_3,11.028
Paraq_1,12.764
Paraq_2,12.7175
Paraq_3,11.1201
H2O2_1,11.9189
H2O2_2,12.2503
H2O2_3,11.7771
HPh_1,12.7766
HPh_2,12.5582
HPh_3,12.6192
LPh_1,12.7814
LPh_2,13.5286
LPh_3,13.0345
LPhT_1,12.2198
LPhT_2,12.2474
LPhT_3,12.6411
aero_1,12.8834
aero_2,12.1553
aero_3,12.8739
nit_1,12.8134
nit_2,13.3605
nit_3,12.7435
ferm_1,12.4209
ferm_2,12.6933
ferm_3,13.1503
