,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.21151601494900982,2.0,0.0,0.1495644085,1.0,-0.1495644085,,,,,,,,
1,fur__wt_dpd,0.044401652,0.21384637585607807,2.0,2.0,-0.10681057050000001,3.0,0.1956138745,,,,,,,,
2,fur__wt_fe,-0.2500931125,0.18746340514167573,2.0,4.0,-0.1175364675,5.0,-0.3826497575,,,,,,,,
3,fur__delfur_dpd,0.20426803450000003,0.061511942972761705,2.0,6.0,0.24776354650000001,7.0,0.16077252250000001,,,,,,,,
4,fur__delfur_fe2,-0.020461884,0.0673406248771892,2.0,8.0,-0.0680788965,9.0,0.0271551285,,,,,,,,
5,acid__wt_ph5,-0.0715249865,0.024725343420780387,2.0,10.0,-0.054041528500000005,11.0,-0.0890084445,,,,,,,,
6,acid__delgadx_ph5,-0.0532248665,,1.0,12.0,-0.0532248665,,,,,,,,,,
7,acid__delgadw_ph5,-0.1084131555,0.1387692235610352,2.0,13.0,-0.010288496500000001,14.0,-0.2065378145,,,,,,,,
8,acid__delgade_ph5,-0.12330022800000001,0.020529960801168153,2.0,15.0,-0.1087833535,16.0,-0.1378171025,,,,,,,,
9,oxidative__wt_pq,0.4197401155,0.05100087703795605,2.0,17.0,0.38367704950000003,18.0,0.45580318150000004,,,,,,,,
10,oxidative__deloxyr_pq,0.3199259505,0.030302208336971382,2.0,19.0,0.3413528475,20.0,0.2984990535,,,,,,,,
11,oxidative__delsoxr_pq,0.1412709645,0.00661131971066005,2.0,21.0,0.1365960555,22.0,0.14594587350000002,,,,,,,,
12,oxidative__delsoxs_pq,0.640230568,0.0317569087123149,2.0,23.0,0.6626860935000001,24.0,0.6177750425,,,,,,,,
13,nac_ntrc__wt_csn,0.462980808,0.15007210696230674,2.0,25.0,0.3568638035,26.0,0.5690978125,,,,,,,,
14,nac_ntrc__wt_cytd,0.074650167,0.11485043088361353,2.0,27.0,-0.006561351500000001,28.0,0.1558616855,,,,,,,,
15,nac_ntrc__wt_gln,0.269425445,0.09856278055069784,2.0,29.0,0.3391198555,30.0,0.19973103450000002,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-0.34616780150000004,0.2764834918878012,2.0,31.0,-0.1506644495,32.0,-0.5416711535000001,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-0.3236187085,0.17390357760910616,2.0,33.0,-0.4465871075,34.0,-0.2006503095,,,,,,,,
18,nac_ntrc__bw_delnac_gln,0.024260956,0.028450063038912805,2.0,35.0,0.0041437235,36.0,0.0443781885,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.6564816495,0.2010741203208602,2.0,37.0,-0.7986625235,38.0,-0.5143007755,,,,,,,,
20,misc__wt_no_te,-0.2516126225,0.0700979361516311,2.0,39.0,-0.20204589650000002,40.0,-0.3011793485,,,,,,,,
21,misc__bw_delcbl,-0.824013999,0.06467238996529373,2.0,41.0,-0.7782837135,42.0,-0.8697442845000001,,,,,,,,
22,misc__bw_delfabr,-1.0396465395,0.09435057586076115,2.0,43.0,-0.9729306075,44.0,-1.1063624715,,,,,,,,
23,misc__bw_delfadr,-1.0204814679999998,0.190877110913171,2.0,45.0,-1.1554519675,46.0,-0.8855109685,,,,,,,,
24,misc__nitr_031,0.3175503905,,1.0,47.0,0.3175503905,,,,,,,,,,
25,omics__wt_glu,0.270718233,0.17398464669446237,2.0,48.0,0.3937439565,49.0,0.1476925095,,,,,,,,
26,omics__wt_gly,0.14482730650000003,0.008021630043600991,2.0,50.0,0.15049945550000002,51.0,0.13915515750000002,,,,,,,,
27,omics__wt_thr,0.4087514295,0.07743523673768114,2.0,52.0,0.3539964485,53.0,0.4635064105,,,,,,,,
28,omics__bw_ac,-0.44843928050000004,0.31674840626498163,2.0,54.0,-0.2244643345,55.0,-0.6724142265,,,,,,,,
