sample,BSU27480
LBexp_1,12.388
LBexp_2,11.6225
LBexp_3,11.3881
LBtran_1,9.4821
LBtran_2,10.0752
LBtran_3,10.5083
LBstat_1,10.466
LBstat_2,10.1255
LBstat_3,10.0192
LBGexp_1,12.324000000000002
LBGexp_2,12.3489
LBGexp_3,12.284
LBGtran_2,11.2305
LBGtran_3,11.6237
LBGstat_1,9.7167
LBGstat_2,9.2087
LBGstat_3,10.4566
S0_1,11.092
S0_2,11.2363
S0_3,11.1909
S1_1,10.1327
S1_2,10.0566
S1_3,10.4619
S2_1,10.1126
S2_2,9.8758
S2_3,9.7286
S3_1,10.165
S3_2,10.2038
S4_1,10.0676
S4_2,9.8887
S4_3,9.3174
S5_1,9.3949
S5_2,9.5493
S5_3,9.7419
S6_1,8.8213
S6_2,7.3537
S6_3,9.0168
S6/t_1,9.0371
S6/t_2,7.6526
S6_4,9.3052
S6_5,9.5189
S6_6,9.6523
S7_4,9.5009
S7_5,9.36
S7_6,9.743
S8_4,9.2336
S8_5,9.2433
G135_1,12.8313
G135_3,10.8832
G150_1,12.1211
G150_2,12.9734
G150_3,12.7085
G180_1,12.5362
G180_2,13.0067
G180_3,11.4496
C30_1,11.0991
C30_2,11.3128
C90_1,9.8757
C90_2,10.2394
BI_1,10.9108
BI_2,11.1561
BC_2,10.3822
BC/t_1,9.7399
BC/t_2,10.3364
BC_1,9.6261
Sw_1,9.3705
Sw_2,9.8722
BT_1,9.5933
BT_2,9.028
B36_1,9.6471
B36_2,9.5238
B60_1,9.679
B60_2,9.6929
M9exp_1,11.368
M9exp_2,10.9968
M9exp_3,10.6402
M9tran_1,10.4232
M9tran_2,10.3807
M9tran_3,10.5784
M9stat_1,8.7865
M9stat_2,8.509
M9stat_3,8.372
M+G_1,10.6078
M+G_2,10.8079
M+G_3,10.6931
Glu_1,11.032
Glu_2,11.2076
Glu_3,11.0157
Fru_1,10.8765
Fru_2,10.9564
Fru_3,10.5868
Mal_1,10.2643
Mal_2,10.4474
Mal_3,10.8362
G+S_2,10.1054
G+S_3,10.3437
Pyr_1,9.6029
Pyr_2,10.2007
Pyr_3,10.0168
Gly_1,9.5225
Gly_2,10.1245
Gly_3,8.9248
Glucon_1,9.9059
Glucon_2,10.3415
Glucon_3,9.955
aero_1,11.8617
aero_2,10.6905
aero_3,11.8234
nit_1,10.6764
nit_2,10.9075
nit_3,10.5629
ferm_1,10.6198
ferm_2,10.7327
ferm_3,11.2347
T-5.40H_1,11.3391
T-4.40H_1,11.2323
T-3.40H_1,10.94
T-2.40H_1,10.8816
T-1.40H_1,10.7019
T-1.10H_1,10.8631
T-0.40H_1,10.6361
T0.0H_1,10.4595
T0.30H_1,9.1504
T1.0H_1,9.1538
T1.30H_1,9.172
T2.0H_1,9.1208
T2.30H_1,9.7697
T3.0H_1,9.3149
T3.30H_1,9.6152
T4.0H_1,9.6162
T5.0H_1,9.3253
HPh_1,11.3865
HPh_2,10.9881
HPh_3,11.0313
LPh_1,11.4765
LPh_2,12.0662
LPh_3,11.5162
LPhT_1,9.5922
LPhT_2,9.5323
LPhT_3,9.66
SMMPr_1,10.7706
SMMPr_2,10.7939
SMMPr_3,10.8536
HiTm_1,10.7952
HiTm_2,11.0383
HiTm_3,10.7416
LoTm_1,10.7011
LoTm_2,10.2875
LoTm_3,10.26
HiOs_1,10.7979
HiOs_2,10.4314
HiOs_3,10.5008
BMM_1,11.155
BMM_2,10.7887
BMM_3,10.9498
Heat_1,11.921
Heat_2,11.7278
Heat_3,11.3195
Cold_1,12.9903
Cold_2,12.0647
Cold_3,11.4128
Etha_1,10.4985
Etha_2,10.0841
Etha_3,10.468
SMM_1,10.7915
SMM_2,10.6279
SMM_3,10.7538
Salt_1,10.7599
Salt_2,10.5524
Salt_3,10.8195
Mt0_1,12.1058
Mt0_3,12.2142
M0t45_1,10.6666
M0t45_2,12.0168
M0t45_3,11.2172
M0t90_1,9.275
M0t90_2,10.3789
M0t90_3,9.8655
M40t45_1,10.5961
M40t45_2,9.6967
M40t45_3,11.398
M40t90_1,9.3469
M40t90_2,10.0829
M40t90_3,10.0244
dia0_1,11.6929
dia0_2,11.793
dia0_3,12.3926
dia5_1,10.5017
dia5_2,11.3895
dia5_3,11.3733
dia15_1,14.07
dia15_2,14.1315
dia15_3,12.9534
Diami_1,11.9442
Diami_2,12.4266
Diami_3,12.7048
Paraq_1,12.9317
Paraq_2,13.1428
Paraq_3,11.5614
H2O2_1,13.44
H2O2_2,13.7245
H2O2_3,13.5818
Oxctl_1,12.0114
Oxctl_2,11.9737
Oxctl_3,12.606
GM-0.1_1,10.5721
GM-0.2_1,10.7037
GM+5_1,10.362
GM+15_1,10.8413
GM+25_1,11.1717
GM+45_1,11.2317
GM+60_1,11.0647
GM+90_1,11.3283
GM+120_1,10.4105
GM+150_1,10.6011
GM-0.1_2,10.8912
GM-0.2_2,10.946
GM+5_2,10.8421
GM+10_2,10.8525
GM+15_2,10.505999999999998
GM+25_2,10.8625
GM+45_2,10.1044
