,-0.1516122248375,-0.1082944463125,-0.0649766677875,-0.02165888926250001,0.02165888926250001,0.06497666778750003,0.10829444631249999,0.1516122248375,0.19493000336250002,0.23824778188750004,0.2815655604125,0.3248833389375,0.36820111746249995,0.4115188959875,0.4548366745125,0.49815445303750006,0.5414722315625,0.5847900100875,0.6281077886125,0.6714255671375
thresh,-0.08663555705,0.08663555705,1,,,,,,,,,,,,,,,,,
unreg,1,1,18,2114,2049,24,2,0,1,0,0,0,0,0,1,0,0,0,0,0
unreg_genes,['yfeD'],['ymcF'],[],[],[],[],['yohC' 'xisD'],[],['yfeC'],[],[],[],[],[],['ybaQ'],[],[],[],[],[]
