,iModulon,Gene
235,7,PA4303
236,7,PA4304
237,7,PA4305
238,7,PA4306
239,7,PA4648
240,7,PA4649
241,7,PA4650
242,7,PA4651
243,7,PA4652
244,8,PA0865
245,8,PA0866
246,8,PA0870
247,8,PA0871
248,8,PA0872
249,8,PA2000
250,8,PA2006
251,8,PA2007
252,8,PA2008
253,8,PA2009
254,8,PA2010
255,9,PA1999
256,9,PA2000
257,9,PA2001
258,9,PA2002
259,9,PA2003
260,9,PA2004
261,10,PA5506
262,10,PA5507
263,10,PA5508
264,10,PA5509
265,10,PA5510
266,11,PA0044
267,11,PA1690
268,11,PA1691
269,11,PA1692
270,11,PA1694
271,11,PA1695
272,11,PA1696
273,11,PA1697
274,11,PA1698
275,11,PA1699
276,11,PA1700
277,11,PA1701
278,11,PA1702
279,11,PA1703
280,11,PA1704
281,11,PA1705
282,11,PA1706
283,11,PA1707
284,11,PA1708
285,11,PA1709
286,11,PA1710
287,11,PA1711
288,11,PA1712
289,11,PA1713
290,11,PA1714
291,11,PA1715
292,11,PA1716
293,11,PA1717
294,11,PA1718
295,11,PA1719
296,11,PA1720
297,11,PA1721
298,11,PA1722
299,11,PA1723
300,11,PA1724
301,11,PA1725
302,11,PA2191
303,11,PA3841
304,11,PA3842
305,12,PA0522
306,13,PA0848
307,13,PA2274
308,13,PA2275
309,13,PA3718
310,13,PA4205
311,13,PA4206
312,13,PA4207
313,13,PA4208
314,14,PA1632
315,15,PA0493
316,15,PA0721
317,16,PA1418
318,16,PA1421
319,16,PA2252
320,16,PA3757
321,16,PA3758
322,16,PA3759
323,16,PA3760
324,16,PA3761
325,16,PA4975
326,16,PA4976
327,16,PA4977
328,16,PA4978
329,16,PA4979
330,16,PA4980
331,16,PA4981
332,16,PA4982
333,16,PA4983
334,17,PA0565
335,17,PA1975
336,17,PA1976
337,17,PA1977
338,17,PA1978
339,17,PA1979
340,17,PA1980
341,17,PA1981
342,17,PA1982
343,17,PA1983
344,17,PA1985
345,17,PA1986
346,17,PA1987
347,17,PA1988
348,17,PA1989
349,17,PA1990
350,18,PA0044
351,18,PA0081
352,18,PA0082
353,18,PA0111
354,18,PA0169
355,18,PA0179
356,18,PA0199
357,18,PA0449
358,18,PA0464
359,18,PA0563
360,18,PA0605
361,18,PA0611
362,18,PA0675
363,18,PA0714
364,18,PA1090
365,18,PA1153
366,18,PA1177
367,18,PA1545
368,18,PA1624
369,18,PA1633
370,18,PA1708
371,18,PA1709
372,18,PA1752
373,18,PA1909
374,18,PA2146
375,18,PA2205
376,18,PA2225
377,18,PA2280
378,18,PA2376
379,18,PA2396
380,18,PA2550
381,18,PA2571
382,18,PA2756
383,18,PA3046
384,18,PA3482
385,18,PA3483
386,18,PA3594
387,18,PA3899
388,18,PA4280
389,18,PA4284
390,18,PA4427
391,18,PA4428
392,18,PA4595
393,18,PA4941
394,18,PA4963
395,18,PA5210
396,19,PA0040
397,19,PA0041
398,19,PA0045
399,19,PA0046
400,19,PA0047
401,19,PA0050
402,19,PA0070
403,19,PA0071
404,19,PA0072
405,19,PA0073
406,19,PA0074
407,19,PA0075
408,19,PA0076
409,19,PA0077
410,19,PA0078
411,19,PA0079
412,19,PA0080
413,19,PA0081
414,19,PA0082
415,19,PA0083
416,19,PA0084
417,19,PA0085
418,19,PA0086
419,19,PA0087
420,19,PA0088
421,19,PA0089
422,19,PA0090
423,19,PA0091
424,19,PA0092
425,19,PA0093
426,19,PA0094
427,19,PA0095
428,19,PA0096
429,19,PA0097
430,19,PA0098
431,19,PA0099
432,19,PA0100
433,19,PA0101
434,19,PA0126
435,19,PA0261
436,19,PA0262
437,19,PA0277
438,19,PA0465
439,19,PA0466
440,19,PA0563
441,19,PA0855
442,19,PA0989
443,19,PA1068
444,19,PA1069
445,19,PA1369
446,19,PA1395
447,19,PA1396
448,19,PA1451
449,19,PA1511
450,19,PA1639
451,19,PA1657
452,19,PA1658
453,19,PA1659
454,19,PA1791
455,19,PA1844
456,19,PA1845
457,19,PA2205
458,19,PA2376
459,19,PA2450
460,19,PA2455
461,19,PA2464
462,19,PA2503
463,19,PA2536
464,19,PA2537
465,19,PA2538
466,19,PA2539
467,19,PA2540
468,19,PA2541
469,19,PA2560
470,19,PA2581
471,19,PA2683
472,19,PA2684
473,19,PA2685
474,19,PA2702
475,19,PA2703
476,19,PA2725
477,19,PA2726
478,19,PA2729
479,19,PA2773
480,19,PA2774
481,19,PA2775
482,19,PA2791
483,19,PA2792
484,19,PA2793
485,19,PA3021
486,19,PA3483
487,19,PA3484
488,19,PA3485
489,19,PA3661
490,19,PA3716
491,19,PA3727
492,19,PA3728
493,19,PA3729
494,19,PA3730
495,19,PA3731
496,19,PA3732
497,19,PA3850
498,19,PA3905
499,19,PA3906
500,19,PA3907
501,19,PA3908
502,19,PA3965
503,19,PA4317
504,19,PA4318
505,19,PA4319
506,19,PA4320
507,19,PA4321
508,19,PA4322
509,19,PA4323
510,19,PA4487
511,19,PA4488
512,19,PA4489
513,19,PA4490
514,19,PA4491
515,19,PA4492
516,19,PA4580
517,19,PA4677
518,19,PA5033
519,19,PA5113
520,19,PA5114
521,19,PA5136
522,19,PA5441
523,20,PA2442
524,20,PA2443
525,20,PA2444
526,20,PA2445
527,20,PA2446
528,21,PA0571
529,21,PA0572
530,21,PA1202
531,21,PA1203
532,21,PA1204
533,21,PA1205
534,21,PA1206
535,21,PA1207
536,21,PA1245
537,21,PA1247
538,21,PA1249
539,21,PA2290
540,21,PA2428
541,21,PA2429
542,21,PA2430
543,21,PA2431
544,21,PA2432
545,21,PA2433
546,21,PA2696
547,21,PA2697
548,21,PA2698
549,21,PA2699
550,21,PA4661
551,22,PA0433
552,22,PA0434
553,22,PA0435
554,22,PA2913
555,22,PA2914
556,22,PA3396
557,22,PA3782
558,22,PA3784
559,22,PA3785
560,22,PA3789
561,22,PA3790
562,22,PA3791
563,23,PA0424
564,23,PA0425
565,23,PA2825
566,23,PA3718
567,23,PA3719
568,23,PA3720
569,23,PA3721
570,23,PA4596
571,23,PA4597
572,23,PA4598
573,23,PA4599
574,23,PA4774
575,23,PA4838
576,24,PA0261
577,24,PA0262
578,24,PA0263
579,24,PA1510
580,24,PA1511
581,24,PA1512
582,24,PA1656
583,24,PA1657
584,24,PA1658
585,24,PA1659
586,24,PA1660
587,24,PA1661
588,24,PA1662
589,24,PA1663
590,24,PA1664
591,24,PA1665
592,24,PA1666
593,24,PA1667
594,24,PA1668
595,24,PA1669
596,24,PA1670
597,24,PA1671
598,24,PA3291
599,24,PA3292
600,24,PA3293
601,24,PA3294
602,24,PA3486
603,24,PA3487
604,24,PA3488
605,24,PA5266
606,24,PA5267
607,24,PA5530
608,25,PA0223
609,25,PA0224
610,25,PA0225
611,25,PA2143
612,25,PA3392
613,25,PA4121
614,25,PA4122
615,25,PA4123
616,26,PA0426
617,26,PA0427
618,26,PA1137
619,26,PA1202
620,26,PA2018
621,26,PA2019
622,26,PA2476
623,26,PA2477
624,26,PA2478
625,26,PA2481
626,26,PA2482
627,26,PA2483
628,26,PA2484
629,26,PA2485
630,26,PA2486
631,26,PA2487
632,26,PA2488
633,26,PA2489
634,26,PA2490
635,26,PA2491
636,26,PA2492
637,26,PA2493
638,26,PA2494
639,26,PA2495
640,26,PA2506
641,26,PA3114
642,26,PA4598
643,27,PA1553
644,27,PA1586
645,27,PA2741
646,27,PA2742
647,27,PA2970
648,27,PA2971
649,27,PA3162
650,27,PA3655
651,27,PA3656
652,27,PA3742
653,27,PA3743
654,27,PA4237
655,27,PA4238
656,27,PA4239
657,27,PA4240
658,27,PA4241
659,27,PA4242
660,27,PA4243
661,27,PA4244
662,27,PA4245
663,27,PA4246
664,27,PA4247
665,27,PA4248
666,27,PA4249
667,27,PA4250
668,27,PA4251
669,27,PA4252
670,27,PA4253
671,27,PA4254
672,27,PA4255
673,27,PA4256
674,27,PA4257
675,27,PA4258
676,27,PA4259
677,27,PA4260
678,27,PA4261
679,27,PA4262
680,27,PA4263
681,27,PA4264
682,27,PA4265
683,27,PA4266
684,27,PA4267
685,27,PA4268
686,27,PA4269
687,27,PA4270
688,27,PA4271
689,27,PA4272
690,27,PA4273
691,27,PA4274
692,27,PA4277
693,27,PA4432
694,27,PA4433
695,27,PA4567
696,27,PA4568
697,27,PA4671
698,27,PA4740
699,27,PA4741
700,27,PA4743
701,27,PA4744
702,27,PA4932
703,27,PA4933
704,27,PA4934
705,27,PA4935
706,27,PA5316
707,27,PA5471
708,27,PA5553
709,27,PA5554
710,27,PA5555
711,27,PA5556
712,27,PA5557
713,27,PA5558
714,27,PA5559
715,28,PA0538
716,28,PA2475
717,28,PA2476
718,28,PA2477
719,28,PA2478
720,28,PA2479
721,28,PA2480
722,28,PA2494
723,28,PA2495
724,28,PA2506
725,28,PA4803
726,29,PA0149
727,29,PA0471
728,29,PA0472
729,29,PA0672
730,29,PA0800
731,29,PA0801
732,29,PA0802
733,29,PA0929
734,29,PA0930
735,29,PA1363
736,29,PA1364
737,29,PA1365
738,29,PA1911
739,29,PA1912
740,29,PA2020
741,29,PA2387
742,29,PA2398
743,29,PA2426
744,29,PA2466
745,29,PA2467
746,29,PA2468
747,29,PA2686
748,29,PA2687
749,29,PA3268
750,29,PA3410
751,29,PA3530
752,29,PA3531
753,29,PA3532
754,29,PA3768
755,29,PA3899
756,29,PA3900
757,29,PA4090
758,29,PA4227
759,29,PA4357
760,29,PA4358
761,29,PA4359
762,29,PA4370
763,29,PA4371
764,29,PA4372
765,29,PA4373
766,29,PA4513
767,29,PA4514
768,29,PA4515
769,29,PA4516
770,29,PA4675
771,29,PA4687
772,29,PA4688
773,29,PA4709
774,29,PA4895
775,29,PA4896
776,29,PA5216
777,29,PA5217
778,29,PA5531
779,30,PA0718
780,30,PA0719
781,30,PA0720
782,30,PA0721
783,30,PA0722
784,30,PA0723
785,30,PA0724
786,30,PA0725
787,30,PA0726
788,30,PA0727
789,30,PA0728
790,31,PA3579
791,31,PA3580
792,31,PA3581
793,31,PA3582
794,31,PA3583
795,31,PA3584
796,31,PA5235
797,32,PA0328
798,32,PA0534
799,32,PA0888
800,32,PA0889
801,32,PA0890
802,32,PA0891
803,32,PA0892
804,32,PA0893
805,32,PA0895
806,32,PA0896
807,32,PA0897
808,32,PA0898
809,32,PA0899
810,32,PA0900
811,32,PA0901
812,32,PA1072
813,32,PA1073
814,32,PA1074
815,32,PA1818
816,32,PA1819
817,32,PA1855
818,32,PA2042
819,32,PA2111
820,32,PA3068
821,32,PA3525
822,32,PA3537
823,32,PA3934
824,32,PA4364
825,32,PA4496
826,32,PA4588
827,32,PA5036
828,32,PA5152
829,32,PA5153
830,32,PA5154
831,32,PA5155
832,32,PA5170
833,32,PA5171
834,32,PA5172
835,33,PA1849
836,34,PA0139
837,34,PA0140
838,34,PA0249
839,34,PA0250
840,34,PA0848
841,34,PA0849
842,34,PA1942
843,34,PA2868
844,34,PA3032
845,34,PA3237
846,34,PA3287
847,34,PA4612
848,34,PA4613
849,34,PA5546
850,35,PA1899
851,35,PA1900
852,35,PA1901
853,35,PA1902
854,35,PA1903
855,35,PA1904
856,35,PA1905
857,35,PA2069
858,35,PA3336
859,35,PA3361
860,35,PA3724
861,35,PA4208
862,35,PA4209
863,35,PA4210
864,35,PA4211
865,35,PA4212
866,35,PA4213
867,35,PA4214
868,35,PA4215
869,35,PA4216
870,35,PA4217
871,36,PA2259
872,36,PA2260
873,36,PA2261
874,36,PA2262
875,36,PA2263
876,36,PA2266
877,36,PA2321
878,37,PA1891
879,37,PA1892
880,37,PA1893
881,37,PA1894
882,37,PA1895
883,37,PA1896
884,37,PA1897
885,38,PA0320
886,38,PA0465
887,38,PA0466
888,38,PA0467
889,38,PA4110
890,38,PA4111
891,38,PA4112
892,39,PA0364
893,39,PA0365
894,39,PA0366
895,39,PA0367
896,39,PA0534
897,39,PA1535
898,39,PA2886
899,39,PA2887
900,39,PA2888
901,39,PA2889
902,39,PA2890
903,39,PA2891
904,39,PA2892
905,39,PA4364
906,39,PA4365
907,39,PA4435
908,39,PA4596
909,39,PA4771
910,39,PA4772
911,39,PA4888
912,39,PA4889
913,40,PA0781
914,40,PA1514
915,40,PA1515
916,40,PA1517
917,40,PA1919
918,40,PA1920
919,40,PA1921
920,40,PA1922
921,40,PA1923
922,40,PA1924
923,40,PA1925
924,40,PA1926
925,40,PA1927
926,40,PA2038
927,40,PA2434
928,40,PA2435
929,40,PA2437
930,40,PA2438
931,40,PA2439
932,40,PA2910
933,40,PA2911
934,40,PA2912
935,40,PA2913
936,40,PA2914
937,40,PA3597
938,40,PA3598
939,40,PA3600
940,40,PA3601
941,40,PA3602
942,40,PA3628
943,40,PA4062
944,40,PA4063
945,40,PA4064
946,40,PA4065
947,40,PA4066
948,40,PA4169
949,40,PA4170
950,40,PA4171
951,40,PA4834
952,40,PA4835
953,40,PA4836
954,40,PA4837
955,40,PA4838
956,40,PA5498
957,40,PA5499
958,40,PA5500
959,40,PA5501
960,40,PA5534
961,40,PA5535
962,40,PA5536
963,40,PA5537
964,40,PA5538
965,40,PA5539
966,40,PA5540
967,40,PA5541
968,41,PA0794
969,41,PA0795
970,41,PA0796
971,41,PA0797
972,41,PA1999
973,41,PA2000
974,41,PA2011
975,41,PA2012
976,41,PA2013
977,41,PA2014
978,41,PA2015
979,41,PA2016
980,41,PA2111
981,41,PA2247
982,41,PA2248
983,41,PA2249
984,41,PA2250
985,41,PA2552
986,41,PA2553
987,41,PA2554
988,41,PA2555
989,41,PA2557
990,41,PA3119
991,42,PA0038
992,42,PA0059
993,42,PA0060
994,42,PA0062
995,42,PA0229
996,42,PA0329
997,42,PA0332
998,42,PA0355
999,42,PA0460
1000,42,PA0462
1001,42,PA0489
1002,42,PA0490
1003,42,PA0536
1004,42,PA0537
1005,42,PA0543
1006,42,PA0553
1007,42,PA0567
1008,42,PA0588
1009,42,PA0736a
1010,42,PA0737
1011,42,PA0762
1012,42,PA0763
1013,42,PA0764
1014,42,PA0765
1015,42,PA0766
1016,42,PA0833
1017,42,PA0843
1018,42,PA0853
1019,42,PA0854
1020,42,PA1111
1021,42,PA1114
1022,42,PA1242
1023,42,PA1323
1024,42,PA1324
1025,42,PA1404
1026,42,PA1408
1027,42,PA1471
1028,42,PA1562
1029,42,PA1592
1030,42,PA1605
1031,42,PA1606
1032,42,PA1680
1033,42,PA1745
1034,42,PA1797a
1035,42,PA1870
1036,42,PA1889
1037,42,PA1921
1038,42,PA1985
1039,42,PA2021
1040,42,PA2022
1041,42,PA2023
1042,42,PA2071
1043,42,PA2107
1044,42,PA2143
1045,42,PA2148
1046,42,PA2150
1047,42,PA2151
1048,42,PA2167
1049,42,PA2168
1050,42,PA2175
1051,42,PA2176
1052,42,PA2177
1053,42,PA2244
1054,42,PA2367
1055,42,PA2414
1056,42,PA2415
1057,42,PA2417
1058,42,PA2433
1059,42,PA2485
1060,42,PA2486
1061,42,PA2559a
1062,42,PA2562
1063,42,PA2569
1064,42,PA2651
1065,42,PA2708
1066,42,PA2747
1067,42,PA2751
1068,42,PA2754
1069,42,PA2777
1070,42,PA2778
1071,42,PA2779
1072,42,PA2815
1073,42,PA2883
1074,42,PA2895
1075,42,PA2896
1076,42,PA2987
1077,42,PA2988
1078,42,PA3023
1079,42,PA3031
1080,42,PA3040
1081,42,PA3041
1082,42,PA3042
1083,42,PA3069
1084,42,PA3160
1085,42,PA3273
1086,42,PA3274
1087,42,PA3403a
1088,42,PA3459
1089,42,PA3460
1090,42,PA3461
1091,42,PA3598
1092,42,PA3691
1093,42,PA3692
1094,42,PA3733a
1095,42,PA3739
1096,42,PA3762
1097,42,PA3788
1098,42,PA3795
1099,42,PA3796
1100,42,PA3819
1101,42,PA3857
1102,42,PA3886a
1103,42,PA3888
1104,42,PA3889
1105,42,PA3890
1106,42,PA3891
1107,42,PA3902
1108,42,PA3945
1109,42,PA3952
1110,42,PA3962
1111,42,PA4154
1112,42,PA4159
1113,42,PA4204
1114,42,PA4295
1115,42,PA4311
1116,42,PA4338
1117,42,PA4344
1118,42,PA4345
1119,42,PA4346
1120,42,PA4390
1121,42,PA4394
1122,42,PA4575
1123,42,PA4713
1124,42,PA4738
1125,42,PA4739
1126,42,PA4785
1127,42,PA4786
1128,42,PA4788
1129,42,PA4876
1130,42,PA4877
1131,42,PA4879
1132,42,PA4880
1133,42,PA4972
1134,42,PA5060
1135,42,PA5061
1136,42,PA5077
1137,42,PA5107
1138,42,PA5108
1139,42,PA5178
1140,42,PA5182
1141,42,PA5183
1142,42,PA5212
1143,42,PA5261
1144,42,PA5262
1145,42,PA5297
1146,42,PA5352
1147,42,PA5423
1148,42,PA5424
1149,42,PA5460
1150,42,PA5473
1151,42,PA5481
1152,42,PA5482
1153,42,PA5483
1154,42,PA5484
1155,42,PA5526
1156,43,PA3281
1157,43,PA3282
1158,43,PA3283
1159,43,PA3284
1160,44,PA1077
1161,44,PA1078
1162,44,PA1079
1163,44,PA1080
1164,44,PA1081
1165,44,PA1082
1166,44,PA1083
1167,44,PA1084
1168,44,PA1085
1169,44,PA1086
1170,44,PA1087
1171,44,PA1088
1172,44,PA1089
1173,44,PA1090
1174,44,PA1098
1175,44,PA1099
1176,44,PA1100
1177,44,PA1101
1178,44,PA1102
1179,44,PA1103
1180,44,PA1104
1181,44,PA1105
1182,44,PA1441
1183,44,PA1444
1184,44,PA1447
1185,44,PA1452
1186,44,PA1453
1187,44,PA1967
1188,44,PA2954
1189,44,PA3350
1190,45,PA0715
1191,45,PA0716
1192,45,PA0826
1193,45,PA0981
1194,45,PA0984
1195,45,PA0985
1196,45,PA1150
1197,45,PA1151
1198,45,PA1369
1199,45,PA1370
1200,45,PA1371
1201,45,PA1372
1202,45,PA1384
1203,45,PA1385
1204,45,PA1509
1205,45,PA2036
1206,45,PA2037
1207,45,PA2145
1208,45,PA2222
1209,45,PA2223
1210,45,PA2224
1211,45,PA2225
1212,45,PA2226
1213,45,PA2227
1214,45,PA2228
1215,45,PA2459
1216,45,PA2461
1217,45,PA2730
1218,45,PA3145
1219,45,PA3147
1220,45,PA3148
1221,45,PA3149
1222,45,PA3150
1223,45,PA3151
1224,45,PA3152
1225,45,PA3153
1226,45,PA3154
1227,45,PA3155
1228,45,PA3156
1229,45,PA3157
1230,45,PA3158
1231,45,PA3160
1232,45,PA3291
1233,45,PA3292
1234,45,PA3488
1235,45,PA3835
1236,45,PA3865a
1237,45,PA3866
1238,45,PA4295
1239,45,PA4674
1240,45,PA5087
1241,45,PA5088
1242,45,PA5264
1243,46,PA0135
1244,47,PA0048
1245,47,PA0049
1246,47,PA2109
1247,47,PA2110
1248,47,PA2111
1249,47,PA2112
1250,47,PA2113
1251,47,PA2114
1252,47,PA2115
1253,47,PA2116
1254,47,PA2117
1255,48,PA1646
1256,48,PA2444
1257,48,PA2762
1258,48,PA3236
1259,48,PA3467
1260,48,PA4505
1261,48,PA4506
1262,48,PA5082
1263,48,PA5376
1264,48,PA5377
1265,48,PA5378
1266,48,PA5379
1267,48,PA5380
1268,48,PA5381
1269,48,PA5396
1270,48,PA5397
1271,48,PA5398
1272,48,PA5399
1273,48,PA5400
1274,48,PA5401
1275,48,PA5410
1276,48,PA5411
1277,48,PA5415
1278,48,PA5416
1279,48,PA5417
1280,48,PA5418
1281,48,PA5419
1282,48,PA5420
1283,48,PA5421
1284,49,PA0059
1285,49,PA0188
1286,49,PA1404
1287,49,PA1718
1288,49,PA1870
1289,49,PA2134
1290,49,PA2135
1291,49,PA2140
1292,49,PA2141
1293,49,PA2142
1294,49,PA2143
1295,49,PA2144
1296,49,PA2146
1297,49,PA2147
1298,49,PA2148
1299,49,PA2149
1300,49,PA2150
1301,49,PA2151
1302,49,PA2152
1303,49,PA2153
1304,49,PA2154
1305,49,PA2155
1306,49,PA2156
1307,49,PA2157
1308,49,PA2158
1309,49,PA2159
1310,49,PA2160
1311,49,PA2161
1312,49,PA2162
1313,49,PA2163
1314,49,PA2164
1315,49,PA2165
1316,49,PA2166
1317,49,PA2167
1318,49,PA2169
1319,49,PA2170
1320,49,PA2171
1321,49,PA2172
1322,49,PA2173
1323,49,PA2173a
1324,49,PA2175
1325,49,PA2178
1326,49,PA2179
1327,49,PA2180
1328,49,PA2181
1329,49,PA2183
1330,49,PA2184
1331,49,PA2187
1332,49,PA2190
1333,49,PA2192
1334,49,PA2244
1335,49,PA2433
1336,49,PA3231
1337,49,PA3273
1338,49,PA3274
1339,49,PA3460
1340,49,PA3461
1341,49,PA4171
1342,49,PA4738
1343,49,PA4876
1344,49,PA4877
1345,50,PA5081
1346,50,PA5082
1347,50,PA5083
1348,50,PA5084
1349,51,PA0672
1350,51,PA0707
1351,51,PA1233
1352,51,PA2384
1353,51,PA2385
1354,51,PA2386
1355,51,PA2389
1356,51,PA2390
1357,51,PA2391
1358,51,PA2392
1359,51,PA2393
1360,51,PA2394
1361,51,PA2395
1362,51,PA2396
1363,51,PA2397
1364,51,PA2398
1365,51,PA2399
1366,51,PA2400
1367,51,PA2402
1368,51,PA2403
1369,51,PA2408
1370,51,PA2409
1371,51,PA2410
1372,51,PA2411
1373,51,PA2412
1374,51,PA2413
1375,51,PA2424
1376,51,PA2425
1377,51,PA2426
1378,51,PA2427
1379,51,PA2531
1380,51,PA4709
1381,51,PA4710
1382,52,PA1230
1383,53,PA0026
1384,53,PA0027
1385,53,PA0028
1386,53,PA0169
1387,53,PA0170
1388,53,PA0171
1389,53,PA0172
1390,53,PA0359
1391,53,PA0391
1392,53,PA0396
1393,53,PA0602
1394,53,PA0951a
1395,53,PA0952
1396,53,PA2231
1397,53,PA2232
1398,53,PA2233
1399,53,PA2234
1400,53,PA2235
1401,53,PA2236
1402,53,PA2237
1403,53,PA2238
1404,53,PA2239
1405,53,PA2240
1406,53,PA2241
1407,53,PA2242
1408,53,PA2436
1409,53,PA2440
1410,53,PA2441
1411,53,PA2560
1412,53,PA2761
1413,53,PA3060
1414,53,PA3062
1415,53,PA3063
1416,53,PA3064
1417,53,PA3091
1418,53,PA3114
1419,53,PA3115
1420,53,PA3116
1421,53,PA3762
1422,53,PA3865a
1423,53,PA4307
1424,53,PA4523
1425,53,PA4525
1426,53,PA4528
1427,53,PA4553
1428,53,PA4616
1429,53,PA4624
1430,53,PA4625
1431,53,PA4683
1432,53,PA4704
1433,53,PA5033
1434,53,PA5043
1435,53,PA5044
1436,53,PA5139
1437,54,PA1664
1438,55,PA0442
1439,56,PA0507
1440,56,PA0839
1441,56,PA0840
1442,56,PA1648
1443,56,PA1649
1444,56,PA1828
1445,56,PA2550
1446,56,PA3277
1447,56,PA3420
1448,56,PA3427
1449,56,PA3454
1450,56,PA3534
1451,56,PA4654
1452,56,PA5020
1453,57,PA0865
1454,57,PA5089
1455,57,PA5090
1456,57,PA5091
1457,57,PA5092
1458,57,PA5093
1459,57,PA5094
1460,57,PA5095
1461,57,PA5096
1462,57,PA5097
1463,57,PA5098
1464,57,PA5099
1465,57,PA5100
1466,57,PA5104
1467,57,PA5105
1468,57,PA5106
1469,57,PA5180
1470,57,PA5181
1471,58,PA2264
1472,58,PA2265
1473,58,PA2289
1474,58,PA2290
1475,58,PA2323
1476,58,PA3559
1477,58,PA3560
1478,58,PA3561
1479,58,PA3562
1480,58,PA4770
1481,58,PA4771
1482,59,PA3326
1483,59,PA3327
1484,59,PA3328
1485,59,PA3329
1486,59,PA3330
1487,59,PA3331
1488,59,PA3332
1489,59,PA3333
1490,59,PA3334
1491,59,PA3335
1492,59,PA3336
1493,59,PA4211
1494,60,PA1746
1495,60,PA4128
