,b3043
control__wt_glc__1,3.2448162846
control__wt_glc__2,2.4145703192
fur__wt_dpd__1,1.549134347
fur__wt_dpd__2,0.36388136790000003
fur__wt_fe__1,2.4161342165
fur__wt_fe__2,2.7449547375
fur__delfur_dpd__1,1.3956089573
fur__delfur_dpd__2,0.80839754
fur__delfur_fe2__1,1.6883009495999999
fur__delfur_fe2__2,1.7299183505
acid__wt_ph5__1,1.828521708
acid__wt_ph5__2,2.016910074
acid__delgadx_ph5__1,2.4524298548
acid__delgadx_ph5__2,1.6400189336
acid__delgadw_ph5__1,2.2894256511
acid__delgadw_ph5__2,2.3118772334
acid__delgade_ph5__1,2.0092413809
acid__delgade_ph5__2,2.0150588629
oxidative__wt_pq__1,0.8269364538
oxidative__wt_pq__2,0.0
oxidative__deloxyr_pq__1,0.4852401469
oxidative__deloxyr_pq__2,1.0146707449
oxidative__delsoxr_pq__1,0.0
oxidative__delsoxr_pq__2,0.9292956169000001
oxidative__delsoxs_pq__1,0.8469417684
oxidative__delsoxs_pq__2,0.6479794287
nac_ntrc__wt_csn__1,4.3043154851
nac_ntrc__wt_csn__2,4.2082888761
nac_ntrc__wt_cytd__1,4.6822335438
nac_ntrc__wt_cytd__2,4.7751976887000005
nac_ntrc__wt_gln__1,5.4612073009
nac_ntrc__wt_gln__2,5.6123043925000005
nac_ntrc__bw_delnac_csn__1,2.3183621401
nac_ntrc__bw_delnac_csn__2,1.7712254342
nac_ntrc__bw_delnac_cytd__1,2.4954300263
nac_ntrc__bw_delnac_cytd__2,2.4560457475
nac_ntrc__bw_delnac_gln__1,1.4128916585
nac_ntrc__bw_delnac_gln__2,2.4627633605
nac_ntrc__bw_delnac_nh4__1,3.595452399
nac_ntrc__bw_delnac_nh4__2,3.1139151885
misc__wt_no_te__1,2.0600864798
misc__wt_no_te__2,2.2239564865
misc__bw_delcbl__1,2.5149022126
misc__bw_delcbl__2,2.4846637743
misc__bw_delfabr__1,2.0983352656
misc__bw_delfabr__2,1.9316336584
misc__bw_delfadr__1,2.8095089674000002
misc__bw_delfadr__2,2.8850348467
