,0
gene_id,BSU__tRNA_44
name,trnD-Leu2
operon,<i>Not Available</i>
gene_product,transfer RNA-Leu
cog,No COG category
regulator,<i>Not Available</i>
link,"<a href=""http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_tRNA_44""><i>Subti</i>Wiki</a>"
