,PSPTO_1931
SRX1828913,-0.13593727290000002
SRX1828914,-0.3274080916
SRX1828915,-0.0999920425
SRX1828916,-0.0288380229
SRX1828917,0.2359293154
SRX1828918,-0.3811952423
SRX3983989,-0.163677173
SRX3983990,-0.4593556599
SRX3983993,-3.1276981542
SRX3983994,-3.0204874391
SRX3983995,-0.23104578480000001
SRX3983996,-3.0817113213
SRX3983997,-3.0625079983
SRX3983998,-0.2792261277
SRX3983999,-0.2052160802
SRX3984000,-0.0173290413
SRX3984001,-2.9754465419000002
SRX3984002,-2.9432970422
SRX3984003,-2.3190961756
SRX3984004,-0.278386658
SRX3984005,-0.1947343182
SRX3984006,-2.2404699375
SRX3984007,-3.1404511193
SRX3984008,0.2213704624
SRX3984009,-0.1104753614
SRX3984010,-2.5748164899
SRX3984011,-0.0043129914000000005
SRX3984012,-0.12261419180000001
SRX3984013,-0.41506870970000004
SRX3984014,-0.2266238774
SRX3984015,-2.5375284286
SRX3984016,-0.32129440470000004
SRX3984017,-3.0374520942
SRX3984019,-0.0715313322
SRX3984020,-2.0423338231
SRX3984021,-2.951599039
SRX3984022,-3.1961325478
SRX3984023,0.0016274321
SRX3984024,0.0569937019
SRX3984025,-0.1868751831
SRX3984026,0.0826397163
SRX3984027,0.0142565421
SRX3984028,0.0275648603
SRX3984029,-0.188940292
SRX3984031,-2.7355866586
SRX3984032,-2.8632005414
SRX3984034,-0.097221395
SRX3984035,-3.6627435778
SRX3984036,-2.947915079
SRX3984037,-2.4706705604
SRX3984038,-2.5880739611
SRX3984039,-2.6688438504
SRX3984040,-0.0814940581
SRX3984041,-2.6792128556
SRX3984042,-3.7674976779
SRX3984043,-3.4604475105
SRX3984045,-0.0970729921
SRX3984046,0.0972451453
SRX3984047,-2.3191308916
SRX3984048,-2.5662639044
SRX3984049,-2.6004455424
SRX3984050,-3.2147979064
SRX3984051,-2.7872863816
SRX3984052,-0.19723423410000002
SRX3984056,-3.0666557857
SRX3984057,-3.3281067152
SRX3984058,-3.048889448
SRX3984059,-0.0699140791
SRX3984061,-0.0697666256
SRX3984062,-0.12031113360000001
SRX3984063,-0.0208959693
SRX3984064,0.010932862000000002
SRX3984065,-0.0162291649
SRX3984066,-0.24333550350000002
SRX3984067,-0.39061667510000003
SRX3984068,-0.1143526233
SRX3984069,-2.8889592608
SRX3984070,-2.6152164425
SRX3984071,-2.9723579291
