,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.001413073917676188,,1.0,0.0,0.001413073917676188
1,Cr__2,0.004708653724940747,,1.0,1.0,0.004708653724940747
2,Cr__3,0.010906082287817209,,1.0,2.0,0.010906082287817209
3,Cr__4,0.01839676574703133,,1.0,3.0,0.01839676574703133
4,Cr__5,0.025044885987675854,,1.0,4.0,0.025044885987675854
5,Cr__6,0.03161452610577043,,1.0,5.0,0.03161452610577043
6,Fe__1,-0.006278760053995279,,1.0,6.0,-0.006278760053995279
7,Fe__2,-0.01465107751130293,,1.0,7.0,-0.01465107751130293
8,Fe__3,-0.017449792717017708,,1.0,8.0,-0.017449792717017708
9,Fe__4,-0.030061134991934427,,1.0,9.0,-0.030061134991934427
10,Fe__5,-0.04025465431019009,,1.0,10.0,-0.04025465431019009
11,Fe__6,-0.05148011393994663,,1.0,11.0,-0.05148011393994663
12,Cd__1,0.0034128294058561447,,1.0,12.0,0.0034128294058561447
13,Cd__2,0.0058972089729628354,,1.0,13.0,0.0058972089729628354
14,Cd__3,0.01024020722437364,,1.0,14.0,0.01024020722437364
15,Cd__4,0.013196955014069504,,1.0,15.0,0.013196955014069504
16,Cd__5,0.008953186251187795,,1.0,16.0,0.008953186251187795
17,Cd__6,0.00895145434027027,,1.0,17.0,0.00895145434027027
18,Zn__1,-0.003883878384684724,,1.0,18.0,-0.003883878384684724
19,Zn__2,-0.0022307451413947697,,1.0,19.0,-0.0022307451413947697
20,Zn__3,0.012574586772141572,,1.0,20.0,0.012574586772141572
21,Zn__4,0.030578569135335423,,1.0,21.0,0.030578569135335423
22,Zn__5,0.044309463020283935,,1.0,22.0,0.044309463020283935
23,Zn__6,0.05628963521929435,,1.0,23.0,0.05628963521929435
24,Cu__1,0.005628094240991858,,1.0,24.0,0.005628094240991858
25,Cu__2,0.012228072807117442,,1.0,25.0,0.012228072807117442
26,Cu__3,0.0170188010963813,,1.0,26.0,0.0170188010963813
27,Cu__4,0.019956529053489932,,1.0,27.0,0.019956529053489932
28,Cu__5,0.02612379432688414,,1.0,28.0,0.02612379432688414
29,Cu__6,0.03485806532774047,,1.0,29.0,0.03485806532774047
30,Pb__1,0.011281225587960865,,1.0,30.0,0.011281225587960865
31,Pb__2,0.023603894143058586,,1.0,31.0,0.023603894143058586
32,Pb__3,0.039405713629380036,,1.0,32.0,0.039405713629380036
33,Pb__4,0.05686250821740225,,1.0,33.0,0.05686250821740225
34,Pb__5,0.07621385708285072,,1.0,34.0,0.07621385708285072
35,Pb__6,0.09449884713880176,,1.0,35.0,0.09449884713880176
