,new_2637203_2637542_c
M9exp_1,9.5316
M9exp_2,9.377
M9exp_3,8.9564
M9tran_1,10.3302
M9tran_2,10.5631
M9tran_3,9.9923
M9stat_1,8.1891
M9stat_2,8.1102
M9stat_3,7.8028
MG-0.1_1,9.6433
MG-0.1_2,7.3904
MG-0.1_3,7.8106
MG-0.2_2,7.8263
MG-0.2_3,7.8601
MG+5_1,9.5702
MG+5_2,7.5947
MG+5_3,8.1099
MG+10_1,9.3669
MG+10_2,7.6803
MG+10_3,7.9526
MG+15_1,8.6975
MG+15_2,8.1321
MG+15_3,8.058
MG+25_1,8.8574
MG+25_2,7.653
MG+25_3,7.6852
MG+45_1,8.7346
MG+45_2,7.3809
MG+45_3,7.7845
MG+60_2,7.6914
MG+60_3,7.6896
MG+90_2,7.3281
MG+90_3,7.5906
MG+120_1,8.3236
MG+120_2,7.7839
MG+120_3,7.6599
MG+150_1,9.559
MG+150_3,8.3702
GM-0.1_1,8.0347
GM-0.1_2,8.1195
GM-0.1_3,8.4154
GM-0.2_1,8.3595
GM-0.2_2,8.2134
GM-0.2_3,8.2592
GM+5_1,7.9588
GM+5_2,7.9564
GM+5_3,9.1641
GM+10_2,7.9292
GM+10_3,8.5169
GM+15_1,8.2326
GM+15_2,8.3082
GM+15_3,9.0968
GM+25_1,8.8061
GM+25_2,8.1081
GM+25_3,9.1978
GM+45_1,9.5188
GM+45_2,7.7453
GM+45_3,10.5308
GM+60_1,9.7619
GM+60_2,8.1485
GM+60_3,10.1747
GM+90_1,9.8965
GM+90_2,9.2207
GM+90_3,10.3234
GM+120_1,9.4135
GM+120_3,10.7715
GM+150_1,11.3024
GM+150_2,11.6933
GM+150_3,11.3327
BT_1,13.1529
BT_2,12.5657
B36_1,12.1743
B36_2,12.3189
B60_1,10.0743
B60_2,10.8632
S0_1,10.0626
S0_2,9.8767
S0_3,10.6326
S1_1,9.7171
S1_2,10.1823
S1_3,9.7462
S2_1,10.1044
S2_2,10.0321
S2_3,10.3501
S3_1,10.2432
S3_2,8.8698
S4_1,9.1234
S4_2,9.4329
S4_3,9.3379
S5_1,12.6928
S5_2,12.9309
