sample,BSU33239
LBexp_1,7.0752
LBexp_2,6.9926
LBexp_3,7.251
LBtran_1,7.4959
LBtran_2,7.1536
LBtran_3,7.4263
LBstat_1,11.2866
LBstat_2,10.1517
LBstat_3,11.0359
LBGexp_1,6.9913
LBGexp_2,7.0792
LBGexp_3,7.1391
LBGtran_2,7.5911
LBGtran_3,7.5994
LBGstat_1,7.26
LBGstat_2,7.3327
LBGstat_3,7.8616
S0_1,6.7128
S0_2,7.0039
S0_3,7.2176
S1_1,7.144
S1_2,7.1281
S1_3,7.0936
S2_1,7.7863
S2_2,7.3439
S2_3,7.059
S3_1,7.3267
S3_2,6.7854
S4_1,7.5868
S4_2,6.921
S4_3,7.0582
S5_1,7.0786
S5_2,7.1099
S5_3,7.2519
S6_1,7.0925
S6_2,7.3423
S6_3,7.1036
S6/t_1,7.9797
S6/t_2,7.4387
S6_4,7.8444
S6_5,8.0009
S6_6,7.6982
S7_4,8.5889
S7_5,8.6163
S7_6,8.9265
S8_4,8.3621
S8_5,8.948
G135_1,7.7097
G135_3,7.5013
G150_1,7.4373
G150_2,6.9732
G150_3,7.8022
G180_1,7.4488
G180_2,7.0995
G180_3,7.0916
C30_1,9.2881
C30_2,9.2785
C90_1,8.3765
C90_2,7.5018
BI_1,8.2211
BI_2,8.4266
BC_2,7.5035
BC/t_1,7.8178
BC/t_2,8.8008
BC_1,7.712999999999999
Sw_1,7.4220000000000015
Sw_2,7.6524
BT_1,7.4164
BT_2,7.0310000000000015
B36_1,6.8451
B36_2,6.8435
B60_1,7.0414
B60_2,7.1627
M9exp_1,7.2819
M9exp_2,7.2169
M9exp_3,7.075
M9tran_1,7.4977
M9tran_2,7.5652
M9tran_3,7.3169
M9stat_1,9.9837
M9stat_2,9.1751
M9stat_3,8.9136
M+G_1,8.7894
M+G_2,7.2185
M+G_3,7.3518
Glu_1,7.7173
Glu_2,7.2705
Glu_3,7.3329
Fru_1,7.0937
Fru_2,7.4747
Fru_3,7.3349
Mal_1,6.9917
Mal_2,7.3774
Mal_3,7.1547
G+S_2,7.4497
G+S_3,7.5486
Pyr_1,7.7445
Pyr_2,7.5105
Pyr_3,8.0876
Gly_1,7.6634
Gly_2,7.5906
Gly_3,7.8988
Glucon_1,8.2338
Glucon_2,7.8611
Glucon_3,8.1994
aero_1,7.5063
aero_2,7.4536
aero_3,7.4696
nit_1,11.1769
nit_2,11.3107
nit_3,11.1637
ferm_1,10.1787
ferm_2,10.5871
ferm_3,11.2344
T-5.40H_1,9.4831
T-4.40H_1,8.9876
T-3.40H_1,8.5209
T-2.40H_1,8.2762
T-1.40H_1,8.317
T-1.10H_1,8.2576
T-0.40H_1,8.1437
T0.0H_1,8.309
T0.30H_1,9.8371
T1.0H_1,9.4422
T1.30H_1,10.0244
T2.0H_1,9.9371
T2.30H_1,10.5773
T3.0H_1,10.9564
T3.30H_1,11.3146
T4.0H_1,10.4128
T5.0H_1,10.8539
HPh_1,7.9833
HPh_2,7.8353
HPh_3,8.071
LPh_1,7.9132
LPh_2,8.0999
LPh_3,8.1008
LPhT_1,11.2255
LPhT_2,11.9441
LPhT_3,11.7571
SMMPr_1,9.9529
SMMPr_2,9.3194
SMMPr_3,8.9838
HiTm_1,10.8389
HiTm_2,7.7987
HiTm_3,9.921
LoTm_1,8.5243
LoTm_2,8.1167
LoTm_3,8.1107
HiOs_1,7.6374
HiOs_2,7.7598
HiOs_3,7.5712
BMM_1,6.8675
BMM_2,6.9538
BMM_3,7.229
