,-0.0649551581328485,-0.04871636859963637,-0.03247757906642425,-0.016238789533212124,0.0,0.016238789533212117,0.03247757906642425,0.04871636859963638,0.0649551581328485,0.08119394766606061,0.09743273719927273,0.11367152673248487,0.129910316265697,0.1461491057989091,0.16238789533212125,0.17862668486533337,0.19486547439854549,0.2111042639317576,0.22734305346496972,0.24358184299818184
thresh,-0.07307455289945455,0.07307455289945455,3,,,,,,,,,,,,,,,,,
unreg,1,12,78,1047,3442,858,96,13,2,2,0,1,1,0,0,1,0,0,0,0
LexA,0,0,0,0,0,1,2,1,4,4,2,0,1,0,0,0,0,0,0,0
GbuR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['phzH' 'PA1466'],[],['PA1416'],['PA1417'],[],[],['PA1418'],[],[],[],[]
LexA_genes,[],[],[],[],[],['PA1045'],['PA3413' 'PA1866'],['PA1865'],['PA0670' 'PA3616' 'recA' 'PA0669'],['PA0922' 'PA0671' 'lexA' 'recN'],['PA3008' 'PA0069'],[],['PA2288'],[],[],[],[],[],[],[]
GbuR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],['PA1419'],['PA1420'],[],[],['gbuA'],[],[]
