,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,1.0493230973,0.8565367145187407,3.0,0.0,0.6999225762,1.0,0.4227153021,2.0,2.0253314136,,,,,,,,,,
1,LB__LBtran,3.3089750907,0.8198452097793922,3.0,3.0,2.4561094727,4.0,3.3795830183,5.0,4.0912327811,,,,,,,,,,
2,LB__LBstat,4.093112805033333,1.2620853686605682,3.0,6.0,2.6586256049,7.0,4.5877708434,8.0,5.0329419668,,,,,,,,,,
3,LB__LBGexp,4.768353184566666,1.678613354175761,3.0,9.0,4.8379532453,10.0,3.0560223299000002,11.0,6.4110839785,,,,,,,,,,
4,LB__LBGtran,4.46606856845,1.479944338101207,2.0,12.0,5.5125472457,13.0,3.4195898912000002,,,,,,,,,,,,
5,LB__LBGstat,7.9176026556,1.5848790492330225,3.0,14.0,9.1906691333,15.0,8.4196289928,16.0,6.1425098407,,,,,,,,,,
6,Life Cycle__S0,5.855872589733333,0.03926425837294868,3.0,17.0,5.8489551504,18.0,5.8205267509,19.0,5.8981358679,,,,,,,,,,
7,Life Cycle__S1,0.8399885376,0.732227659356781,3.0,20.0,0.9773549308,21.0,1.4938046148000002,22.0,0.048806067200000004,,,,,,,,,,
8,Life Cycle__S2,3.6853011852,1.2446045122698652,3.0,23.0,2.5634419446,24.0,3.4683398908,25.0,5.0241217202,,,,,,,,,,
9,Life Cycle__S3,5.1611449267000005,0.5491923511868418,2.0,26.0,5.5494825624,27.0,4.772807291,,,,,,,,,,,,
10,Life Cycle__S4,11.079025851499999,1.736075416823937,3.0,28.0,9.1244779777,29.0,12.4420002028,30.0,11.670599374,,,,,,,,,,
11,Life Cycle__S5,10.288039846633334,0.4305792992449355,3.0,31.0,10.6246874288,32.0,10.4365753887,33.0,9.8028567224,,,,,,,,,,
12,Life Cycle__S6,11.6141464316625,1.11254877570881,8.0,34.0,13.7116187721,35.0,11.816140189,36.0,11.3691858574,37.0,12.5915230851,38.0,11.3729393154,39.0,10.2678749074,40.0,10.5078143029,41.0,11.276075024
13,Life Cycle__S7,10.149839054500001,0.4605971199058172,3.0,42.0,9.6367557941,43.0,10.5276608677,44.0,10.2851005017,,,,,,,,,,
14,Life Cycle__S8,9.429904125450001,0.09018562393503139,2.0,45.0,9.4936749917,46.0,9.3661332592,,,,,,,,,,,,
