,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.0011683518487953786,,1.0,0.0,0.0011683518487953786
1,Cr__2,0.0033315700325593322,,1.0,1.0,0.0033315700325593322
2,Cr__3,0.0018656985035447782,,1.0,2.0,0.0018656985035447782
3,Cr__4,0.0014797117858434685,,1.0,3.0,0.0014797117858434685
4,Cr__5,0.000555252601005767,,1.0,4.0,0.000555252601005767
5,Cr__6,-0.001229911517401459,,1.0,5.0,-0.001229911517401459
6,Fe__1,-0.007931794288986634,,1.0,6.0,-0.007931794288986634
7,Fe__2,-0.03090149311872164,,1.0,7.0,-0.03090149311872164
8,Fe__3,-0.05749450761080235,,1.0,8.0,-0.05749450761080235
9,Fe__4,-0.08775483454248885,,1.0,9.0,-0.08775483454248885
10,Fe__5,-0.11274651962583156,,1.0,10.0,-0.11274651962583156
11,Fe__6,-0.13224320551338836,,1.0,11.0,-0.13224320551338836
12,Cd__1,0.0007072967180162718,,1.0,12.0,0.0007072967180162718
13,Cd__2,0.003808893858524958,,1.0,13.0,0.003808893858524958
14,Cd__3,0.006669940699519403,,1.0,14.0,0.006669940699519403
15,Cd__4,0.009365013217299429,,1.0,15.0,0.009365013217299429
16,Cd__5,0.008168889206730947,,1.0,16.0,0.008168889206730947
17,Cd__6,0.012916889947108613,,1.0,17.0,0.012916889947108613
18,Zn__1,-0.008291909692626168,,1.0,18.0,-0.008291909692626168
19,Zn__2,-0.014538205025585412,,1.0,19.0,-0.014538205025585412
20,Zn__3,-0.009260806356520062,,1.0,20.0,-0.009260806356520062
21,Zn__4,0.0019843206719218345,,1.0,21.0,0.0019843206719218345
22,Zn__5,0.013826371228975582,,1.0,22.0,0.013826371228975582
23,Zn__6,0.02278176597993843,,1.0,23.0,0.02278176597993843
24,Cu__1,0.00487464212356244,,1.0,24.0,0.00487464212356244
25,Cu__2,0.01291686192701928,,1.0,25.0,0.01291686192701928
26,Cu__3,0.02193198438214756,,1.0,26.0,0.02193198438214756
27,Cu__4,0.028601599543000112,,1.0,27.0,0.028601599543000112
28,Cu__5,0.03623376594887411,,1.0,28.0,0.03623376594887411
29,Cu__6,0.04288188844373858,,1.0,29.0,0.04288188844373858
30,Pb__1,0.009644693722974496,,1.0,30.0,0.009644693722974496
31,Pb__2,0.021254996777323933,,1.0,31.0,0.021254996777323933
32,Pb__3,0.03444383909918074,,1.0,32.0,0.03444383909918074
33,Pb__4,0.04751387109117163,,1.0,33.0,0.04751387109117163
34,Pb__5,0.06442558694445849,,1.0,34.0,0.06442558694445849
35,Pb__6,0.08293369056245536,,1.0,35.0,0.08293369056245536
