,STM0685
SRX3136375,0.0164132687
SRX3136376,-0.0203538745
SRX3136377,-0.2579231496
SRX3136378,0.2618637554
SRX3136379,-0.4734488994
SRX3136380,-0.552194712
SRX3136381,-0.473253
SRX3136382,-0.3834225752
SRX8914620,0.1513501717
SRX8914621,-0.041697748300000004
SRX8914622,-0.1096524234
SRX8914623,-0.9504378988000001
SRX8914625,-1.116885317
ERX3503512,-0.007686121200000001
ERX3503513,-0.0708271987
ERX3503514,0.0785133199
ERX3503515,0.6530756366
ERX3503516,1.029603304
ERX3503517,0.6571805044
ERX3503518,-0.3079658511
ERX3503519,-0.1897099625
ERX3503520,-0.3933064469
SRX2195704,-0.0398287596
SRX2195705,0.0398287596
SRX2195706,0.5997602728
SRX2195707,0.49368576500000005
SRX2195708,0.3087714626
SRX2195709,0.3967401185
SRX2195710,-0.3062464434
SRX2195711,-0.3140344828
ERX3467881,-0.3129061361
ERX3467883,0.3129061361
SRX3798491,-1.1908789486
SRX3798492,-0.9275416317
SRX3798499,-0.9131339151000001
SRX3798500,1.0086530253
SRX3798501,-0.8860059824000001
SRX3798502,-1.1305495115
SRX3798503,1.2654586711
SRX3798504,1.4029976642
SRX3798506,1.2793251915
SRX3798507,1.018748939
SRX3798508,1.2504956476
SRX3798509,0.1495581115
SRX3798510,-0.3521997421
SRX3798517,-1.1573882843
SRX3798518,0.20264163070000002
SRX4341761,0.4525329678
SRX4341762,0.3861684412
SRX4341763,0.2803121787
SRX4341764,0.3245369501
SRX4341765,0.2974094124
SRX4341766,0.6573000707000001
SRX4341767,-0.17441622580000002
SRX4341768,0.026797209500000002
SRX4341769,0.14761901630000002
SRX1258665,-0.3446115476
SRX1258666,-0.5122811214
SRX1258667,-0.6510591037
SRX1258669,0.0057829302
SRX1258670,-0.0057829302
ERX2079594,-0.3639877676
ERX2079595,-0.33185341630000004
ERX2079596,-0.3725709936
ERX2079597,-0.0411665949
ERX2079598,-0.029095323500000003
ERX2079599,0.0702619184
SRX2804001,-0.2137786858
SRX2804004,-2.9829704079
SRX2804005,-3.0639061332
SRX2804006,-0.0541970732
SRX2804007,-2.7034850511
SRX2804008,-3.0974424357
SRX2804009,0.056836414
SRX2804010,-0.3462722298
SRX2804011,0.0210675872
SRX2804012,-0.1598367464
SRX2804013,-3.1430914757
SRX2804014,-2.9382705488000003
SRX2804015,-3.0197108691
SRX2804016,-2.112205905
SRX2804017,-3.1168885385
SRX2804019,-2.7408627827
SRX2804020,-0.3408762672
SRX2804021,-0.9782145430000001
SRX2804022,-0.6768413204
SRX2804023,-2.5923548961
SRX2804024,-1.6511452113
SRX2804027,-0.503502796
SRX2804028,0.5126799236
SRX2804029,-0.0091771276
SRX2804030,-2.1821228538
SRX2804031,-1.6017312575
SRX2804032,-1.8978866685
SRX2804033,0.2642227842
SRX2804034,-2.6360017435
SRX2804035,-2.2642010174
SRX2804036,-1.4519557308
SRX2804037,-2.7375315859000002
SRX2804038,-3.02551646
SRX2804039,-0.3843877587
SRX2804040,-0.1955936344
SRX2804041,-3.0973735657
SRX2804042,-2.5247054173
SRX2804043,-3.4047354506
SRX2804044,-2.8466604085
SRX2804045,0.6441626503
SRX2804046,0.1301351381
SRX2804047,-2.4420804318
SRX2804048,-0.069006972
SRX2804049,-3.1058718792
SRX2804050,-1.8526070847
SRX2804051,-2.0535527102
SRX2804052,0.1806821774
SRX2804053,0.39787802250000004
SRX2804054,-0.5940816683
SRX2804055,-1.4613808338
SRX2804056,-2.0480072498
SRX2804057,-2.5407438454999998
SRX2804058,0.2554141938
SRX2804059,0.4252893928
SRX2070419,-0.8307087775
SRX2070420,-0.9326500469000001
SRX2070421,-1.1143078607
SRX2070422,-0.20222440300000002
SRX2070423,-0.1795205122
SRX2070424,-0.2295271837
SRX2070425,0.009996577900000001
SRX2070426,0.0908240787
SRX2070427,-0.10082065650000001
SRX1470895,0.0795160367
SRX1470896,-0.0795160367
SRX2409106,0.0096998546
SRX2409107,-0.041627686000000004
SRX2409108,0.0319278314
SRX2409109,0.046547635600000005
SRX2409110,0.1112912162
SRX2409111,0.36274527230000003
SRX7973255,-0.3769322892
SRX7973256,0.4247969326
SRX7973257,-0.047864643400000004
SRX7973258,-0.10720383750000001
SRX7973259,0.1941465292
SRX7973260,-0.0002184915
SRX7973261,-2.3996944055
SRX7973262,-2.6588752212999998
SRX7973264,-2.1966453174
SRX7973265,-2.6433507679
SRX7973266,-2.1966391437
ERX3475890,0.2976298898
ERX3475891,0.3133543652
ERX3475892,0.7233465939
ERX3475894,-0.3396608119
ERX3475895,-0.4499054984
ERX3475896,-0.4929300143
ERX3475897,0.189283113
ERX3475899,0.3036469013
ERX3475900,1.0326409672
ERX3475901,-1.2289496333
SRX8524961,0.1954989006
SRX8524962,0.2912313892
SRX8524963,0.8200644513
SRX8524964,0.8987032436
SRX8524965,-0.0915015931
SRX8524966,0.0915015931
SRX8524967,1.0243043236
SRX8524968,0.8323762247000001
SRX8524969,-0.8928036674000001
SRX8524970,-0.9117856469000001
SRX8524971,-0.2269710556
SRX8524972,0.4353864525
SRX3266937,-0.2449636546
SRX3266939,0.2449636546
SRX4401053,0.1032093943
SRX4401054,-0.1032093943
SRX4401055,-0.1333053727
SRX4401056,-0.2415563265
SRX4401057,0.0314558646
SRX4401058,-0.1612187199
SRX4401081,-0.2525346713
SRX4401082,0.3484545233
SRX4401083,0.1735341463
SRX4401084,-1.1568275186
SRX4401085,-1.0867112032
SRX4401086,-1.1257323146
SRX4401087,-0.0983587617
SRX4401088,0.21112899870000001
SRX4401089,-0.18750308910000002
SRX4401090,-1.2552585054
SRX4401091,-1.3056923655000001
SRX4401092,-0.6763842907000001
SRX4401093,0.4057417998
SRX4401094,0.5102332693
SRX4401095,-0.1739510269
SRX4401096,-2.525854791
SRX4401097,-2.483531657
SRX4401098,-2.1292077772
SRX4401099,-0.1341581708
SRX4401100,0.3275304683
SRX4401101,-0.19337229760000002
SRX4401102,-2.72231286
SRX4401103,-2.9557242866999998
SRX4401104,-2.8596822482
SRX8757611,0.0007150726000000001
SRX8757612,0.6341667741
SRX8757613,0.009536625600000001
SRX8757614,-0.6279868283000001
SRX8757615,0.6537054683
SRX8757616,0.053831189200000004
SRX8757617,0.2621001637
SRX8757618,-0.5731671771
SRX8757619,-0.23050589800000001
