,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,-9.47796795551672,0.0909632995993087,2.0,0.0,-9.413647189530945,1.0,-9.542288721502494,,,,
1,ALE__GalactoseA6,-3.121139346387571,0.9662298101839634,2.0,2.0,-2.4379116954219,3.0,-3.804366997353242,,,,
2,ALE__GalactoseA8,-9.728942544287833,1.561089230521232,2.0,4.0,-10.832799325226684,5.0,-8.625085763348979,,,,
3,ALE__IL_Control,-2.4374380291902753e-10,1.67404189492987,4.0,6.0,-0.452506265802034,7.0,-1.6886171551545173,8.0,-0.1661383811534099,9.0,2.307261801134986
4,ALE__IL_TEOH_OAc,-3.5491170432817962,2.260749845201833,2.0,10.0,-1.9505254971731427,11.0,-5.14770858939045,,,,
5,ALE__IL_TEA_HS,-4.172944021877234,2.7467091140494135,2.0,12.0,-6.115160662368468,13.0,-2.230727381385999,,,,
6,ALE__IL_Mixed,-8.814304123549812,1.8971315931349142,2.0,14.0,-7.472829509240876,15.0,-10.155778737858748,,,,
7,ALE__IL_PP5350,-2.0992392473060866,0.9841937940735513,2.0,16.0,-2.7951693530972115,17.0,-1.403309141514962,,,,
8,ALE__IL_T8,2.325599774426708,0.7796580639295244,2.0,18.0,2.8769012784380497,19.0,1.7742982704153667,,,,
9,ALE__IL_T9,-4.6512211269802375,0.8791074372658293,2.0,20.0,-4.029598296698042,21.0,-5.272843957262433,,,,
10,ALE__IL_Control2,0.8673577622875213,1.4642315600428926,2.0,22.0,-0.1680103030461654,23.0,1.902725827621208,,,,
11,ALE__IL_Glc+Ace,-2.5282328685110453,1.5267661799518244,2.0,24.0,-3.607819587641261,25.0,-1.4486461493808298,,,,
12,ALE__XyloseA1,-8.825333459310198,3.732783345670647,2.0,26.0,-6.1858570428862745,27.0,-11.46480987573412,,,,
13,ALE__XyloseA2,-10.324008629241572,4.854354379929049,2.0,28.0,-6.891461728911123,29.0,-13.75655552957202,,,,
14,ALE__XyloseA3,-13.134723194016345,2.973798795399698,2.0,30.0,-11.031929899904831,31.0,-15.237516488127858,,,,
15,ALE__XyloseA4,-11.980095645555272,1.7284116181380216,2.0,32.0,-13.20226722142228,33.0,-10.757924069688263,,,,
16,Aromatic__Coumarate,-5.246461792460991,1.9029808011984315,3.0,34.0,-7.253737876411785,35.0,-3.468570580114818,36.0,-5.017076920856371,,
17,Aromatic__Coumarate+ferulate,-3.7317485448980925,1.1814615458029931,3.0,37.0,-5.095632338156396,38.0,-3.0230273077859566,39.0,-3.0765859887519253,,
18,Aromatic__Ferulate,-7.787599177403924,0.766854165401058,3.0,40.0,-8.30498073706613,41.0,-8.151244763442664,42.0,-6.90657203170298,,
19,Aromatic__Glucose,-7.520880214902566e-11,0.80338625138232,3.0,43.0,0.3512333504174492,44.0,-0.9191930460034016,45.0,0.567959695360326,,
20,Bioreactor1__24h,-3.4291608441705534e-10,1.3361720716419185,2.0,46.0,-0.9448163330329942,47.0,0.944816332347162,,,,
21,Bioreactor2__S_0min,4.198774661290372e-10,19.87693604818348,3.0,48.0,9.384542365596293,60.0,-22.83174085773307,72.0,13.44719849339641,,
22,Bioreactor2__S_15min,-3.383964476684143,15.68803794020538,3.0,49.0,5.159895667024882,61.0,-21.489418134266145,73.0,6.177629037188832,,
23,Bioreactor2__P1_15min,5.165170523181879,7.173484315790744,3.0,50.0,6.4046555550272215,62.0,-2.547289022960546,74.0,11.63814503747896,,
24,Bioreactor2__P3_15min,-4.500197230120581,13.999931206008716,3.0,51.0,6.077131031413838,63.0,-20.37603137505048,75.0,0.7983086532748973,,
25,Bioreactor2__P5_15min,0.561644419720101,9.699910471001497,3.0,52.0,6.700291317467464,64.0,-10.62100287601357,76.0,5.605644817706409,,
26,Bioreactor2__S_1h,8.871035378893938,0.3001942560455819,3.0,53.0,9.137990596046803,65.0,8.546069453731583,77.0,8.929046086903426,,
27,Bioreactor2__S_3h,3.4896574789403103,4.605603393084372,3.0,54.0,6.603857944238071,66.0,-1.8007923503636545,78.0,5.665906842946513,,
28,Bioreactor2__S_9h,-1.2054997269248482,8.74345678542736,3.0,55.0,-3.4809529140727085,67.0,-8.586268960283025,79.0,8.45072269358119,,
29,Bioreactor2__S_25h,1.6976577934360595,14.722818335779253,3.0,56.0,5.81637326410763,68.0,-14.645905096618549,80.0,13.922505212819098,,
30,Bioreactor2__P1_25h,-2.382178444764522,3.6137745090494953,3.0,57.0,1.7019839066439395,69.0,-5.165258687782066,81.0,-3.683260553155439,,
31,Bioreactor2__P3_25h,5.661489660095737,2.631339367547609,3.0,58.0,4.571467798606418,70.0,3.7503173478163,82.0,8.662683833864493,,
32,Bioreactor2__P5_25h,-4.561172186992923,12.929470041809935,3.0,59.0,-16.16313972695689,71.0,-6.897568675010287,83.0,9.377191840988406,,
33,Carbon__Citrate,-3.583480280055347,5.578174406208516,3.0,84.0,-3.6112570608631,85.0,-9.147714427200794,86.0,2.008530647897853,,
34,Carbon__Ferulate,-0.7714311153087446,2.7885644336763447,3.0,87.0,1.5538069885952022,88.0,-3.863050535555021,89.0,-0.0050497989664151,,
35,Carbon__Glucose,2.916817898324098e-10,8.822420302806751,2.0,90.0,6.238393222884209,91.0,-6.238393222300846,,,,
36,Carbon__Serine,3.416431742199555,2.9565633319888747,3.0,92.0,1.8212921116867,93.0,1.600017260365305,94.0,6.827985854546659,,
37,Carbon2__Glucose,-3.6193971893657323e-10,1.1504583167683011,3.0,95.0,0.9509863363539054,96.0,-1.278782082595926,97.0,0.3277957451562014,,
38,Carbon2__Coumarate,2.329727375640667,2.9486673899348017,3.0,98.0,1.3819183116842269,99.0,5.635748229413673,100.0,-0.0284844141758983,,
39,Crc__Control,-4.745555337581919e-11,0.3361715477519534,2.0,101.0,-0.2377091811048391,102.0,0.237709181009928,,,,
40,Crc__Del_crc,-1.361722016744519,0.7584900756041476,2.0,103.0,-0.8253885408221291,104.0,-1.8980554926669089,,,,
41,Crc__Del_crcZ_crcY,-0.16701180971951723,1.7129989360794908,2.0,105.0,-1.3782849735866665,106.0,1.044261354147632,,,,
42,FinR__Control,5.197890266354458e-11,0.43547651182057945,3.0,107.0,-0.4999651848473672,108.0,0.2965218529581879,109.0,0.203443332045116,,
