,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,0.5505026858053785,3.0,0.0,0.5564687118,6.0,-0.0121326147,12.0,-0.5443360971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.9838533590999999,0.3522296513227684,3.0,1.0,-1.0632880976,7.0,-1.28958254,13.0,-0.5986894397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.4743536267333333,0.28525038114478185,3.0,2.0,-0.6922300248000001,8.0,-0.1514874344,14.0,-0.579343421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.6624254809666668,0.15593466308756718,3.0,3.0,-0.5834651858000001,9.0,-0.8420468894,15.0,-0.5617643677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,-1.0011605918333333,0.4780877568817947,3.0,4.0,-1.2834200666,10.0,-1.270901996,16.0,-0.4491597129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,-1.1094513100333334,0.6487149516138424,3.0,5.0,-1.6518519472,11.0,-0.3908336806,17.0,-1.2856683023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,1.73626844125,2.107431221278111,2.0,18.0,3.2264473487,71.0,0.2460895338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,-1.7830589078,1.9756068329779721,3.0,19.0,-2.0330753267,70.0,0.30565528810000003,205.0,-3.6217566848000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,1.2666011321125001,1.427563428778366,8.0,20.0,3.4297289365,32.0,-0.0413613711,55.0,-0.1574636817,67.0,1.3611550648000001,126.0,0.5037136561000001,147.0,0.174146393,203.0,1.6099843535,210.0,3.2529057058,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,0.6998158789666666,0.3171205055765179,3.0,21.0,1.0200922827,34.0,0.3859484217,61.0,0.6934069325000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,2.9159813554,0.6398775994902146,8.0,22.0,2.987507086,104.0,4.073438932,111.0,2.1539169721,133.0,2.5822352288,165.0,2.4408421962,238.0,3.1871181378,265.0,2.4378934513,270.0,3.464898839,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,0.38222800361428577,1.0305523655580613,7.0,23.0,-0.1808523606,56.0,0.2643229669,82.0,0.38477224800000004,118.0,2.4962656765,134.0,-0.2504862961,137.0,-0.6709296486,227.0,0.6325034392000001,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.41069948575000004,1.8068362548731065,4.0,24.0,-2.242443384,101.0,0.8953446003000001,139.0,1.2044896535,149.0,1.7854070732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.346237322375,0.489112753878801,4.0,25.0,-0.3122077244,123.0,-0.9707179935,155.0,-0.3269134902,191.0,0.22488991860000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,0.455499421,0.15474441257968657,3.0,26.0,0.2771773691,59.0,0.5544974983000001,159.0,0.5348233956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,-2.15726237624,0.5083179532442853,5.0,27.0,-2.6196543112,76.0,-2.0236969129,146.0,-1.3887839687,162.0,-2.1376133386,262.0,-2.6165633498,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,0.43255145739999995,1.5773014983088378,4.0,28.0,2.3846441862,94.0,0.9918265064,186.0,-0.517598972,231.0,-1.128665891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,-2.2107609743000003,0.2753499072203874,3.0,29.0,-1.9364465749000002,49.0,-2.4871348365,260.0,-2.2087015115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,0.41860734736000005,1.329311605014398,5.0,30.0,0.5721771151,77.0,1.6964783108,172.0,0.6056967156,259.0,-1.8166516061,280.0,1.0353362014,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,0.643476627925,0.40916044032119936,4.0,31.0,1.2205398186,40.0,0.360085939,138.0,0.3453082588,192.0,0.6479724953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,1.9754115800714285,0.8505534432643815,7.0,33.0,1.6249565978,39.0,3.0625182695,58.0,1.2985379889,122.0,3.0172570124,170.0,2.4025724126,244.0,1.4768862065000001,261.0,0.9451525728,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,0.5344596428857141,1.1798803555219228,7.0,35.0,0.9725399058,79.0,0.8893762362000001,92.0,0.44631714910000003,208.0,1.8241196168,251.0,-1.5736479273000001,263.0,1.5693320821999999,299.0,-0.3868195626,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,1.8735965642333332,0.4726915657284863,3.0,36.0,2.0508286948,234.0,2.2320586747,275.0,1.3379023232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,0.5263343932333333,0.36693998470845024,3.0,37.0,0.23880203630000002,214.0,0.4005846906,307.0,0.9396164528000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-2.15340998825,0.48069616975976626,4.0,38.0,-2.074672635,102.0,-2.8064605176,248.0,-1.6476052284,269.0,-2.084901572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,-2.5941926999,1.0948432382902145,4.0,41.0,-2.2970549291999998,178.0,-4.2126357763,249.0,-2.0214958528,309.0,-1.8455842413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,1.13395881215,0.2369387751717794,2.0,42.0,1.3014998268,294.0,0.9664177975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
