,BSU_39320
LBexp_1,10.384
LBexp_2,10.2157
LBexp_3,9.8894
LBtran_1,9.4454
LBtran_2,8.9341
LBtran_3,8.9827
LBstat_1,9.818200000000001
LBstat_2,9.8409
LBstat_3,9.2162
LBGexp_1,10.7757
LBGexp_2,11.2332
LBGexp_3,10.1786
LBGtran_2,9.8056
LBGtran_3,10.5712
LBGstat_1,10.363
LBGstat_2,9.8866
LBGstat_3,10.0676
S0_1,10.2273
S0_2,10.8088
S0_3,10.3723
S1_1,11.8847
S1_2,11.9667
S1_3,11.6284
S2_1,12.602
S2_2,12.2647
S2_3,12.0998
S3_1,11.7712
S3_2,12.2017
S4_1,11.792300000000001
S4_2,11.0373
S4_3,11.2877
S5_1,11.1178
S5_2,11.4934
S5_3,11.5829
S6_1,9.8009
S6_2,8.0094
S6_3,10.3889
S6/t_1,9.7783
S6/t_2,7.9473
S6_4,10.0069
S6_5,10.3352
S6_6,10.5267
S7_4,10.5417
S7_5,10.2218
S7_6,10.3963
S8_4,10.0151
S8_5,9.4398
G135_1,10.8302
G135_3,8.7582
G150_1,11.2225
G150_2,11.8533
G150_3,11.707699999999999
G180_1,10.6831
G180_2,11.1135
G180_3,9.7671
C30_1,9.5524
C30_2,9.6735
C90_1,9.0217
C90_2,9.2569
BI_1,11.9788
BI_2,11.8326
BC_2,10.9496
BC/t_1,10.3681
BC/t_2,10.8953
BC_1,10.5297
Sw_1,10.727
Sw_2,11.4223
BT_1,9.7263
BT_2,9.3404
B36_1,8.8371
B36_2,9.15
B60_1,9.255
B60_2,9.5765
M9exp_1,12.5797
M9exp_2,12.3851
M9exp_3,12.4104
M9tran_1,12.7919
M9tran_2,12.736
M9tran_3,12.7723
M9stat_1,10.1448
M9stat_2,10.3743
M9stat_3,10.1747
M+G_1,11.7778
M+G_2,11.1729
M+G_3,10.8985
Glu_1,11.3473
Glu_2,10.7375
Glu_3,11.1424
Fru_1,11.1508
Fru_2,11.3616
Fru_3,10.8206
Mal_1,10.7203
Mal_2,10.9681
Mal_3,11.3185
G+S_2,10.5901
G+S_3,11.0852
Pyr_1,10.541
Pyr_2,10.7949
