sample,BSU29690
LBexp_1,11.6876
LBexp_2,11.7292
LBexp_3,11.2508
LBtran_1,13.0651
LBtran_2,12.3019
LBtran_3,12.1541
LBstat_1,14.3084
LBstat_2,13.6336
LBstat_3,13.1186
LBGexp_1,9.6192
LBGexp_2,9.5953
LBGexp_3,9.8588
LBGtran_2,10.2443
LBGtran_3,10.9293
LBGstat_1,9.9173
LBGstat_2,9.9827
LBGstat_3,9.9243
S0_1,11.8328
S0_2,11.8011
S0_3,12.1753
S1_1,13.1102
S1_2,13.2037
S1_3,13.4286
S2_1,13.8386
S2_2,13.4274
S2_3,13.6423
S3_1,12.5806
S3_2,12.5801
S4_1,12.9171
S4_2,12.8603
S4_3,11.7075
S5_1,12.779000000000002
S5_2,12.9239
S5_3,13.2142
S6_1,13.3584
S6_2,11.3699
S6_3,13.616
S6/t_1,12.9783
S6/t_2,10.4623
S6_4,12.4681
S6_5,13.1403
S6_6,13.0363
S7_4,12.9841
S7_5,12.7866
S7_6,12.7134
S8_4,12.2919
S8_5,11.5307
G135_1,9.9563
G135_3,8.3207
G150_1,11.3133
G150_2,10.2763
G150_3,11.7517
G180_1,9.5756
G180_2,9.8857
G180_3,9.034
C30_1,10.0736
C30_2,10.298
C90_1,9.8191
C90_2,9.9182
BI_1,12.9929
BI_2,13.0156
BC_2,14.0811
BC/t_1,13.5225
BC/t_2,13.9008
BC_1,13.6891
Sw_1,13.3024
Sw_2,13.8014
BT_1,11.6064
BT_2,10.9891
B36_1,11.4268
B36_2,11.2549
B60_1,12.6423
B60_2,12.6158
M9exp_1,11.5911
M9exp_2,11.1666
M9exp_3,11.0636
M9tran_1,12.4861
M9tran_2,12.4229
M9tran_3,12.3187
M9stat_1,12.3542
M9stat_2,12.4813
M9stat_3,12.3385
M+G_1,11.3704
M+G_2,10.8136
M+G_3,10.9162
Glu_1,12.1751
Glu_2,11.9423
Glu_3,11.9681
Fru_1,12.4758
Fru_2,12.3596
Fru_3,11.9957
Mal_1,12.1671
Mal_2,12.5325
Mal_3,13.3372
G+S_2,12.6802
G+S_3,13.1599
Pyr_1,12.1055
Pyr_2,12.2763
Pyr_3,12.3224
Gly_1,10.865
Gly_2,11.4604
Gly_3,10.1913
Glucon_1,12.0206
Glucon_2,12.5918
Glucon_3,12.1298
aero_1,10.9956
aero_2,9.8695
aero_3,11.1842
nit_1,11.9536
nit_2,12.5942
nit_3,11.8984
ferm_1,12.5801
ferm_2,12.3812
ferm_3,12.4139
T-5.40H_1,12.334
T-4.40H_1,11.7064
T-3.40H_1,11.8428
T-2.40H_1,11.8072
T-1.40H_1,11.7786
T-1.10H_1,11.9331
T-0.40H_1,11.7754
T0.0H_1,12.6657
T0.30H_1,13.5046
T1.0H_1,13.6516
T1.30H_1,13.4961
T2.0H_1,13.3171
T2.30H_1,14.0182
T3.0H_1,13.2909
T3.30H_1,13.4831
T4.0H_1,13.2284
T5.0H_1,12.2489
HPh_1,10.6889
HPh_2,10.4129
HPh_3,10.3877
LPh_1,10.4935
LPh_2,10.8396
LPh_3,10.508
LPhT_1,10.6204
LPhT_2,10.6326
LPhT_3,11.0757
SMMPr_1,11.6841
SMMPr_2,11.8235
SMMPr_3,12.0962
HiTm_1,9.814
HiTm_2,12.1735
HiTm_3,11.7308
LoTm_1,10.8351
LoTm_2,10.6303
LoTm_3,10.6589
HiOs_1,12.1269
HiOs_2,11.7855
HiOs_3,12.0432
BMM_1,11.0906
BMM_2,10.8473
BMM_3,11.0233
Heat_1,12.3535
Heat_2,12.0232
Heat_3,11.9303
Cold_1,10.825
Cold_2,10.2669
Cold_3,9.8026
