,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,0.9877859725000002,0.103392849489182,2.0,0.0,1.0608957575000009,1.0,0.9146761874999996,,,,
1,ALE__GalactoseA6,0.3047689724999998,0.06450562519491218,2.0,2.0,0.3503813375,3.0,0.2591566074999996,,,,
2,ALE__GalactoseA8,0.7962207925000007,0.03465823783909437,2.0,4.0,0.8207278675000005,5.0,0.7717137175000008,,,,
3,ALE__IL_Control,3.469446951953614e-17,0.22111605283882496,4.0,6.0,0.0989769374999998,7.0,0.2576790474999999,8.0,-0.2369805925000001,9.0,-0.1196753924999995
4,ALE__IL_TEOH_OAc,-0.0816407925,0.35732228387913284,2.0,10.0,0.1710242174999994,11.0,-0.3343058024999994,,,,
5,ALE__IL_TEA_HS,0.2216164725000009,0.012478645707786161,2.0,12.0,0.2304402075000009,13.0,0.2127927375000009,,,,
6,ALE__IL_Mixed,-0.1507339244999999,0.2956264139473051,2.0,14.0,-0.3597733665000007,15.0,0.0583055175000009,,,,
7,ALE__IL_PP5350,-0.4857580349999999,0.024581760439114177,2.0,16.0,-0.4683761054999991,17.0,-0.5031399645000008,,,,
8,ALE__IL_T8,-0.2076537025,0.18333624206299187,2.0,18.0,-0.0780154025000001,19.0,-0.3372920024999999,,,,
9,ALE__IL_T9,-0.1263382924999998,0.02940117469261788,2.0,20.0,-0.1471280625000002,21.0,-0.1055485224999994,,,,
10,ALE__IL_Control2,-0.30599367750000006,0.03960454876844297,2.0,22.0,-0.3339983224999994,23.0,-0.2779890325000007,,,,
11,ALE__IL_Glc+Ace,-0.2146854924999992,0.06121112277748235,2.0,24.0,-0.1714026924999991,25.0,-0.2579682924999993,,,,
12,ALE__XyloseA1,0.30624372750000006,0.09482854893214525,2.0,26.0,0.2391898174999998,27.0,0.3732976375000003,,,,
13,ALE__XyloseA2,0.2985290274999999,0.033942157872854886,2.0,28.0,0.2745282974999998,29.0,0.3225297574999999,,,,
14,ALE__XyloseA3,0.38123512750000005,0.02350213637056817,2.0,30.0,0.3646166075000003,31.0,0.3978536474999998,,,,
15,ALE__XyloseA4,-0.012038012499999699,0.06466917192233167,2.0,32.0,0.0336899974999997,33.0,-0.0577660224999991,,,,
16,Aromatic__Coumarate,0.22093735066666476,0.045955781312996075,3.0,34.0,0.2653432563333311,35.0,0.2238942963333308,36.0,0.1735744993333323,,
17,Aromatic__Coumarate+ferulate,-0.1572726586666686,0.12674216785086959,3.0,37.0,-0.1257036756666689,38.0,-0.2968154896666686,39.0,-0.0492988106666683,,
18,Aromatic__Ferulate,0.13752081133333147,0.17903762282415403,3.0,40.0,0.0192435613333312,41.0,0.0498182313333313,42.0,0.3435006413333319,,
19,Aromatic__Glucose,-1.1934897514720433e-15,0.15019782697341588,3.0,43.0,0.1375208593333319,44.0,0.0227567663333321,45.0,-0.1602776256666676,,
20,Bioreactor1__24h,9.020562075079397e-16,0.09701463318579272,2.0,46.0,-0.0685997049999986,47.0,0.0685997050000004,,,,
21,Bioreactor2__S_0min,-5.736152293896642e-16,0.40538607642683183,3.0,48.0,-0.1379691573333339,60.0,0.4563619846666658,72.0,-0.3183928273333336,,
