,new_3602548_3602655
M9exp_1,10.774
M9exp_2,10.1794
M9exp_3,9.9014
M9tran_1,10.7759
M9tran_2,11.0031
M9tran_3,10.7192
M9stat_1,11.7086
M9stat_2,11.2774
M9stat_3,11.0421
MG-0.1_1,9.7925
MG-0.1_2,8.9143
MG-0.1_3,9.6697
MG-0.2_2,8.9095
MG-0.2_3,9.2969
MG+5_1,9.8835
MG+5_2,9.2952
MG+5_3,9.5694
MG+10_1,10.0774
MG+10_2,9.3099
MG+10_3,9.2413
MG+15_1,9.4951
MG+15_2,10.0417
MG+15_3,9.426
MG+25_1,9.8589
MG+25_2,9.1829
MG+25_3,9.038
MG+45_1,9.9151
MG+45_2,8.825
MG+45_3,9.4924
MG+60_2,9.0795
MG+60_3,9.7198
MG+90_2,9.1985
MG+90_3,9.4513
MG+120_1,10.66
MG+120_2,10.58
MG+120_3,10.0027
MG+150_1,10.7094
MG+150_3,10.4186
GM-0.1_1,10.1631
GM-0.1_2,10.0517
GM-0.1_3,10.702
GM-0.2_1,10.2568
GM-0.2_2,10.2683
GM-0.2_3,10.7026
GM+5_1,9.9965
GM+5_2,9.8787
GM+5_3,10.9601
GM+10_2,9.8724
GM+10_3,10.0152
GM+15_1,10.4124
GM+15_2,9.7359
GM+15_3,10.5676
GM+25_1,10.7496
GM+25_2,10.2936
GM+25_3,10.7672
GM+45_1,10.51
GM+45_2,9.2412
GM+45_3,10.8623
GM+60_1,10.1455
GM+60_2,9.649
GM+60_3,10.3192
GM+90_1,10.5412
GM+90_2,10.496
GM+90_3,10.2602
GM+120_1,10.0265
GM+120_3,10.9124
GM+150_1,10.4999
GM+150_2,10.6729
GM+150_3,10.7728
BT_1,9.6699
BT_2,9.5548
B36_1,9.6004
B36_2,10.086
B60_1,10.8567
B60_2,12.1649
S0_1,9.3401
S0_2,9.245
S0_3,9.5409
S1_1,11.2329
S1_2,11.0515
S1_3,11.3637
S2_1,11.3899
S2_2,11.1421
S2_3,11.1347
S3_1,11.8401
S3_2,12.0359
S4_1,12.6962
S4_2,12.3089
S4_3,11.8199
S5_1,12.189
S5_2,12.5618
S5_3,12.6567
S6_1,12.2201
S6_2,8.8994
S6_3,12.3756
S6/t_1,12.0027
S6/t_2,8.396
S6_4,11.4129
S6_5,12.0135
S6_6,12.1538
S7_4,11.8506
S7_5,11.6423
S7_6,11.7709
S8_4,11.4713
S8_5,10.5088
G135_1,8.0043
G135_3,7.5076
G150_1,8.0434
G150_2,8.323
G150_3,8.1974
G180_1,7.8772
G180_2,7.8077
G180_3,7.4709
T-5.40H_1,11.8367
T-4.40H_1,11.4412
T-3.40H_1,11.4009
T-2.40H_1,11.4486
T-1.40H_1,11.2996
T-1.10H_1,11.043
T-0.40H_1,11.3947
T0.0H_1,11.2126
T0.30H_1,10.7246
T1.0H_1,11.4514
T1.30H_1,11.8144
T2.0H_1,11.9469
T2.30H_1,12.8786
T3.0H_1,12.6155
T3.30H_1,12.9795
T4.0H_1,13.182
T5.0H_1,12.6308
LBexp_1,8.5033
LBexp_2,9.8469
LBexp_3,8.5933
LBtran_1,10.3211
LBtran_2,9.9076
LBtran_3,9.6595
LBstat_1,10.9764
LBstat_2,10.2617
LBstat_3,10.382
LBGexp_1,8.8556
LBGexp_2,9.0963
LBGexp_3,9.1116
LBGtran_2,9.3326
LBGtran_3,8.8526
LBGstat_1,7.7629
LBGstat_2,7.6313
LBGstat_3,8.6714
Mt0_1,9.1221
Mt0_3,7.9460000000000015
M0t45_1,9.9468
M0t45_2,9.638
M0t45_3,10.0647
M0t90_1,10.2554
M0t90_2,11.5145
M0t90_3,10.3985
M40t45_1,8.8426
M40t45_2,9.9345
M40t45_3,10.2865
M40t90_1,10.0906
M40t90_2,11.6094
M40t90_3,10.7209
dia0_1,8.5055
dia0_2,9.5423
dia0_3,10.088
dia5_1,8.5182
dia5_2,9.6905
dia5_3,9.4845
dia15_1,10.0879
dia15_2,9.8073
dia15_3,9.8758
C30_1,9.7054
C30_2,9.9183
C90_1,9.4024
C90_2,9.1693
SMM_1,10.154
SMM_2,10.4429
SMM_3,10.5362
Salt_1,11.2514
Salt_2,11.1993
Salt_3,11.2229
M+G_1,10.0052
M+G_2,10.1782
M+G_3,9.7517
Glu_1,10.428
Glu_2,9.6698
Glu_3,10.1239
Fru_1,9.1234
Fru_2,10.8257
Fru_3,10.0631
Mal_1,8.1531
Mal_2,9.6844
Mal_3,9.3042
G+S_2,10.1144
G+S_3,10.7766
Pyr_1,11.269
Pyr_2,11.2744
Pyr_3,11.2485
Gly_1,8.8784
Gly_2,9.455
Gly_3,8.4903
Glucon_1,10.2927
Glucon_2,10.0968
Glucon_3,9.899
BI_1,9.3668
BI_2,9.7061
BC_2,12.0457
BC/t_1,11.4625
BC/t_2,11.923
BC_1,11.5188
Sw_1,9.6658
Sw_2,10.4168
BMM_1,9.9043
BMM_2,9.4427
BMM_3,9.9805
Heat_1,10.9715
Heat_2,10.7333
Heat_3,10.7145
Cold_1,10.1504
Cold_2,9.8725
Cold_3,10.0725
Etha_1,8.7598
Etha_2,9.3831
Etha_3,8.8199
SMMPr_1,10.6486
SMMPr_2,10.6459
SMMPr_3,10.841
HiTm_1,8.0519
HiTm_2,9.7792
HiTm_3,10.7609
LoTm_1,11.6813
LoTm_2,11.5204
LoTm_3,11.6278
HiOs_1,11.1109
HiOs_2,11.015999999999998
HiOs_3,11.1061
Oxctl_1,8.8663
Oxctl_2,9.3075
Oxctl_3,9.3562
Diami_1,8.7908
Diami_2,9.1611
Diami_3,9.4158
Paraq_1,8.9098
Paraq_2,9.4841
Paraq_3,8.9102
H2O2_1,9.2415
H2O2_2,8.9675
H2O2_3,9.3435
HPh_1,9.8535
HPh_2,9.3504
HPh_3,9.6615
LPh_1,9.354
LPh_2,9.7356
LPh_3,9.2496
LPhT_1,11.2763
LPhT_2,10.9787
LPhT_3,11.3154
aero_1,9.9649
aero_2,9.5726
aero_3,9.8544
nit_1,10.9341
nit_2,10.9561
nit_3,10.9197
ferm_1,11.3192
ferm_2,10.0421
ferm_3,10.9007
