,new_3372716_3373742
LBexp_1,6.7758
LBexp_2,6.6353
LBexp_3,6.9101
LBtran_1,7.037
LBtran_2,6.8277
LBtran_3,7.0189
LBstat_1,6.8878
LBstat_2,7.2002
LBstat_3,7.3604
LBGexp_1,6.7889
LBGexp_2,6.747
LBGexp_3,6.9395
LBGtran_2,7.3166
LBGtran_3,7.3297
LBGstat_1,7.0737
LBGstat_2,7.166
LBGstat_3,7.5857
S0_1,6.4706
S0_2,6.746
S0_3,6.9577
S1_1,6.672
S1_2,6.6767
S1_3,6.3915
S2_1,7.3365
S2_2,6.7929
S2_3,6.6774000000000004
S3_1,8.9153
S3_2,8.9298
S4_1,11.9849
S4_2,11.8159
S4_3,11.1661
S5_1,12.6027
S5_2,12.0033
S5_3,12.4933
S6_1,10.9398
S6_2,8.8665
S6_3,9.5212
S6/t_1,10.8532
S6/t_2,9.6146
S6_4,10.3742
S6_5,11.1535
S6_6,11.0931
S7_4,10.9992
S7_5,11.1417
S7_6,11.2635
S8_4,10.8541
S8_5,11.2279
G135_1,6.9743
G135_3,7.2787
G150_1,7.1406
G150_2,6.6342
G150_3,7.2106
G180_1,7.0044
G180_2,6.7561
G180_3,6.8907
C30_1,7.7518
C30_2,7.7465
C90_1,7.2176
C90_2,6.45
BI_1,7.1249
BI_2,7.2376
BC_2,7.5024
BC/t_1,7.9677
BC/t_2,9.2527
BC_1,7.2565
Sw_1,6.4706
Sw_2,6.3276
BT_1,9.3547
BT_2,8.742
B36_1,8.2872
B36_2,8.4686
B60_1,8.173
B60_2,8.3284
M9exp_1,6.8907
M9exp_2,6.9719999999999995
M9exp_3,6.7715
M9tran_1,7.0866
M9tran_2,7.1964
M9tran_3,6.9299
M9stat_1,8.0284
M9stat_2,7.7725
M9stat_3,7.541
M+G_1,7.5608
M+G_2,6.9932
M+G_3,7.0023
Glu_1,6.9442
Glu_2,6.9335
Glu_3,7.0553
Fru_1,6.8067
Fru_2,7.2502
Fru_3,7.1963
Mal_1,6.7718
Mal_2,7.169
Mal_3,6.9045000000000005
G+S_2,9.4477
G+S_3,9.719100000000001
Pyr_1,9.3958
Pyr_2,10.0142
Pyr_3,9.772
Gly_1,7.5402000000000005
Gly_2,7.4503
Gly_3,7.8302
Glucon_1,8.066
Glucon_2,7.9771
Glucon_3,8.1126
aero_1,7.7639
aero_2,7.1927
aero_3,7.8182
nit_1,11.3146
nit_2,9.9517
nit_3,11.2422
ferm_1,10.644400000000001
ferm_2,9.2508
ferm_3,11.8351
T-5.40H_1,7.9841
T-4.40H_1,7.5012
T-3.40H_1,7.1434
T-2.40H_1,7.0264
T-1.40H_1,6.8907
T-1.10H_1,6.6232
T-0.40H_1,6.6359
T0.0H_1,6.602
T0.30H_1,7.7414000000000005
T1.0H_1,7.2894
T1.30H_1,7.7114
T2.0H_1,7.8877
T2.30H_1,7.5477
T3.0H_1,7.4521
T3.30H_1,8.0529
T4.0H_1,8.4903
T5.0H_1,9.4604
HPh_1,7.3173
HPh_2,6.8334
HPh_3,7.4068
LPh_1,7.1194
LPh_2,6.769
LPh_3,7.2967
LPhT_1,7.4498
LPhT_2,7.0055
LPhT_3,7.1998
SMMPr_1,8.1031
SMMPr_2,7.864
SMMPr_3,7.6651
HiTm_1,7.2063
HiTm_2,6.9811
HiTm_3,7.0983
LoTm_1,9.5147
LoTm_2,9.4135
LoTm_3,10.1781
HiOs_1,7.3535
HiOs_2,7.6034
HiOs_3,7.4
BMM_1,6.5554
BMM_2,6.6633
BMM_3,6.9354
Heat_1,7.2279
