,A,flhD
ica__wt_glc__4,14.752036985755792,1.939806727
ica__arg_sbt__1,10.242424385898437,2.228382359
ica__arg_sbt__2,11.199475885705144,2.365644629
ica__cytd_rib__1,11.413429032465467,2.1363012319999983
ica__cytd_rib__2,10.610355570759396,2.1241131330000003
ica__gth__1,2.73419471615051,-1.235841635
ica__gth__2,2.782175511551758,-1.6950641130000004
ica__leu_glcr__1,13.74518746347239,3.1016010129999985
ica__leu_glcr__2,14.16195420536856,3.088069511
ica__met_glc__1,14.2550441400246,2.112304418
ica__met_glc__2,14.3701695658951,2.1739162069999995
ica__no3_anaero__1,4.660584972772418,0.23812283
ica__no3_anaero__2,3.211586423579844,0.5970062359999995
ica__phe_acgam__1,13.149960775531156,2.5182135469999998
ica__phe_acgam__2,13.573153796952836,2.4581197700000006
ica__thm_gal__1,12.863856427271164,2.983540182
ica__thm_gal__2,13.205125374978197,2.897956227999998
ica__tyr_glcn__1,16.873772822827938,2.668535432
ica__tyr_glcn__2,16.570413079101243,2.720000285
ica__ura_pyr__1,12.12628231931298,2.408677533
ica__ura_pyr__2,11.106534207705272,2.4853785609999983
ica__wt_glc__5,14.4648368508099,2.2160848349999998
ica__wt_glc__6,14.097395419704776,2.359986828
ica__bw_delpurR_cytd__1,15.377658619180464,2.542113171
ica__bw_delpurR_cytd__2,16.699590758239985,2.38325798
ica__ade_glc__1,16.526987937591766,2.3067383280000002
ica__ade_glc__2,15.32288353886687,2.701235821
ytf__wt_glc__1,-0.4510718170331209,-0.1791785810000004
ytf__wt_glc__2,-0.3785029122445408,0.2166354969999995
ytf__delyafC__1,0.4518869832191784,0.6462943140000013
ytf__delyafC__2,1.2273084276242476,0.207179343
ytf__delyeiE__1,-0.071291555047148,0.7145605869999994
ytf__delyeiE__2,0.2880457852852525,0.1809577149999999
ytf__delyiaJ__1,0.6749776689364374,0.03941554599999897
ytf__delyiaJ__2,0.7552900285550699,0.020599499000000243
ytf__delyieP__1,0.6620863154064314,0.30111161599999914
ytf__delyieP__2,0.2169308924384397,-0.17591160100000014
ytf__wt_ph5__1,1.176927940315471,-0.6720517290000005
ytf__wt_ph5__2,2.311441686482121,-0.3388839020000001
ytf__wt_ph8__1,0.263373943697482,-0.0426807690000004
ytf__wt_ph8__2,0.7863501969487985,-0.1075430190000004
ytf__delybaO__1,0.3235784601502759,0.44578902399999976
ytf__delybaO__2,0.1148125780602968,0.8256202740000003
ytf__delybaQ__1,0.6840295584244607,0.2718556730000001
ytf__delybaQ__2,1.1947401238337478,0.041616233000000065
ytf__delybiH__1,-0.485018946818575,-0.8676692409999998
ytf__delybiH__2,0.8639681159078109,-0.2911659980000003
ytf__delydcI_ph5__1,1.6084969608849429,-0.1748897490000001
ytf__delydcI_ph5__2,1.2907160997568732,-0.26320424300000056
ytf__delydcI_ph8__1,1.2157866114324647,-0.3862446799999999
ytf__delydcI_ph8__2,1.0626553740094784,-0.1893504470000007
ytf__delyddM__1,0.2333807940511259,-0.25641209499999995
ytf__delyddM__2,1.137475439877305,-0.3664386989999997
ytf__delyheO__1,0.6345539218934606,0.3182700790000013
ytf__delyheO__2,-0.6299482127549898,0.6635284329999998
fps__bw_glc__1,0.4364036662693272,0.4771801519999999
fps__bw_glc__2,0.3120059536691671,0.5877181809999996
fps__fps_thrA_ale1__1,3.594917219432071,1.8396299769999995
fps__fps_thrA_ale1__2,3.020097976502527,2.006337585999999
fps__fps_thrA_ale2__1,1.9251855192008225,1.9415307859999995
fps__fps_thrA_ale2__2,1.7063724356453105,1.976282254
fps__fps_serB_ale1__1,7.150268475730723,2.8678245339999995
fps__fps_serB_ale1__2,6.225232854844124,2.725414106
fps__fps_serB_ale4__1,4.867106721286921,0.7513014980000001
fps__fps_serB_ale4__2,4.546858746891373,1.0133175000000003
fps__fps_ptsI_ale1__1,0.3471852417022549,0.6352140400000001
fps__fps_ptsI_ale1__2,-0.7481507150926875,0.7771676520000002
fps__fps_ptsI_ale3__1,0.9875178197266636,0.7394757849999998
fps__fps_ptsI_ale3__2,0.5163127450151631,0.6886624299999999
pal__lyx_ale2_f6__1,0.6052262358263389,0.3691871490000001
pal__lyx_ale2__1,2.66956685832605,0.875393613
pal__lyx_ale2__2,3.1366102881882467,1.1054015430000002
pal__lyx_ale4__1,4.151158703865542,1.1095174619999997
pal__lyx_ale4__2,3.679510467107519,0.990241299
pal__5drib_ale10_f18__1,0.0501822472902203,0.3780356559999989
pal__5drib_ale10_f18__2,0.7085070882975688,0.24710022899999995
pal__5drib_ale10__1,1.341498536713969,0.4064507260000001
pal__arab_ale14_f9__1,1.184964586244989,0.557206409
pal__arab_ale14_f9__2,1.3622030276590444,0.4793171250000006
pal__arab_ale14__1,0.443140753025034,0.3886481509999991
pal__arab_ale14__2,1.047662682182421,0.5378354759999997
pal__arab_ale16__1,1.3185686661811749,0.8665986019999998
pal__arab_ale16__2,2.1539987752101384,0.8679325139999996
pal__tartr_ale26_f10__1,1.2725173960445508,-0.910311697
pal__tartr_ale26_f10__2,1.3593137026552669,-0.2603467469999998
pal__tartr_ale26__1,0.9919300888447244,-0.10033538199999993
pal__tartr_ale26__2,0.1554921409129541,-0.012420493000000477
pal__tartr_ale28_f10__1,1.3420888741005723,0.1498858519999997
pal__tartr_ale28_f10__2,2.244517820536448,-0.22147469899999986
pal__tartr_ale28__1,1.3557803312037453,0.5750681150000005
pal__tartr_ale28__2,2.944267121761685,0.5304331750000006
efeU__delmenFentC_citr__1,-0.6685436257314892,0.0604029989999999
efeU__delmenFentC_citr__2,-0.8689965186391211,-0.4731193540000005
efeU__delmenFentC__1,1.9519165214511165,-0.636412612
efeU__delmenFentC__2,1.5601714239363134,-0.7587817750000001
efeU__menFentC_ale39__1,-0.4030228100809044,-0.2228819470000003
efeU__menFentC_ale39__2,-0.3147719458412046,-0.23846638300000045
efeU__menFentC_ale29__1,0.9319441362376892,-1.278895746
efeU__menFentC_ale29__2,1.2126783750435994,-1.3482448430000007
efeU__menFentC_ale30__1,1.5686422995786549,0.936396695
efeU__menFentC_ale30__2,0.6092752239451378,0.2837254019999982
efeU__menFentCubiC_ale36__1,1.947481357986696,-1.1982777120000003
efeU__menFentCubiC_ale36__2,2.242056998063631,-0.77902878
efeU__menFentCubiC_ale37__1,1.965320619895591,-0.9361329690000001
efeU__menFentCubiC_ale37__2,1.5791426429012794,-1.0344128
efeU__menFentCubiC_ale38__1,0.6097427760760885,-0.1758439909999998
efeU__menFentCubiC_ale38__2,1.7590900602754056,-0.2864418430000004
misc2__salc_glc__1,2.664694080025742,0.3014325360000001
misc2__salc_glc__2,3.027922522171086,-0.06903392700000044
misc2__dbcn_glc__1,11.101834244187716,1.4634377109999999
misc2__dbcn_glc__2,9.564386472397995,1.381185671999999
misc2__tyr_glc__1,14.199598155329715,2.1166893239999998
misc2__tyr_glc__2,13.968714064953756,1.9427932940000008
misc2__arg_cytd__1,11.504473743075325,1.780998534
misc2__arg_cytd__2,11.879449469740758,1.5572330819999998
misc2__delyheO_pyr__1,-0.5328218699920864,0.5170173169999996
misc2__delyheO_pyr__2,-0.0369849810796849,0.466391464
misc2__dellon_glc__1,7.346392916703474,-1.0401836070000003
misc2__dellon_glc__2,7.5127829047994945,-1.2351895090000005
nquinone__delubiC__1,11.00375146234258,2.081093682
nquinone__delubiC__2,9.664351596122591,2.067243949
nquinone__ubiC_ale1__1,5.542937351101414,2.016187239
nquinone__ubiC_ale1__2,5.177551222548032,2.130172704
nquinone__ubiC_ale2__1,1.896503039071069,1.6017845400000006
nquinone__ubiC_ale2__2,2.1198330143776203,1.685121228
nquinone__ubiC_ale3__1,11.650062592392958,2.078965756
nquinone__ubiC_ale3__2,11.654306091581388,1.758260925
nquinone__ubiC_ale4__1,2.1903833387065728,1.7452232529999998
nquinone__ubiC_ale4__2,2.271507193574974,1.5883818729999994
nquinone__delpdhR__1,15.856290265733328,2.4875206709999995
nquinone__delpdhR__2,15.255232271255036,2.7424342850000007
quinone__glu_ale4__1,8.365881040271635,1.2832809909999991
quinone__glu_ale4__2,6.156467968599722,0.6286751919999993
quinone__delmenF__1,0.4523681134947498,0.4944116139999997
quinone__delmenF__2,0.9679506783395136,0.3455997599999998
quinone__menF_ale5__1,-0.5073237589157559,-0.6176653880000007
quinone__menF_ale5__2,-0.2981056732890293,-0.942877836
quinone__menF_ale6__1,-0.085643434477281,-0.34196556500000064
quinone__menF_ale6__2,-0.5184856638609521,-0.3764411180000007
quinone__menF_ale7__1,0.8054451921345576,-0.1763298130000006
quinone__menF_ale7__2,0.3880435803825579,-0.16320206800000034
quinone__menF_ale8__1,-0.686845655779908,0.03713684399999995
quinone__menF_ale8__2,-0.2434683951943693,-0.20109044199999992
quinone__delmenFubiC__1,2.0736080362095213,-0.3961717980000001
quinone__delmenFubiC__2,1.46290262491518,-0.13863031899999978
quinone__menFubiC_ale1__1,-0.4926717851424709,-0.7480392809999996
quinone__menFubiC_ale1__2,-0.2246339789505958,-0.9295279079999998
quinone__menFubiC_ale2__1,1.4899759326757698,-1.1160407350000003
quinone__menFubiC_ale2__2,0.6528716351206802,-0.7253804170000002
quinone__menFubiC_ale3__1,0.3612036467969249,0.2449132919999997
quinone__menFubiC_ale3__2,0.6673913475476501,0.7773546179999995
quinone__menFubiC_ale4__1,0.4109838967847072,-0.8971376040000001
quinone__menFubiC_ale4__2,0.2155260449594507,-1.0997910680000018
oxyR__wt_glc__1,13.26327387288305,2.2446312369999983
oxyR__wt_glc__2,13.678120031919825,2.173552000999999
oxyR__wt_h2o2__1,13.267728906794495,2.170221131999998
oxyR__wt_h2o2__2,12.024685841159323,1.7986536639999997
oxyR__glu_ale4__1,1.9922300586967967,0.9246019179999996
oxyR__glu_ale4__2,1.349429275991852,0.8930760879999999
oxyR__glu_ale4_h2o2__1,2.97198132174128,1.059471857
oxyR__glu_ale4_h2o2__2,0.4199687370843284,0.7125101410000001
oxyR__oxyR_ale17__1,-0.0708882814446628,1.3684850880000001
oxyR__oxyR_ale17__2,-0.264020620284851,1.1058613800000003
oxyR__oxyR_ale17_h2o2__1,1.4237429219044844,1.7139999579999996
oxyR__oxyR_ale17_h2o2__2,2.7369586648323025,1.5262065189999996
oxyR__oxyR_ale18__1,12.39707126171158,2.001790782
oxyR__oxyR_ale18__2,12.971303169017409,2.136277352
oxyR__oxyR_ale18_h2o2__1,7.0642241099815895,1.3117550590000002
oxyR__oxyR_ale18_h2o2__2,8.265786802454969,1.5176191459999997
oxyR__oxyR_ale19__1,9.252925002765895,2.06372208
oxyR__oxyR_ale19__2,9.362027090521131,1.91510892
oxyR__oxyR_ale19_h2o2__1,10.7209572516915,1.969568062
oxyR__oxyR_ale19_h2o2__2,11.152055506373276,1.911255718
oxyR__oxyR_ale20__1,1.3179526872190053,0.9457226829999996
oxyR__oxyR_ale20__2,1.961585919589116,1.224572364
oxyR__oxyR_ale20_h2o2__1,0.3470313243512534,1.1737349019999996
oxyR__oxyR_ale20_h2o2__2,0.2527301289388596,0.9881425039999998
svns_pgi__BmePgi24_15__1,0.3988528992075589,0.21844016399999955
svns_pgi__BmePgi24_15__2,0.5083861189818238,0.189098175999999
svns_pgi__BmePgi24_26__1,0.6380297318358666,0.3837082379999997
svns_pgi__BmePgi24_26__2,0.7797770854517758,0.21180419900000125
svns_pgi__BmePgi24_41__1,0.967397510806572,0.20384786599999935
svns_pgi__BmePgi24_41__2,0.7901671147290831,0.3745447930000001
svns_pgi__BmePgi24_52__1,0.5995620032038796,0.177850705
svns_pgi__BmePgi24_52__2,0.2157431394896632,0.1291830419999993
svns_pgi__PaePgi2_34__1,1.569827825601826,-1.7519751150000005
svns_pgi__PaePgi2_34__2,0.8064528791685553,-1.5200819350000003
svns_pgi__PaePgi2_63__1,0.9170443570009736,-1.607542393
svns_pgi__PaePgi2_63__2,0.9422808722704872,-1.618147066
svns_pgi__PaePgi24_54__1,1.6304066645580786,-1.4771122510000003
svns_pgi__PaePgi24_54__2,2.051052606793039,-1.8506361119999999
svns_pgi__PaePgi24_90__1,1.163843734441128,-1.906391237
svns_pgi__PaePgi24_90__2,1.450412140872321,-1.977305699
abx_media__m9_ctrl__1,2.7123171865115,-0.10056526700000036
abx_media__m9_ctrl__2,2.225558423526778,0.20692513599999884
abx_media__rpmi_ctrl__1,12.137355857740635,2.069147764
abx_media__rpmi_ctrl__2,11.833221692697728,1.94828184
abx_media__camhb_ctrl__1,3.702243803601892,0.8445057459999994
abx_media__camhb_ctrl__2,4.712894643377513,0.6074500839999999
abx_media__m9_mero__1,2.61855898456512,-0.8445479540000003
abx_media__m9_mero__2,4.601284057323567,-0.09930185199999997
abx_media__rpmi_mero__1,10.847759913630163,1.9718321529999996
abx_media__rpmi_mero__2,10.687412538372612,2.039810244
abx_media__camhb_mero__1,3.9497377217223626,-1.5602503800000005
abx_media__camhb_mero__2,4.212312978185295,-0.8655757280000005
abx_media__m9_trisulf__1,4.790373616099691,-1.2564389040000004
abx_media__m9_trisulf__2,3.8047189860048105,-1.0131378590000004
abx_media__rpmi_trisulf__1,2.184541789724218,-1.5661685390000004
abx_media__rpmi_trisulf__2,1.846139996546212,-2.119980255
abx_media__camhb_trisulf__1,2.2535210585630896,-2.443539889
abx_media__camhb_trisulf__2,2.553325963744746,-1.979469816
abx_media__m9_cef__1,3.8125087313822497,0.2605967479999993
abx_media__m9_cef__2,2.9990011830006047,-0.0277828229999999
abx_media__rpmi_cef__1,6.607961231799592,0.01835336099999907
abx_media__rpmi_cef__2,6.519774324665253,0.4774212219999994
abx_media__camhb_cef__1,5.630086088059905,-1.78003305
abx_media__camhb_cef__2,6.035600353065616,-1.5987549800000005
abx_media__m9_cipro__1,6.52392240945961,-0.6826338920000001
abx_media__m9_cipro__2,6.593756860891616,-0.7594989980000006
abx_media__rpmi_cipro__1,7.324770273720609,-0.5766868690000004
abx_media__rpmi_cipro__2,7.837933250308035,-0.7895004750000005
abx_media__camhb_cipro__1,4.372804083132235,-1.7628797130000002
abx_media__camhb_cipro__2,4.662496384592995,-1.5863391119999999
hot_tale__42c_ale3_30c__1,15.334945916484164,2.237680585000001
hot_tale__42c_ale3_30c__2,14.541704538705009,2.3066041509999984
hot_tale__42c_ale3_37c__1,13.551362310868337,2.395374984
hot_tale__42c_ale3_37c__2,13.201044591430096,2.488447088
hot_tale__42c_ale3_44c__1,4.522318449121538,1.860880642
hot_tale__42c_ale3_44c__2,4.556891219487683,1.3698015919999982
hot_tale__hot_ale3_mid_30c__1,9.935633958090008,2.0208536839999995
hot_tale__hot_ale3_mid_30c__2,14.905571191126548,2.4783461140000003
hot_tale__hot_ale3_mid_37c__1,13.83649742203538,2.650846735000001
hot_tale__hot_ale3_mid_37c__2,15.01942831257997,2.6458565379999994
hot_tale__hot_ale3_mid_44c__1,8.864314781886815,2.4372964250000004
hot_tale__hot_ale3_mid_44c__2,6.324951751057878,2.7826208739999996
hot_tale__hot_ale3_30c__1,14.1801620361521,2.292695495
hot_tale__hot_ale3_30c__2,14.589010814146429,2.218483095
hot_tale__hot_ale3_37c__1,13.50949286854764,2.1568015219999994
hot_tale__hot_ale3_37c__2,13.785942445519268,2.1142319119999984
hot_tale__hot_ale3_44c__1,4.401444291152472,2.191115108
hot_tale__hot_ale3_44c__2,2.4004541332207245,2.135317868
hot_tale__hot_ale4_30c__1,15.149969438590515,1.399905598
hot_tale__hot_ale4_30c__2,14.923957430746434,1.4244119690000012
hot_tale__hot_ale4_37c__1,16.29129547833242,2.140272454
hot_tale__hot_ale4_37c__2,16.32377329656264,2.339581884
hot_tale__hot_ale4_44c__1,1.695924844639011,2.5849855350000004
hot_tale__hot_ale4_44c__2,5.301124551040296,2.557000468
hot_tale__hot_ale8_30c__1,16.208114169893534,1.994697539
hot_tale__hot_ale8_30c__2,16.78576448783934,1.929778892
hot_tale__hot_ale8_37c__1,16.16396987809376,2.247377594
hot_tale__hot_ale8_37c__2,16.34735125901082,2.1699029690000002
hot_tale__hot_ale8_44c__1,4.685134621654112,2.837937414
hot_tale__hot_ale8_44c__2,6.858863115336309,2.875959557999998
hot_tale__hot_ale9_mid_30c__1,13.197087100444651,2.109467680999999
hot_tale__hot_ale9_mid_30c__2,13.0688291167947,2.014797493
hot_tale__hot_ale9_30c__1,16.09863116242376,2.243895559
hot_tale__hot_ale9_30c__2,15.930012012922395,2.236727545999999
hot_tale__hot_ale9_mid_37c__1,13.756894492042411,2.375350875999999
hot_tale__hot_ale9_mid_37c__2,13.566885504054795,2.3382133430000005
hot_tale__hot_ale9_37c__1,13.80816969344732,2.3889630540000013
hot_tale__hot_ale9_37c__2,14.055783483566536,2.402265634
hot_tale__hot_ale9_mid_44c__1,2.003520069854788,2.0416608459999983
hot_tale__hot_ale9_mid_44c__2,2.00751378485702,1.6758650199999998
hot_tale__hot_ale9_44c__1,0.2520367693084518,2.7193631579999997
hot_tale__hot_ale9_44c__2,0.6093501014491746,2.7229248529999994
hot_tale__hot_ale10_30c__1,13.801831700659632,2.1275347569999994
hot_tale__hot_ale10_30c__2,13.40111776260252,2.065115979
hot_tale__hot_ale10_37c__1,14.884697402112067,2.267783424
hot_tale__hot_ale10_37c__2,14.894086785297755,2.291156619
hot_tale__hot_ale10_44c__1,4.092486802826666,2.7015961980000003
hot_tale__hot_ale10_44c__2,3.2006066177429062,2.561485851
hot_tale__hot_ale16_30c__1,13.623522007012378,1.960722539
hot_tale__hot_ale16_30c__2,13.943001481167016,2.230470634
hot_tale__hot_ale16_37c__1,15.04255421679618,2.3768290359999984
hot_tale__hot_ale16_37c__2,14.702704413977294,2.305078559
hot_tale__hot_ale16_44c__1,2.263138432479669,2.8503651680000006
hot_tale__hot_ale16_44c__2,1.6930720381831248,2.8607869700000004
