,A,lrp
crp__delcrp_glc__1,1.22198651762,9.53894352940081
crp__delcrp_glc__2,0.693426041575,9.540692384177769
crp__delcrp_glc__3,0.679397029679,9.64537474194079
crp__delcrp_glyc__1,-0.534929826795,9.74528315518264
crp__delcrp_glyc__2,-0.346054868169,9.77116584943202
crp__delcrp_glyc__3,0.22921591539,9.8917770098111
glu__glu_ale3__1,2.95468859522,9.950155561304411
glu__glu_ale4__1,-0.707701267421,10.0416060124815
glu__glu_ale5__1,0.224935911446,9.7663899974471
glu__glu_ale6__1,-0.24576432928800002,9.778816392142769
glu__glu_ale8__1,4.37765687709,10.0412871773014
glu__glu_ale9__1,1.9730405251499998,10.2155934592727
glu__glu_ale10__1,3.4385862683599995,9.941063161521269
42c__wt_42c__1,1.44014681789,9.90123748952414
42c__42c_ale1__1,7.587382871819999,10.148691257069
42c__42c_ale2__1,1.15044244208,10.2070360696953
42c__42c_ale3__1,2.69895677945,9.70329167255822
42c__42c_ale4__1,2.9508408106299995,10.1353252238873
42c__42c_ale5__1,2.7997148434,9.99099269715618
42c__42c_ale6__1,6.87557442967,9.00823137067224
42c__42c_ale8__1,3.8706348384599996,9.803821561919671
42c__42c_ale9__1,0.984243948496,10.0666034569575
42c__42c_ale10__1,5.02838032219,10.139499264134999
ssw__wt_ac__1,5.210910591569999,9.129331879688099
ssw__wt_glc__1,1.1470023006,10.0577282186225
ssw__wt_glyc__1,8.999152988819999,8.001921141994929
ssw__wt_xyl__1,16.0299535594,8.74495975520224
ssw__glc_ale1__1,7.8683820462,10.3939830745903
ssw__glc_ale2__1,6.334297855519999,10.6055174301073
ssw__glc_ale3__1,8.07106182095,10.147369801754099
ssw__glyc_ale1__1,5.0269193004,9.835202629408151
ssw__glyc_ale2__1,4.45894237856,10.3056238279086
ssw__xyl_ale1__1,3.2893087270700003,9.671719782984349
ssw__xyl_ale2__1,1.6867622448299997,9.79319157547633
ssw__xyl_ale3__1,2.33578018247,9.89664588114929
ssw__glc_ac_ac2__1,0.974221735322,9.57196144226875
ssw__glc_ac_glc1__1,3.9801395032699998,9.883233742575671
ssw__glc_ac_glc2__1,8.73560310653,9.58807976869303
ssw__glc_glyc_glc__1,3.3613120443299995,9.798995686537651
ssw__glc_glyc_glyc__1,1.39530777587,9.730812359703869
ssw__glc_xyl_glc__1,4.94028886211,9.57113493563948
ssw__glc_xyl_xyl__1,-0.130349190015,9.87274022439733
pgi__glu4_delpgi__1,4.952564311600001,10.1041074541407
pgi__pgi_ale1__1,-1.8711661616599997,10.194229937970901
pgi__pgi_ale2__1,-0.451801794288,10.2730122036189
pgi__pgi_ale3__1,-2.28232247709,10.1626316561649
pgi__pgi_ale5__1,-1.37318952697,10.4420797352535
pgi__pgi_ale6__1,-1.18004111771,10.1470102147989
pgi__pgi_ale7__1,-1.9639121097999999,10.4933458637129
pgi__pgi_ale8__1,-0.08979201962200001,9.993065970417401
ica__wt_glc__1,-0.548783037741,10.1672795250201
ica__wt_glc__2,0.136022934686,10.164613156612
ica__wt_glc__3,0.295799692939,10.1441303959447
ica__wt_glc__4,0.569236764821,10.4982333023751
ica__arg_sbt__1,29.404180270599998,10.4725012409199
ica__arg_sbt__2,31.052947477399997,10.4939399682097
ica__cytd_rib__1,4.54453802085,9.63223710486951
ica__cytd_rib__2,5.00388809676,9.368615346267179
ica__gth__1,11.828226201700001,9.264417534490471
ica__gth__2,11.958802241099999,8.84613844713105
ica__leu_glcr__1,28.9656982864,10.606844091765598
ica__leu_glcr__2,28.576555571700002,10.559335523918099
ica__met_glc__1,20.303702633900002,10.2420134686872
ica__met_glc__2,19.301775386,10.168583806065199
ica__no3_anaero__1,5.1537257864,10.6144692935897
ica__no3_anaero__2,4.77661672015,10.684577389731
ica__phe_acgam__1,4.72066105393,10.209207520010999
ica__phe_acgam__2,5.0289508175,10.1403737820725
ica__thm_gal__1,0.8788560226600001,10.1362648464641
ica__thm_gal__2,1.04400929529,10.014589527206098
ica__tyr_glcn__1,4.68803063745,10.037030260954198
ica__tyr_glcn__2,5.30829753048,10.0783455963312
ica__ura_pyr__1,3.0521822332,10.313588813873
ica__ura_pyr__2,5.33451678838,10.0412423144893
ica__wt_glc__5,0.635994723458,10.3362939349069
ica__wt_glc__6,0.9176327293019999,10.3764108630235
ica__bw_delpurR_cytd__1,3.0600340741000003,10.2452286424515
ica__bw_delpurR_cytd__2,3.10463713669,10.2507114448518
ica__ade_glc__1,1.74470783908,10.763095780829001
ica__ade_glc__2,2.0594944812200002,10.648688625381801
ytf__wt_glc__1,0.249678082676,10.1849756761046
ytf__wt_glc__2,1.6295094617399999,10.2067413111368
ytf__delyafC__1,6.53969521138,10.136006054520301
ytf__delyafC__2,6.93348393957,10.0973664386746
ytf__delyeiE__1,4.1436908194,9.79848713333803
ytf__delyeiE__2,2.6411816802400003,9.87947363830521
ytf__delyiaJ__1,6.466866168869999,10.5015299151538
ytf__delyiaJ__2,6.983663216569999,10.6121371078361
ytf__delyieP__1,6.8078800912199995,10.150042568885
ytf__delyieP__2,5.66660369874,10.0989049315759
ytf__wt_ph5__1,2.4200601974700002,10.1741312137805
ytf__wt_ph5__2,2.10346938976,10.3018927340379
ytf__wt_ph8__1,-0.653624987518,10.217809159725801
ytf__wt_ph8__2,-0.6744500869779999,10.1660577451227
ytf__delybaO__1,6.161803140650001,10.460613419344801
ytf__delybaO__2,6.69139773018,10.073202926150099
ytf__delybaQ__1,0.278724667017,10.075945822293
ytf__delybaQ__2,0.215967189097,10.1420843501323
ytf__delybiH__1,1.60366464257,10.1993072920884
ytf__delybiH__2,5.22799794484,9.93413382282422
ytf__delydcI_ph5__1,1.79364100059,10.0521033732913
ytf__delydcI_ph5__2,1.4867648250299998,10.179578935511199
ytf__delydcI_ph8__1,-1.18631096742,10.1700996900886
ytf__delydcI_ph8__2,-0.340534104959,10.177880633009801
ytf__delyddM__1,1.17012608865,10.0393971277891
ytf__delyddM__2,1.4291016468000002,10.000228347979599
ytf__delyheO__1,5.0108138304,10.4884380062014
ytf__delyheO__2,6.14969294625,10.076490285152099
fps__bw_glc__1,2.28669564828,10.581909486383099
fps__bw_glc__2,1.36280516957,10.3980823574316
fps__fps_thrA_ale1__1,2.4005038056,10.344690481394801
fps__fps_thrA_ale1__2,2.25963177229,10.2765749459458
fps__fps_thrA_ale2__1,3.4796823316900003,10.199720851370301
fps__fps_thrA_ale2__2,3.14932686493,10.239416950959
fps__fps_serB_ale1__1,-0.434038141985,10.3752521662061
fps__fps_serB_ale1__2,-0.6212093960180001,10.4496349043377
fps__fps_serB_ale4__1,1.57237855521,10.0233718922864
fps__fps_serB_ale4__2,1.1703339445,9.804114396916999
fps__fps_ptsI_ale1__1,4.4941374424500005,10.3063450902278
fps__fps_ptsI_ale1__2,4.88818598048,10.3087190046089
fps__fps_ptsI_ale3__1,3.7660280792300003,10.1845296947804
fps__fps_ptsI_ale3__2,3.85756960316,10.1564150124545
pal__lyx_ale2_f6__1,4.268504539669999,9.85433938236535
pal__lyx_ale2__1,1.9552198856799998,9.88193534273961
pal__lyx_ale2__2,2.56776099823,9.69073349401963
pal__lyx_ale4__1,1.9552198856799998,9.88193534273961
pal__lyx_ale4__2,2.56776099823,9.69073349401963
pal__5drib_ale10_f18__1,6.08895802912,9.626701583492391
pal__5drib_ale10_f18__2,5.98930159482,9.55032101960075
pal__5drib_ale10__1,4.56052349574,10.065393287524
pal__arab_ale14_f9__1,3.0103982451999998,9.58015294244163
pal__arab_ale14_f9__2,2.92224103589,9.55270353194389
pal__arab_ale14__1,3.3726556044400002,9.9170669331006
pal__arab_ale14__2,2.66743218418,9.998515260547471
pal__arab_ale16__1,1.56137665669,9.91300322404391
pal__arab_ale16__2,2.43517485783,9.880342153222381
pal__tartr_ale26_f10__1,3.14539846679,9.601562336264221
pal__tartr_ale26_f10__2,4.18223793486,9.40736056191062
pal__tartr_ale26__1,3.9541914934599998,9.4683085893207
pal__tartr_ale26__2,3.3729524900700003,9.44712835609363
pal__tartr_ale28_f10__1,7.384090325700001,9.56032933257812
pal__tartr_ale28_f10__2,7.17104028861,9.542513148692189
pal__tartr_ale28__1,2.5915524782599997,9.886381974828359
pal__tartr_ale28__2,2.64254841664,10.129435274594199
efeU__delmenFentC_citr__1,1.12059287585,10.2121984668476
efeU__delmenFentC_citr__2,1.68044331609,10.2277157723453
efeU__delmenFentC__1,7.70791652981,9.915384268157231
efeU__delmenFentC__2,7.706085610339999,9.94579503485986
efeU__menFentC_ale39__1,3.70321448311,10.041414254246401
efeU__menFentC_ale39__2,4.22149463598,10.025246361888199
efeU__menFentC_ale29__1,4.18191922394,10.0788693596331
efeU__menFentC_ale29__2,4.38500120364,9.945661746020141
efeU__menFentC_ale30__1,1.47457410986,9.92678096818307
efeU__menFentC_ale30__2,1.4391759024200002,10.097609646824301
efeU__menFentCubiC_ale36__1,1.00382857755,10.0215115067393
efeU__menFentCubiC_ale36__2,-0.348889277928,10.0391451525159
efeU__menFentCubiC_ale37__1,3.39014831348,10.164254592051302
efeU__menFentCubiC_ale37__2,4.1488622492900005,10.1222466718162
efeU__menFentCubiC_ale38__1,2.24542994251,9.91436165224858
efeU__menFentCubiC_ale38__2,2.40000104129,9.976650264196591
