locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
new_635022_635109,0.130468855,S204,5' of trnE-Arg,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_635022_635109
new_528616_528703,0.12902601700000002,S168,5' of trnS-Asn,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_528616_528703
new_2221793_2222297,0.10847264100000001,S797,independent transcript,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_2221793_2222297
new_2190663_2191625,0.102911742,S773,5'UTR of ligB,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_2190663_2191625
new_4154972_4155052_c,0.08851882200000001,S1554,intergenic region,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_4154972_4155052_c
BSU__tRNA_81,0.074516525,trnQ-Arg,transfer RNA-Arg,No COG category,,,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_tRNA_81
