,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,-9.6594651777,4.158029478093282,3.0,0.0,-12.3070995733,1.0,-4.8669690929,2.0,-11.8043268669,,,,,,,,,,
1,LB__LBtran,-11.582533442066667,7.199620513958994,3.0,3.0,-6.2532474525,4.0,-8.7214575989,5.0,-19.7728952748,,,,,,,,,,
2,LB__LBstat,-8.3562018602,2.8463360864703002,3.0,6.0,-5.3553061616,7.0,-8.6957888773,8.0,-11.0175105417,,,,,,,,,,
3,LB__LBGexp,-12.484872111266666,2.043993208129261,3.0,9.0,-13.3787184501,10.0,-10.1462070787,11.0,-13.929690805,,,,,,,,,,
4,LB__LBGtran,-14.42132013705,4.174636125390562,2.0,12.0,-17.3732336503,13.0,-11.4694066238,,,,,,,,,,,,
5,LB__LBGstat,-1.8283588401333333,0.6762849829009873,3.0,14.0,-1.4680600216,15.0,-1.4085082918,16.0,-2.608508207,,,,,,,,,,
6,Life Cycle__S0,-12.5418151729,0.2497421967700612,3.0,17.0,-12.6889966888,18.0,-12.6829902546,19.0,-12.2534585753,,,,,,,,,,
7,Life Cycle__S1,-3.1007394049333334,0.8979884828843286,3.0,20.0,-2.2296392825,21.0,-4.0233949454,22.0,-3.0491839869,,,,,,,,,,
8,Life Cycle__S2,-4.650053796366667,4.351523870460214,3.0,23.0,0.3733824392,24.0,-7.2596304119,25.0,-7.0639134164,,,,,,,,,,
9,Life Cycle__S3,-3.4170275404000003,0.24680093607242581,2.0,26.0,-3.5915421559,27.0,-3.2425129249,,,,,,,,,,,,
10,Life Cycle__S4,-3.2679267930666662,3.7812038238484704,3.0,28.0,1.0767924569,29.0,-5.0660360517,30.0,-5.8145367843999995,,,,,,,,,,
11,Life Cycle__S5,-2.8944611405000003,1.8147551254688934,3.0,31.0,-4.9761242292,32.0,-2.0618248273,33.0,-1.645434365,,,,,,,,,,
12,Life Cycle__S6,-1.4046963728125,4.702872435705296,8.0,34.0,-5.7738673389,35.0,3.5941555613,36.0,-5.6589849362999995,37.0,0.7416124166,38.0,6.7540735306,39.0,-1.5355523,40.0,-4.7236445594,41.0,-4.6353633564
13,Life Cycle__S7,6.232181901633333,0.996222667995255,3.0,42.0,5.2346176055,43.0,7.2270574991,44.0,6.2348706003,,,,,,,,,,
14,Life Cycle__S8,10.86771642805,4.785161152000521,2.0,45.0,7.4840965284,46.0,14.2513363277,,,,,,,,,,,,
15,Life Cycle__G135,-13.859849573950001,5.462924675348156,2.0,47.0,-17.722720657,48.0,-9.9969784909,,,,,,,,,,,,
16,Life Cycle__G150,-18.466225634066664,1.334520909223847,3.0,49.0,-18.6919306147,50.0,-17.0332447396,51.0,-19.6735015479,,,,,,,,,,
17,Life Cycle__G180,-15.92091456943333,4.590300636831375,3.0,52.0,-16.8724198391,53.0,-19.9608942371,54.0,-10.9294296321,,,,,,,,,,
18,Stress Time Course__C30,0.70210673405,0.4621028539730492,2.0,55.0,1.0288627957,56.0,0.37535067240000003,,,,,,,,,,,,
19,Stress Time Course__C90,-8.3062833881,2.560509450725157,2.0,57.0,-6.4957297922,58.0,-10.116836984,,,,,,,,,,,,
20,Biofilm__BI,-14.704109107,1.7408738236598023,2.0,59.0,-13.4731254211,60.0,-15.9350927929,,,,,,,,,,,,
21,Biofilm__BC,-4.6412438723,3.7113557689168166,4.0,61.0,-7.4089693301,62.0,-4.188542666,63.0,0.4391226795,64.0,-7.4065861726,,,,,,,,
22,Biofilm__Sw,-23.0198853538,0.21349566743890813,2.0,65.0,-22.8689211196,66.0,-23.170849588,,,,,,,,,,,,
23,Life Cycle__BT,-15.728232483,0.9135960445973584,2.0,67.0,-16.3742424414,68.0,-15.0822225246,,,,,,,,,,,,
24,Life Cycle__B36,-21.6515100538,2.996979520184972,2.0,69.0,-23.7706945956,70.0,-19.532325512,,,,,,,,,,,,
25,Life Cycle__B60,-2.42758456545,9.607377900902591,2.0,71.0,-9.2210266286,72.0,4.3658574977,,,,,,,,,,,,
26,M9__M9exp,0.0,0.5857211509121955,3.0,73.0,-0.5334012738,74.0,-0.0934126473,75.0,0.6268139211,,,,,,,,,,
27,M9__M9tran,2.2399363248666666,0.4079232679588044,3.0,76.0,2.6872225611,77.0,1.8884156884,78.0,2.1441707251,,,,,,,,,,
28,M9__M9stat,11.576131012633335,1.409826693866055,3.0,79.0,9.9899361932,80.0,12.6864047185,81.0,12.0520521262,,,,,,,,,,
29,Supplement__M+G,-3.0954599137666663,4.20617213672085,3.0,82.0,-7.821786275,83.0,0.2363432356,84.0,-1.7009367019,,,,,,,,,,
30,Supplement__Glu,-1.0286399693333332,3.3234257287372473,3.0,85.0,2.1614718069,86.0,-4.4710043633,87.0,-0.7763873516,,,,,,,,,,
31,Supplement__Fru,-0.5587303725,0.6862601204566251,3.0,88.0,-1.0568435453,89.0,-0.8434016224,90.0,0.22405405020000002,,,,,,,,,,
32,Supplement__Mal,-11.523921696666667,8.513442986397832,3.0,91.0,-20.9385105573,92.0,-4.3665560589,93.0,-9.2666984738,,,,,,,,,,
33,Supplement__G+S,-6.8618470706000005,2.384213125309049,2.0,94.0,-8.5477403393,95.0,-5.1759538019,,,,,,,,,,,,
34,Supplement__Pyr,2.623261423066667,1.9800297617934828,3.0,96.0,4.785127254,97.0,0.8979140801000001,98.0,2.1867429351,,,,,,,,,,
35,Supplement__Gly,-9.65745698,3.440888719297383,3.0,99.0,-9.1724472731,100.0,-13.3151176669,101.0,-6.484806,,,,,,,,,,
36,Supplement__Glucon,-2.1895404138666668,2.1647096370218497,3.0,102.0,-0.19469070400000002,103.0,-4.4913420506,104.0,-1.882588487,,,,,,,,,,
37,Stressors__aero,-8.752970708666666,4.3957846765296935,3.0,105.0,-3.7202709551,106.0,-10.6975926648,107.0,-11.8410485061,,,,,,,,,,
38,Stressors__nit,-1.3864274496333333,1.4393166194686762,3.0,108.0,-1.6236300977,109.0,0.156755746,110.0,-2.6924079972,,,,,,,,,,
39,Stressors__ferm,-3.2383307764333336,5.398890827951391,3.0,111.0,2.5323499754,112.0,-8.1663299387,113.0,-4.081012366,,,,,,,,,,
