sample,new_1030069_1030171_c
LBexp_1,12.3134
LBexp_2,11.9152
LBexp_3,11.4077
LBtran_1,9.6226
LBtran_2,9.7607
LBtran_3,9.4119
LBstat_1,9.0496
LBstat_2,8.8488
LBstat_3,8.3467
LBGexp_1,8.9712
LBGexp_2,12.0882
LBGexp_3,11.6808
LBGtran_2,10.5232
LBGtran_3,11.3469
LBGstat_1,12.177
LBGstat_2,12.3681
LBGstat_3,11.1528
S0_1,10.9102
S0_2,10.8765
S0_3,10.7472
S1_1,11.435
S1_2,11.0893
S1_3,11.8837
S2_1,10.8139
S2_2,9.7799
S2_3,9.3222
S3_1,10.7423
S3_2,10.984000000000002
S4_1,11.529000000000002
S4_2,10.8163
S4_3,10.3135
S5_1,10.8524
S5_2,11.2502
S5_3,11.5481
S6_1,9.9871
S6_2,8.2508
S6_3,10.4204
S6/t_1,10.2272
S6/t_2,8.1092
S6_4,9.4603
S6_5,10.2312
S6_6,10.5125
S7_4,10.3025
S7_5,10.312
S7_6,10.3541
S8_4,9.8999
S8_5,9.941
G135_1,12.023
G135_3,10.0526
G150_1,11.5087
G150_2,12.4227
G150_3,11.898
G180_1,12.1704
G180_2,12.4833
G180_3,11.053
C30_1,11.1456
C30_2,11.373
C90_1,10.9327
C90_2,10.9827
BI_1,10.9383
BI_2,10.8866
BC_2,10.6958
BC/t_1,10.0336
BC/t_2,11.1077
BC_1,9.8994
Sw_1,9.6189
Sw_2,10.491
BT_1,8.7931
BT_2,8.1311
B36_1,8.7579
B36_2,9.5598
B60_1,9.4398
B60_2,9.8003
M9exp_1,11.9591
M9exp_2,11.6111
M9exp_3,11.4123
M9tran_1,10.9043
M9tran_2,11.0883
M9tran_3,11.3252
M9stat_1,8.9099
M9stat_2,8.5723
M9stat_3,8.6182
M+G_1,10.6653
M+G_2,11.4603
M+G_3,11.2634
Glu_1,11.8974
Glu_2,11.7523
Glu_3,11.9629
Fru_1,11.7333
Fru_2,11.4977
Fru_3,11.2705
Mal_1,9.8114
Mal_2,10.7137
Mal_3,10.5444
G+S_2,11.2358
G+S_3,11.1107
Pyr_1,10.6944
Pyr_2,10.9019
Pyr_3,10.7039
Gly_1,10.3239
Gly_2,10.7348
Gly_3,9.532
Glucon_1,10.623
Glucon_2,10.9853
Glucon_3,10.3803
aero_1,12.372
aero_2,10.6037
aero_3,11.4464
nit_1,11.1808
nit_2,11.1407
nit_3,11.1496
ferm_1,11.1904
ferm_2,11.0897
ferm_3,11.6052
T-5.40H_1,12.3026
T-4.40H_1,12.3399
T-3.40H_1,12.2135
T-2.40H_1,11.5482
T-1.40H_1,11.5314
T-1.10H_1,11.3409
T-0.40H_1,11.7468
T0.0H_1,11.1568
T0.30H_1,10.3101
T1.0H_1,10.2379
T1.30H_1,9.8321
T2.0H_1,10.0113
T2.30H_1,10.68
T3.0H_1,10.4129
T3.30H_1,10.8854
T4.0H_1,10.8584
T5.0H_1,10.3413
HPh_1,12.2942
HPh_2,12.1551
HPh_3,12.3978
LPh_1,12.14
LPh_2,12.6296
LPh_3,12.1062
LPhT_1,10.8844
LPhT_2,10.6509
LPhT_3,10.7782
SMMPr_1,11.3275
SMMPr_2,11.1084
SMMPr_3,11.1801
HiTm_1,9.8201
HiTm_2,10.2645
HiTm_3,10.7309
LoTm_1,12.5451
LoTm_2,12.1463
LoTm_3,12.01
HiOs_1,10.8653
HiOs_2,10.3037
HiOs_3,10.8612
BMM_1,12.1288
BMM_2,11.9158
BMM_3,12.0237
Heat_1,12.3359
Heat_2,11.7526
Heat_3,11.8815
Cold_1,14.0376
Cold_2,13.4074
Cold_3,12.6212
Etha_1,10.2925
Etha_2,10.9328
Etha_3,10.6792
SMM_1,11.5728
SMM_2,11.592
SMM_3,11.6803
Salt_1,11.5128
Salt_2,11.498
Salt_3,11.5798
Mt0_1,11.8507
Mt0_3,11.8447
M0t45_1,10.6124
M0t45_2,11.3279
M0t45_3,10.778
M0t90_1,9.1151
M0t90_2,9.6312
M0t90_3,9.3451
M40t45_1,10.1079
M40t45_2,9.3766
M40t45_3,11.2571
M40t90_1,8.8
M40t90_2,9.7134
M40t90_3,9.5167
dia0_1,11.3982
dia0_2,11.6484
dia0_3,12.1399
dia5_1,10.4976
dia5_2,11.3848
dia5_3,11.6769
dia15_1,12.8926
dia15_2,12.9658
dia15_3,11.7728
Diami_1,11.3749
Diami_2,12.1656
Diami_3,12.254
Paraq_1,12.2048
Paraq_2,12.9656
Paraq_3,11.4677
H2O2_1,12.8712
H2O2_2,13.1968
H2O2_3,13.0057
Oxctl_1,11.7777
Oxctl_2,11.8753
Oxctl_3,12.5761
GM-0.1_1,11.193
GM-0.2_1,11.1831
GM+5_1,11.3918
GM+15_1,11.5663
GM+25_1,12.1556
GM+45_1,11.7506
GM+60_1,11.6723
GM+90_1,11.8653
GM+120_1,10.862
GM+150_1,11.4039
GM-0.1_2,11.7256
GM-0.2_2,12.1368
GM+5_2,11.4841
GM+10_2,11.6404
GM+15_2,11.8075
GM+25_2,12.0044
GM+45_2,10.6239
GM+60_2,10.8786
GM+90_2,11.7517
GM+150_2,10.3427
GM-0.1_3,11.8217
GM-0.2_3,11.5785
GM+5_3,11.5337
GM+10_3,10.2702
GM+15_3,11.3514
GM+25_3,11.2022
GM+45_3,10.7236
GM+60_3,10.8301
GM+90_3,11.6345
GM+120_3,11.6846
GM+150_3,11.742
MG-0.1_1,11.3591
MG+5_1,11.2353
MG+10_1,12.1222
MG+15_1,11.2786
MG+25_1,11.7437
MG+45_1,11.2168
MG+120_1,10.4399
MG+150_1,11.3526
MG-0.1_2,10.5275
MG-0.2_2,11.3274
MG+5_2,11.3177
MG+10_2,11.5384
MG+15_2,12.5798
MG+25_2,11.4264
MG+45_2,10.9376
MG+60_2,11.3412
MG+90_2,10.7159
MG+120_2,11.4037
MG-0.1_3,12.2557
MG-0.2_3,11.8506
MG+5_3,11.617
MG+10_3,10.6117
MG+15_3,11.7138
MG+25_3,11.9504
MG+45_3,12.0929
MG+60_3,11.5426
MG+90_3,11.6499
MG+120_3,10.9612
MG+150_3,11.4913
