,PA3886a
SRX7442752,-0.29121176800000004
SRX7442753,0.29121176800000004
SRX7442754,-0.57848524
SRX7442755,-0.329157001
SRX7442756,0.22834062900000002
SRX7442757,-0.46890448900000004
SRX7442758,-0.476308447
SRX7442759,-0.44393685200000005
SRX7442761,-0.448921701
SRX7874204,-0.35154811700000005
SRX7874205,0.35154811700000005
SRX7874206,-0.30113389
SRX7874207,-0.7254581680000001
SRX8639787,-0.004238972000000001
SRX8639788,0.004238972000000001
SRX8639789,0.26407015100000003
SRX8639790,0.502265017
SRX8639791,-0.08840466100000001
SRX8639792,-0.175454097
SRX8639793,-1.99033215
SRX8639794,-2.241298412
SRX8639795,-1.727271717
SRX8639796,-1.9933401370000001
SRX8639797,0.47162711
SRX8639798,0.486070351
SRX8639800,0.7964482700000001
SRX1156127,-0.044289485
SRX1156135,0.044289485
SRX1156136,-0.624842283
SRX1156137,-0.296034907
SRX1156138,0.480953507
SRX1156140,0.418805586
ERX2195929,0.125481741
ERX2195930,-0.12548174
ERX2195931,-0.943024132
ERX2195932,-0.908423262
ERX2195933,-0.639369273
ERX2195934,-0.38094456800000004
SRX4579961,-0.103994295
SRX4579962,0.16979037500000002
SRX4579963,-0.06579608
SRX4579964,-1.594122456
SRX4579965,-0.848223609
SRX4579966,-1.426986531
SRX5630349,-0.5101614950000001
SRX5630350,0.5101614950000001
SRX5630351,-0.22265568600000002
SRX5630352,0.588041601
SRX1411278,-0.047978659
SRX1411287,-0.522005877
SRX1411289,-0.12704929
SRX1411279,0.041565459000000006
SRX1411280,0.0064132
SRX1411281,0.7655745340000001
SRX1411282,0.412799222
SRX1411283,0.276852989
SRX1411284,-1.341202477
SRX1411285,-1.5312794200000002
SRX1411286,-1.476442057
SRX1411288,-0.5678365280000001
SRX2711962,-0.319305245
SRX2711963,0.319305245
SRX2711964,0.641128539
SRX2711965,0.5087683390000001
SRX2711966,0.17150263100000002
SRX2711967,1.043493714
ERX3558798,-0.20294456500000002
ERX3558799,0.094434743
ERX3558800,0.08857076700000001
ERX3558801,0.07836003700000001
ERX3558802,0.138828424
ERX3558803,-0.304995683
ERX3558804,-0.14762961200000002
ERX3558805,0.313796872
ERX3593017,0.250675427
ERX3593018,-0.042547301
ERX3593020,0.24342690900000002
ERX3593021,-0.20039162200000002
ERX3593022,-0.043035288000000005
SRX7058492,-0.031531779
SRX7058494,0.09683572200000001
SRX7058495,0.220428056
SRX7058509,0.031531779
SRX2662717,-2.238638484
SRX2662718,-2.078918274
SRX2662721,0.184241665
SRX2662722,-0.184241665
SRX8143226,-0.43239098600000003
SRX8143227,0.432390985
SRX8143228,0.6773748780000001
SRX8143229,1.233189809
ERX2456848,-0.066828592
ERX2456849,0.018596891
ERX2456850,0.6019023680000001
ERX2456851,-1.298485438
ERX2456852,-0.551483692
ERX2456853,-0.630891151
ERX2456854,0.666322492
ERX2456855,0.46688537700000005
ERX2456856,0.621288104
ERX2456857,-0.920951901
ERX2456858,-0.28277308300000004
ERX2456859,-0.550770988
SRX540108,0.253343959
SRX540109,-0.25334395800000004
SRX540110,-0.35324140400000004
SRX540111,1.349685202
SRX540112,0.27955863200000003
SRX540113,-0.16271775400000002
SRX540114,0.840415523
SRX540115,-0.051568839000000005
SRX1737662,-0.507466392
SRX1737664,-0.5406160010000001
SRX1737665,-1.009846078
SRX1737667,0.030376228
SRX1737668,-0.158396838
SRX1737670,0.12802061
SRX1516139,0.33444252500000005
SRX1516140,-0.33444252500000005
SRX1516141,0.017050421
SRX1516142,0.018748718
SRX591667,-0.015503952000000001
SRX591668,1.164388123
SRX591669,0.417519666
SRX591670,-0.26851683600000004
SRX591671,0.7590239980000001
SRX591675,0.015503952000000001
SRX591676,-0.031315064000000004
SRX591677,-0.11872586800000001
SRX591678,0.32456959500000004
SRX591679,0.305848178
SRX2520351,0.108193679
SRX2520352,-0.17031306100000002
SRX2520353,-0.07861161200000001
SRX2520354,-0.713191973
SRX2520355,0.25446054300000004
SRX2520356,-0.123365688
SRX2520357,-0.06897547300000001
SRX2520358,-0.16910112900000002
SRX2520359,-0.060304448000000004
SRX2520360,0.028657889000000002
SRX2652927,-0.06244057
SRX2652931,-1.062440741
SRX2652933,-0.078749866
SRX2652935,-0.33037378500000003
SRX2652937,0.40912365
SRX2940624,0.789470317
SRX2940626,0.7148355710000001
SRX2940627,-0.299783923
SRX2940628,0.339785063
SRX2940629,-0.04000114
SRX3763712,-0.041459265
SRX3763714,0.041459266
SRX3763715,0.053912064
SRX3763716,-0.03602032
SRX3763717,-0.6607928110000001
ERX2259197,0.12258568500000001
ERX2259198,0.373387495
ERX2259199,0.028078494000000002
ERX2259200,-0.028078493000000003
SRX6976948,-0.101301606
SRX6976949,0.18050181
SRX6976950,-0.07920020400000001
SRX6976951,0.36721358400000004
SRX6976952,0.367837471
SRX6976953,0.639896111
SRX4342817,-0.19632497000000002
SRX4342818,0.153069073
SRX4342819,0.52873439
SRX4342820,0.08445720100000001
SRX4342821,-0.041201304
SRX4342822,1.2878451050000002
ERX2300159,-0.337716652
ERX2300160,0.337716652
ERX2300161,0.069655534
ERX2300162,0.9665150690000001
ERX2300163,0.170665165
ERX2300164,1.4701079190000002
ERX2300165,0.32094501200000003
ERX2300166,-0.11730096300000001
ERX2300167,0.343424601
ERX2300168,-0.280192465
