,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
0,algU_regulon__empty_vector,-1.850371707708594e-17,0.6303356460646389,3.0,0.0,-0.7224736512000001,2.0,0.4377018123,4.0,0.2847718389,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-2.8354385400333335,0.8334343693825726,3.0,1.0,-2.891658048,3.0,-3.6393398276,5.0,-1.9753177445,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-2.4977758955500002,1.4318219812362942,4.0,6.0,-0.8400432409,20.0,-3.3730619447,40.0,-1.8096410579,63.0,-3.9683573387,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,2.498689875975,1.7216581750130027,4.0,7.0,5.003002752,33.0,1.2910324963,81.0,1.4493362253,82.0,2.2513880303000002,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,5.4397565620499995,7.3087133838815905,4.0,8.0,0.5911563806,51.0,13.5402130422,65.0,9.551348364,76.0,-1.9236915386,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,2.9629575432000004,3.8026711525886565,3.0,9.0,5.1850662306,22.0,-1.4278807310000001,49.0,5.13168713,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-2.62751474635,0.5173006108585158,2.0,10.0,-2.2617279765,26.0,-2.9933015162,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,12.084102352133334,1.0232676939880998,3.0,11.0,12.4449826772,54.0,10.9292901781,83.0,12.8780342011,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,3.497405517875,4.446425767060546,4.0,12.0,0.041761336600000004,48.0,8.7544838793,64.0,5.6059386789,78.0,-0.4125618233,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-4.04970332045,1.2279171792419583,4.0,13.0,-2.5584715103,38.0,-4.3709690199,67.0,-5.5041538812,72.0,-3.7652188704,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-3.2018191139666663,0.5551627660392712,3.0,14.0,-3.8331534347,41.0,-2.9824246308999998,85.0,-2.7898792762999998,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-3.350449562725,0.5867438685975618,4.0,15.0,-3.3949780472,52.0,-4.1284819256,71.0,-2.7303812268,80.0,-3.1479570513,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,2.7660236619333336,5.0449573915057595,3.0,16.0,-1.1006929888,53.0,8.4727056998,77.0,0.9260582748,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,1.4637272944666666,3.579704039362608,3.0,17.0,-1.6028839044,50.0,5.3972834695,66.0,0.5967823183000001,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,3.963548465666667,11.771027782268304,3.0,18.0,-9.1410547851,25.0,13.6398099629,62.0,7.3918902192000004,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-4.219070931299999,1.1845150023721247,4.0,19.0,-5.2981083876,28.0,-2.6874851699,56.0,-4.9915824918,73.0,-3.8991076759,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,0.04378498997499991,6.363368960613926,4.0,21.0,-9.4105878703,34.0,4.4166393846,45.0,2.7569636107,58.0,2.4121248349,,,,,,,,,,,,,,,,,,,,
